MsOfDay, Time,Price,Size
34451634,9:34:11:634,48.3,100
34451638,9:34:11:638,48.3,100
34454274,9:34:14:274,48.3,100
34454274,9:34:14:274,48.28,100
34454275,9:34:14:275,48.3,100
34454275,9:34:14:275,48.3,200
34454276,9:34:14:276,48.3,200
34454277,9:34:14:277,48.3,400
34454950,9:34:14:950,48.3,27
34466314,9:34:26:314,48.32,100
34466314,9:34:26:314,48.32,100
34466314,9:34:26:314,48.32,200
34466321,9:34:26:321,48.32,200
34466324,9:34:26:324,48.32,100
34467246,9:34:27:246,48.33,300
34467246,9:34:27:246,48.33,100
34479742,9:34:39:742,48.34,100
34479742,9:34:39:742,48.34,100
34479742,9:34:39:742,48.34,100
34479742,9:34:39:742,48.34,100
34479743,9:34:39:743,48.34,100
34479743,9:34:39:743,48.34,100
34479744,9:34:39:744,48.34,41
34479760,9:34:39:760,48.36,600
34481160,9:34:41:160,48.325,100
34489446,9:34:49:446,48.33,100
34489447,9:34:49:447,48.32,200
34489447,9:34:49:447,48.32,500
34489447,9:34:49:447,48.32,100
34489447,9:34:49:447,48.34,100
34489450,9:34:49:450,48.33,100
34489452,9:34:49:452,48.335,100
34489452,9:34:49:452,48.32,100
34489452,9:34:49:452,48.32,100
34489454,9:34:49:454,48.31,200
34489454,9:34:49:454,48.31,189
34489460,9:34:49:460,48.3,200
34489460,9:34:49:460,48.3,100
34489476,9:34:49:476,48.32,100
34489476,9:34:49:476,48.32,100
34489476,9:34:49:476,48.32,100
34489478,9:34:49:478,48.32,100
34489831,9:34:49:831,48.34,200
34489831,9:34:49:831,48.34,100
34491244,9:34:51:244,48.33,100
34491244,9:34:51:244,48.34,100
34494644,9:34:54:644,48.32,100
34494985,9:34:54:985,48.29,74
34494985,9:34:54:985,48.29,26
34501682,9:35:1:682,48.2701,21
34501783,9:35:1:783,48.31,2
34515054,9:35:15:54,48.28,1
34515054,9:35:15:54,48.285,100
34515054,9:35:15:54,48.27,100
34515054,9:35:15:54,48.29,300
34515055,9:35:15:55,48.285,100
34515055,9:35:15:55,48.29,200
34515115,9:35:15:115,48.285,100
34520040,9:35:20:40,48.27,300
34520040,9:35:20:40,48.285,100
34520041,9:35:20:41,48.285,100
34520041,9:35:20:41,48.27,200
34520041,9:35:20:41,48.285,100
34520109,9:35:20:109,48.285,400
34520111,9:35:20:111,48.27,100
34520120,9:35:20:120,48.28,200
34520184,9:35:20:184,48.26,21
34520184,9:35:20:184,48.26,179
34520186,9:35:20:186,48.28,400
34520217,9:35:20:217,48.26,17
34520217,9:35:20:217,48.26,100
34520218,9:35:20:218,48.26,92
34520218,9:35:20:218,48.26,100
34520219,9:35:20:219,48.28,100
34520219,9:35:20:219,48.28,40
34520219,9:35:20:219,48.26,100
34520219,9:35:20:219,48.26,100
34520221,9:35:20:221,48.26,100
34520704,9:35:20:704,48.285,100
34527253,9:35:27:253,48.245,100
34527455,9:35:27:455,48.26,100
34528106,9:35:28:106,48.25,100
34536505,9:35:36:505,48.25,100
34537240,9:35:37:240,48.225,200
34537384,9:35:37:384,48.2,91
34537384,9:35:37:384,48.2,9
34537384,9:35:37:384,48.21,100
34537384,9:35:37:384,48.2,100
34542976,9:35:42:976,48.215,100
34544366,9:35:44:366,48.18,100
34544366,9:35:44:366,48.18,100
34544368,9:35:44:368,48.2,100
34544368,9:35:44:368,48.2,100
34548375,9:35:48:375,48.2,100
34550448,9:35:50:448,48.175,81
34550455,9:35:50:455,48.175,100
34551962,9:35:51:962,48.18,100
34551969,9:35:51:969,48.18,100
34551970,9:35:51:970,48.18,100
34551970,9:35:51:970,48.18,200
34551973,9:35:51:973,48.18,100
34552031,9:35:52:31,48.18,100
34556486,9:35:56:486,48.2,100
34556486,9:35:56:486,48.2,200
34557143,9:35:57:143,48.2,100
34557144,9:35:57:144,48.22,100
34557148,9:35:57:148,48.23,100
34559399,9:35:59:399,48.25,100
34562210,9:36:2:210,48.225,300
34562213,9:36:2:213,48.24,100
34562213,9:36:2:213,48.24,200
34562213,9:36:2:213,48.26,200
34562214,9:36:2:214,48.26,100
34562391,9:36:2:391,48.24,300
34563758,9:36:3:758,48.23,100
34568919,9:36:8:919,48.2689,1
34601293,9:36:41:293,48.28,100
34667001,9:37:47:1,48.255,100
34669477,9:37:49:477,48.26,500
34669479,9:37:49:479,48.265,100
34669480,9:37:49:480,48.27,100
34669489,9:37:49:489,48.27,100
34673255,9:37:53:255,48.29,100
34673255,9:37:53:255,48.29,100
34673256,9:37:53:256,48.29,100
34677525,9:37:57:525,48.28,300
34682763,9:38:2:763,48.3,100
34682772,9:38:2:772,48.3,100
34686072,9:38:6:72,48.305,100
34686471,9:38:6:471,48.32,21
34687357,9:38:7:357,48.305,300
34687359,9:38:7:359,48.29,400
34687359,9:38:7:359,48.305,100
34687402,9:38:7:402,48.31,100
34687404,9:38:7:404,48.3,100
34687404,9:38:7:404,48.31,100
34694118,9:38:14:118,48.29,100
34694118,9:38:14:118,48.29,200
34694119,9:38:14:119,48.295,100
34694200,9:38:14:200,48.3,4
34694200,9:38:14:200,48.29,100
34694232,9:38:14:232,48.29,100
34694232,9:38:14:232,48.29,200
34696126,9:38:16:126,48.295,100
34697909,9:38:17:909,48.29,500
34698903,9:38:18:903,48.3,100
34705561,9:38:25:561,48.3,100
34705562,9:38:25:562,48.3,200
34705564,9:38:25:564,48.3,100
34705578,9:38:25:578,48.3,100
34705673,9:38:25:673,48.3,100
34705673,9:38:25:673,48.3,100
34705794,9:38:25:794,48.3,100
34710540,9:38:30:540,48.31,100
34710540,9:38:30:540,48.31,100
34712764,9:38:32:764,48.31,100
34713151,9:38:33:151,48.31,100
34714822,9:38:34:822,48.31,100
34717745,9:38:37:745,48.32,100
34717749,9:38:37:749,48.32,100
34717754,9:38:37:754,48.32,300
34717758,9:38:37:758,48.32,400
34717833,9:38:37:833,48.32,100
34717834,9:38:37:834,48.32,300
34717834,9:38:37:834,48.32,100
34718804,9:38:38:804,48.33,100
34718835,9:38:38:835,48.33,100
34719293,9:38:39:293,48.34,100
34719293,9:38:39:293,48.34,57
34719293,9:38:39:293,48.34,100
34719296,9:38:39:296,48.35,100
34719296,9:38:39:296,48.35,100
34719412,9:38:39:412,48.33,99
34720392,9:38:40:392,48.36,100
34720652,9:38:40:652,48.36,100
34720653,9:38:40:653,48.36,100
34720653,9:38:40:653,48.36,57
34723143,9:38:43:143,48.385,2100
34724031,9:38:44:31,48.38,100
34724213,9:38:44:213,48.37,100
34724214,9:38:44:214,48.37,100
34724217,9:38:44:217,48.37,100
34735514,9:38:55:514,48.375,100
34735516,9:38:55:516,48.36,300
34735657,9:38:55:657,48.375,100
34749857,9:39:9:857,48.35,400
34749857,9:39:9:857,48.35,100
34749857,9:39:9:857,48.34,100
34749858,9:39:9:858,48.37,100
34752093,9:39:12:93,48.3862,1030
34752093,9:39:12:93,48.375,200
34754596,9:39:14:596,48.375,150
34754860,9:39:14:860,48.36,200
34754860,9:39:14:860,48.35,100
34754862,9:39:14:862,48.35,100
34754863,9:39:14:863,48.35,100
34754975,9:39:14:975,48.35,100
34754975,9:39:14:975,48.34,100
34770018,9:39:30:18,48.34,78
34770018,9:39:30:18,48.34,22
34772211,9:39:32:211,48.35,100
34772213,9:39:32:213,48.34,100
34774168,9:39:34:168,48.36,100
34774171,9:39:34:171,48.36,100
34774174,9:39:34:174,48.36,100
34774183,9:39:34:183,48.36,100
34774240,9:39:34:240,48.36,100
34774240,9:39:34:240,48.36,100
34774848,9:39:34:848,48.36,100
34781964,9:39:41:964,48.39,100
34781964,9:39:41:964,48.39,100
34781972,9:39:41:972,48.39,100
34783040,9:39:43:40,48.4,100
34786862,9:39:46:862,48.4,500
34829602,9:40:29:602,48.36,100
34829603,9:40:29:603,48.36,51
34829603,9:40:29:603,48.36,1
34829603,9:40:29:603,48.36,46
34829603,9:40:29:603,48.36,46
34829606,9:40:29:606,48.37,100
34829607,9:40:29:607,48.37,100
34829607,9:40:29:607,48.375,100
34834131,9:40:34:131,48.36,100
34834133,9:40:34:133,48.36,100
34835853,9:40:35:853,48.36,100
34835853,9:40:35:853,48.36,100
34845757,9:40:45:757,48.35,99
34845764,9:40:45:764,48.36,100
34845764,9:40:45:764,48.36,100
34845764,9:40:45:764,48.35,100
34845767,9:40:45:767,48.36,100
34845767,9:40:45:767,48.36,100
34845900,9:40:45:900,48.35,100
34845900,9:40:45:900,48.35,100
34845901,9:40:45:901,48.36,200
34854445,9:40:54:445,48.35,100
34855818,9:40:55:818,48.35,27
34855886,9:40:55:886,48.35,9
34855931,9:40:55:931,48.35,101
34855981,9:40:55:981,48.35,8
34856042,9:40:56:42,48.35,102
34856076,9:40:56:76,48.35,7
34856136,9:40:56:136,48.35,15
34857944,9:40:57:944,48.36,200
34860011,9:41:0:11,48.36,2
34860512,9:41:0:512,48.36,99
34860512,9:41:0:512,48.36,100
34860617,9:41:0:617,48.36,150
34860617,9:41:0:617,48.36,50
34869238,9:41:9:238,48.36,200
34871013,9:41:11:13,48.36,100
34872856,9:41:12:856,48.36,200
34872906,9:41:12:906,48.355,100
34873298,9:41:13:298,48.355,100
34873298,9:41:13:298,48.355,200
34878114,9:41:18:114,48.35,100
34878115,9:41:18:115,48.355,200
34878115,9:41:18:115,48.355,200
34878117,9:41:18:117,48.355,200
34879301,9:41:19:301,48.355,200
34879386,9:41:19:386,48.355,200
34881775,9:41:21:775,48.35,73
34881776,9:41:21:776,48.35,10
34881788,9:41:21:788,48.355,100
34881791,9:41:21:791,48.355,100
34881799,9:41:21:799,48.35,90
34881800,9:41:21:800,48.355,200
34881804,9:41:21:804,48.35,100
34881806,9:41:21:806,48.35,100
34882578,9:41:22:578,48.355,100
34882578,9:41:22:578,48.355,200
34887302,9:41:27:302,48.36,100
34887303,9:41:27:303,48.36,400
34887303,9:41:27:303,48.36,100
34887303,9:41:27:303,48.36,100
34887303,9:41:27:303,48.36,100
34887303,9:41:27:303,48.36,100
34887304,9:41:27:304,48.37,100
34887304,9:41:27:304,48.37,100
34887304,9:41:27:304,48.37,100
34887304,9:41:27:304,48.37,100
34887304,9:41:27:304,48.37,3
34887304,9:41:27:304,48.37,100
34887305,9:41:27:305,48.37,100
34887305,9:41:27:305,48.37,100
34887310,9:41:27:310,48.36,100
34887311,9:41:27:311,48.36,200
34887311,9:41:27:311,48.38,100
34887311,9:41:27:311,48.38,200
34888570,9:41:28:570,48.36,100
34888572,9:41:28:572,48.35,100
34899689,9:41:39:689,48.36,201
34899695,9:41:39:695,48.37,100
34899695,9:41:39:695,48.37,100
34899695,9:41:39:695,48.37,200
34899701,9:41:39:701,48.37,100
34920655,9:42:0:655,48.35,8
34948978,9:42:28:978,48.37,19
34958381,9:42:38:381,48.37,200
34967279,9:42:47:279,48.375,100
34975025,9:42:55:25,48.36,200
34975025,9:42:55:25,48.36,300
34975029,9:42:55:29,48.37,100
34975663,9:42:55:663,48.37,100
34975663,9:42:55:663,48.37,100
34977036,9:42:57:36,48.37,100
34977042,9:42:57:42,48.37,100
34977043,9:42:57:43,48.37,100
34977044,9:42:57:44,48.37,100
34977045,9:42:57:45,48.37,100
34977046,9:42:57:46,48.37,100
34977069,9:42:57:69,48.37,100
34977128,9:42:57:128,48.37,200
34977128,9:42:57:128,48.37,100
34983017,9:43:3:17,48.4,100
34983017,9:43:3:17,48.4,100
34989644,9:43:9:644,48.39,100
34989652,9:43:9:652,48.39,100
34989654,9:43:9:654,48.39,108
34989655,9:43:9:655,48.39,200
34989680,9:43:9:680,48.41,100
34989681,9:43:9:681,48.41,100
34989691,9:43:9:691,48.41,100
34989693,9:43:9:693,48.42,100
34989693,9:43:9:693,48.42,100
34989693,9:43:9:693,48.42,100
34989694,9:43:9:694,48.43,100
34989694,9:43:9:694,48.43,100
34990212,9:43:10:212,48.4,1100
34994016,9:43:14:16,48.4,100
34994406,9:43:14:406,48.39,200
34999986,9:43:19:986,48.39,400
34999986,9:43:19:986,48.39,100
34999988,9:43:19:988,48.395,100
35000018,9:43:20:18,48.39,100
35000018,9:43:20:18,48.39,100
35000020,9:43:20:20,48.39,100
35003267,9:43:23:267,48.39,100
35003267,9:43:23:267,48.39,150
35003267,9:43:23:267,48.39,100
35003267,9:43:23:267,48.39,50
35003268,9:43:23:268,48.4,100
35003268,9:43:23:268,48.4,100
35003273,9:43:23:273,48.39,100
35003770,9:43:23:770,48.42,100
35016161,9:43:36:161,48.4,100
35022643,9:43:42:643,48.415,100
35047245,9:44:7:245,48.415,100
35047247,9:44:7:247,48.4,500
35047247,9:44:7:247,48.4,100
35050740,9:44:10:740,48.395,100
35050874,9:44:10:874,48.4,10
35052303,9:44:12:303,48.39,100
35054066,9:44:14:66,48.39,1
35054693,9:44:14:693,48.39,100
35062721,9:44:22:721,48.38,200
35062721,9:44:22:721,48.38,100
35062721,9:44:22:721,48.38,200
35062721,9:44:22:721,48.38,200
35062721,9:44:22:721,48.38,200
35062721,9:44:22:721,48.38,100
35062721,9:44:22:721,48.385,100
35062723,9:44:22:723,48.385,100
35062723,9:44:22:723,48.38,100
35062725,9:44:22:725,48.385,100
35062725,9:44:22:725,48.38,100
35062978,9:44:22:978,48.39,100
35062978,9:44:22:978,48.39,37
35062978,9:44:22:978,48.39,63
35062978,9:44:22:978,48.39,100
35062978,9:44:22:978,48.39,37
35062978,9:44:22:978,48.39,63
35062981,9:44:22:981,48.39,100
35062981,9:44:22:981,48.39,100
35071909,9:44:31:909,48.37,100
35071914,9:44:31:914,48.37,100
35071919,9:44:31:919,48.37,100
35071924,9:44:31:924,48.37,200
35071928,9:44:31:928,48.37,100
35071942,9:44:31:942,48.37,200
35072007,9:44:32:7,48.37,100
35073449,9:44:33:449,48.37,200
35073451,9:44:33:451,48.37,100
35073451,9:44:33:451,48.37,100
35073451,9:44:33:451,48.365,200
35073451,9:44:33:451,48.36,100
35073451,9:44:33:451,48.37,100
35073451,9:44:33:451,48.36,100
35073451,9:44:33:451,48.365,100
35073451,9:44:33:451,48.36,200
35073451,9:44:33:451,48.375,100
35073451,9:44:33:451,48.375,100
35073451,9:44:33:451,48.37,100
35073451,9:44:33:451,48.365,100
35073451,9:44:33:451,48.365,100
35073452,9:44:33:452,48.37,100
35073452,9:44:33:452,48.375,100
35073453,9:44:33:453,48.38,100
35073453,9:44:33:453,48.365,100
35073455,9:44:33:455,48.3798,100
35073455,9:44:33:455,48.3698,200
35073455,9:44:33:455,48.3793,100
35073456,9:44:33:456,48.3798,100
35073456,9:44:33:456,48.3798,100
35073456,9:44:33:456,48.3793,100
35073456,9:44:33:456,48.3793,100
35073519,9:44:33:519,48.37,100
35073533,9:44:33:533,48.37,100
35080269,9:44:40:269,48.39,100
35081612,9:44:41:612,48.38,100
35083344,9:44:43:344,48.37,100
35087054,9:44:47:54,48.4,100
35087872,9:44:47:872,48.39,100
35087873,9:44:47:873,48.39,100
35087904,9:44:47:904,48.38,100
35088290,9:44:48:290,48.39,100
35088291,9:44:48:291,48.39,100
35088291,9:44:48:291,48.39,100
35088291,9:44:48:291,48.39,100
35088293,9:44:48:293,48.39,200
35089051,9:44:49:51,48.39,2
35091478,9:44:51:478,48.41,500
35092549,9:44:52:549,48.41,8
35092549,9:44:52:549,48.41,193
35096014,9:44:56:14,48.42,100
35096014,9:44:56:14,48.42,100
35096019,9:44:56:19,48.42,100
35099301,9:44:59:301,48.43,100
35099301,9:44:59:301,48.43,100
35099309,9:44:59:309,48.43,100
35100276,9:45:0:276,48.41,3
35103222,9:45:3:222,48.435,100
35103223,9:45:3:223,48.435,100
35103225,9:45:3:225,48.42,100
35103226,9:45:3:226,48.42,100
35103411,9:45:3:411,48.42,200
35103834,9:45:3:834,48.42,23
35108899,9:45:8:899,48.42,100
35108899,9:45:8:899,48.42,100
35108899,9:45:8:899,48.42,100
35108901,9:45:8:901,48.41,500
35108901,9:45:8:901,48.41,100
35108901,9:45:8:901,48.41,100
35111680,9:45:11:680,48.43,100
35113005,9:45:13:5,48.42,300
35113006,9:45:13:6,48.42,200
35113006,9:45:13:6,48.4105,200
35113009,9:45:13:9,48.4105,300
35114137,9:45:14:137,48.38,55
35115568,9:45:15:568,48.4,1
35115581,9:45:15:581,48.4,100
35116022,9:45:16:22,48.4,1700
35121396,9:45:21:396,48.39,100
35122840,9:45:22:840,48.39,100
35124989,9:45:24:989,48.4,100
35124992,9:45:24:992,48.41,100
35124996,9:45:24:996,48.41,15
35124996,9:45:24:996,48.42,1
35124996,9:45:24:996,48.42,3
35124996,9:45:24:996,48.42,100
35124996,9:45:24:996,48.42,100
35124996,9:45:24:996,48.42,100
35124996,9:45:24:996,48.42,400
35125002,9:45:25:2,48.43,100
35125002,9:45:25:2,48.43,100
35125002,9:45:25:2,48.43,100
35125002,9:45:25:2,48.43,100
35125002,9:45:25:2,48.43,100
35125002,9:45:25:2,48.42,100
35125008,9:45:25:8,48.45,100
35125008,9:45:25:8,48.45,100
35125008,9:45:25:8,48.45,200
35125010,9:45:25:10,48.46,38
35125012,9:45:25:12,48.47,600
35125012,9:45:25:12,48.47,100
35125013,9:45:25:13,48.47,1200
35125013,9:45:25:13,48.47,200
35125013,9:45:25:13,48.47,100
35125016,9:45:25:16,48.47,57
35125019,9:45:25:19,48.48,200
35125019,9:45:25:19,48.48,100
35125019,9:45:25:19,48.48,100
35125019,9:45:25:19,48.48,100
35125019,9:45:25:19,48.48,100
35125019,9:45:25:19,48.48,300
35125022,9:45:25:22,48.49,336
35125310,9:45:25:310,48.44,100
35125567,9:45:25:567,48.47,75
35125808,9:45:25:808,48.42,100
35125814,9:45:25:814,48.41,1
35126709,9:45:26:709,48.47,5
35127788,9:45:27:788,48.37,200
35131273,9:45:31:273,48.395,400
35144261,9:45:44:261,48.41,1
35144261,9:45:44:261,48.42,99
35144262,9:45:44:262,48.41,1
35144262,9:45:44:262,48.42,36
35144262,9:45:44:262,48.42,1
35144262,9:45:44:262,48.42,1
35144262,9:45:44:262,48.43,77
35144262,9:45:44:262,48.43,23
35144529,9:45:44:529,48.42,101
35144530,9:45:44:530,48.42,99
35144530,9:45:44:530,48.42,1
35144530,9:45:44:530,48.42,38
35144530,9:45:44:530,48.42,1
35144530,9:45:44:530,48.42,38
35144531,9:45:44:531,48.42,100
35144531,9:45:44:531,48.42,100
35144531,9:45:44:531,48.42,100
35144531,9:45:44:531,48.42,100
35155012,9:45:55:12,48.43,100
35157313,9:45:57:313,48.425,100
35159338,9:45:59:338,48.425,100
35190713,9:46:30:713,48.41,2
35202756,9:46:42:756,48.4,100
35240891,9:47:20:891,48.41,1
35247368,9:47:27:368,48.405,100
35266931,9:47:46:931,48.41,98
35271026,9:47:51:26,48.39,300
35273217,9:47:53:217,48.395,100
35277138,9:47:57:138,48.39,100
35277138,9:47:57:138,48.39,100
35277138,9:47:57:138,48.39,10
35277140,9:47:57:140,48.38,300
35277140,9:47:57:140,48.385,100
35277140,9:47:57:140,48.385,100
35277141,9:47:57:141,48.385,100
35277141,9:47:57:141,48.385,100
35277142,9:47:57:142,48.385,300
35277142,9:47:57:142,48.385,4
35277142,9:47:57:142,48.385,100
35277142,9:47:57:142,48.385,100
35277143,9:47:57:143,48.385,4
35277144,9:47:57:144,48.39,100
35277145,9:47:57:145,48.385,100
35277145,9:47:57:145,48.385,300
35277146,9:47:57:146,48.385,605
35277149,9:47:57:149,48.385,100
35277206,9:47:57:206,48.385,100
35277269,9:47:57:269,48.385,100
35277320,9:47:57:320,48.385,100
35277434,9:47:57:434,48.395,100
35279002,9:47:59:2,48.385,100
35279005,9:47:59:5,48.38,100
35279005,9:47:59:5,48.385,100
35280032,9:48:0:32,48.385,100
35282205,9:48:2:205,48.385,100
35282207,9:48:2:207,48.385,100
35282238,9:48:2:238,48.385,100
35282240,9:48:2:240,48.385,11
35282586,9:48:2:586,48.385,100
35283067,9:48:3:67,48.385,100
35283706,9:48:3:706,48.385,100
35286946,9:48:6:946,48.39,100
35286953,9:48:6:953,48.39,100
35286956,9:48:6:956,48.39,100
35286956,9:48:6:956,48.39,200
35291110,9:48:11:110,48.4,48
35291110,9:48:11:110,48.4,52
35291110,9:48:11:110,48.4,100
35291110,9:48:11:110,48.4,100
35300948,9:48:20:948,48.4,100
35314893,9:48:34:893,48.3982,256
35349229,9:49:9:229,48.41,1
35349229,9:49:9:229,48.41,100
35349229,9:49:9:229,48.41,176
35349229,9:49:9:229,48.41,294
35349229,9:49:9:229,48.41,30
35349229,9:49:9:229,48.41,100
35349230,9:49:9:230,48.42,68
35349230,9:49:9:230,48.42,7
35349230,9:49:9:230,48.42,10
35349230,9:49:9:230,48.42,93
35349230,9:49:9:230,48.42,12
35349230,9:49:9:230,48.42,300
35349231,9:49:9:231,48.42,7
35349231,9:49:9:231,48.42,71
35378775,9:49:38:775,48.45,100
35400528,9:50:0:528,48.46,100
35400528,9:50:0:528,48.46,100
35400528,9:50:0:528,48.46,100
35401498,9:50:1:498,48.46,21
35406291,9:50:6:291,48.46,100
35406291,9:50:6:291,48.46,100
35421204,9:50:21:204,48.46,100
35426608,9:50:26:608,48.46,100
35438316,9:50:38:316,48.46,100
35439108,9:50:39:108,48.46,100
35439108,9:50:39:108,48.46,100
35439108,9:50:39:108,48.46,100
35439116,9:50:39:116,48.46,1
35440082,9:50:40:82,48.46,100
35479147,9:51:19:147,48.47,200
35479147,9:51:19:147,48.47,100
35479147,9:51:19:147,48.47,100
35479148,9:51:19:148,48.47,100
35479149,9:51:19:149,48.48,100
35479149,9:51:19:149,48.48,100
35479150,9:51:19:150,48.46,200
35479150,9:51:19:150,48.46,100
35479150,9:51:19:150,48.46,100
35479150,9:51:19:150,48.46,100
35479150,9:51:19:150,48.46,100
35479150,9:51:19:150,48.485,100
35479150,9:51:19:150,48.47,100
35479838,9:51:19:838,48.45,200
35479897,9:51:19:897,48.45,1
35486011,9:51:26:11,48.43,35
35513511,9:51:53:511,48.42,100
35532573,9:52:12:573,48.4,100
35533011,9:52:13:11,48.39,100
35540708,9:52:20:708,48.385,100
35544283,9:52:24:283,48.385,100
35547679,9:52:27:679,48.39,200
35552356,9:52:32:356,48.37,100
35552361,9:52:32:361,48.37,100
35552363,9:52:32:363,48.37,100
35552366,9:52:32:366,48.37,100
35552367,9:52:32:367,48.37,100
35552406,9:52:32:406,48.37,500
35556347,9:52:36:347,48.37,100
35557148,9:52:37:148,48.37,100
35557149,9:52:37:149,48.37,100
35557154,9:52:37:154,48.37,200
35557161,9:52:37:161,48.37,100
35557210,9:52:37:210,48.37,500
35561625,9:52:41:625,48.37,200
35561626,9:52:41:626,48.37,100
35561693,9:52:41:693,48.37,100
35561694,9:52:41:694,48.37,100
35561694,9:52:41:694,48.37,251
35561694,9:52:41:694,48.37,49
35561694,9:52:41:694,48.37,100
35561695,9:52:41:695,48.38,100
35561695,9:52:41:695,48.38,17
35561695,9:52:41:695,48.38,25
35561695,9:52:41:695,48.38,83
35561695,9:52:41:695,48.38,17
35561695,9:52:41:695,48.38,100
35561704,9:52:41:704,48.36,100
35563211,9:52:43:211,48.38,100
35563211,9:52:43:211,48.38,100
35564067,9:52:44:67,48.38,83
35564067,9:52:44:67,48.38,100
35564067,9:52:44:67,48.38,17
35564072,9:52:44:72,48.38,100
35565524,9:52:45:524,48.41,100
35565525,9:52:45:525,48.4,26
35566952,9:52:46:952,48.395,100
35566954,9:52:46:954,48.395,100
35566954,9:52:46:954,48.395,100
35566972,9:52:46:972,48.395,200
35567005,9:52:47:5,48.395,100
35567160,9:52:47:160,48.395,100
35569651,9:52:49:651,48.4,1200
35569864,9:52:49:864,48.4,800
35569968,9:52:49:968,48.4,100
35618265,9:53:38:265,48.38,100
35621480,9:53:41:480,48.38,100
35624362,9:53:44:362,48.38,100
35624368,9:53:44:368,48.38,100
35624369,9:53:44:369,48.38,100
35624381,9:53:44:381,48.38,100
35624385,9:53:44:385,48.38,200
35624441,9:53:44:441,48.38,100
35627583,9:53:47:583,48.39,100
35630850,9:53:50:850,48.385,500
35631018,9:53:51:18,48.37,500
35653551,9:54:13:551,48.37,100
35653561,9:54:13:561,48.37,100
35653643,9:54:13:643,48.37,100
