MsOfDay, Time,Price,Size
34486516,9:34:46:516,48.76,100
34486516,9:34:46:516,48.76,100
34489189,9:34:49:189,48.74,100
34489189,9:34:49:189,48.74,100
34489189,9:34:49:189,48.74,100
34489191,9:34:49:191,48.71,100
34489191,9:34:49:191,48.71,100
34496653,9:34:56:653,48.7,3
34496653,9:34:56:653,48.7,13
34510356,9:35:10:356,48.74,184
34510366,9:35:10:366,48.73,400
34510367,9:35:10:367,48.73,180
34510441,9:35:10:441,48.75,2
34524917,9:35:24:917,48.735,19
34531535,9:35:31:535,48.7,1
34533968,9:35:33:968,48.7,18
34609018,9:36:49:18,48.72,100
34613292,9:36:53:292,48.75,1
34613292,9:36:53:292,48.75,100
34613292,9:36:53:292,48.75,100
34613292,9:36:53:292,48.75,100
34613292,9:36:53:292,48.75,100
34613294,9:36:53:294,48.75,200
34613294,9:36:53:294,48.75,100
34613296,9:36:53:296,48.72,200
34613300,9:36:53:300,48.75,10
34614059,9:36:54:59,48.7,5
34614059,9:36:54:59,48.7,95
34614059,9:36:54:59,48.7,100
34614059,9:36:54:59,48.7,5
34614060,9:36:54:60,48.73,100
34614060,9:36:54:60,48.74,100
34614230,9:36:54:230,48.7,100
34614230,9:36:54:230,48.7,100
34615333,9:36:55:333,48.7,100
34615333,9:36:55:333,48.69,100
34615596,9:36:55:596,48.71,97
34615604,9:36:55:604,48.71,100
34618014,9:36:58:14,48.69,120
34618015,9:36:58:15,48.7,80
34618015,9:36:58:15,48.69,100
34618015,9:36:58:15,48.7,20
34618015,9:36:58:15,48.69,80
34618015,9:36:58:15,48.69,20
34628497,9:37:8:497,48.71,100
34628497,9:37:8:497,48.71,100
34628497,9:37:8:497,48.71,100
34628499,9:37:8:499,48.69,200
34628503,9:37:8:503,48.71,301
34628505,9:37:8:505,48.69,100
34628507,9:37:8:507,48.69,100
34628508,9:37:8:508,48.7026,338
34628509,9:37:8:509,48.7314,100
34632582,9:37:12:582,48.68,100
34632582,9:37:12:582,48.68,100
34632784,9:37:12:784,48.68,100
34632784,9:37:12:784,48.68,100
34632784,9:37:12:784,48.68,95
34632785,9:37:12:785,48.68,105
34632787,9:37:12:787,48.68,100
34632929,9:37:12:929,48.67,100
34632929,9:37:12:929,48.67,100
34632929,9:37:12:929,48.67,25
34635508,9:37:15:508,48.7,100
34641317,9:37:21:317,48.7,100
34641317,9:37:21:317,48.7,100
34641318,9:37:21:318,48.7,50
34641318,9:37:21:318,48.7,38
34644481,9:37:24:481,48.7,200
34644486,9:37:24:486,48.71,29
34644486,9:37:24:486,48.71,100
34644486,9:37:24:486,48.71,100
34644486,9:37:24:486,48.71,5
34653453,9:37:33:453,48.71,221
34653453,9:37:33:453,48.71,21
34653453,9:37:33:453,48.71,125
34653453,9:37:33:453,48.71,33
34653453,9:37:33:453,48.71,50
34653453,9:37:33:453,48.71,50
34653459,9:37:33:459,48.71,574
34653460,9:37:33:460,48.71,100
34653462,9:37:33:462,48.71,574
34653473,9:37:33:473,48.71,288
34654206,9:37:34:206,48.66,48
34654206,9:37:34:206,48.66,100
34654206,9:37:34:206,48.66,100
34654206,9:37:34:206,48.65,52
34659225,9:37:39:225,48.66,50
34681142,9:38:1:142,48.68,88
34681143,9:38:1:143,48.68,12
34684015,9:38:4:15,48.69,1
34717387,9:38:37:387,48.67,20
34717387,9:38:37:387,48.67,80
34717387,9:38:37:387,48.68,100
34717387,9:38:37:387,48.67,100
34717388,9:38:37:388,48.68,100
34717388,9:38:37:388,48.67,100
34717388,9:38:37:388,48.67,100
34717389,9:38:37:389,48.66,100
34717390,9:38:37:390,48.66,100
34717390,9:38:37:390,48.67,100
34717394,9:38:37:394,48.67,100
34717396,9:38:37:396,48.68,30
34718536,9:38:38:536,48.65,16
34719393,9:38:39:393,48.65,84
34719398,9:38:39:398,48.65,100
34719402,9:38:39:402,48.65,100
34719407,9:38:39:407,48.66,100
34719408,9:38:39:408,48.68,100
34722089,9:38:42:89,48.65,100
34723399,9:38:43:399,48.67,100
34723399,9:38:43:399,48.67,100
34723401,9:38:43:401,48.67,100
34723401,9:38:43:401,48.67,100
34724102,9:38:44:102,48.64,100
34724102,9:38:44:102,48.64,100
34724102,9:38:44:102,48.64,100
34724104,9:38:44:104,48.64,100
34724104,9:38:44:104,48.64,100
34736461,9:38:56:461,48.63,100
34736464,9:38:56:464,48.62,100
34736466,9:38:56:466,48.61,157
34736466,9:38:56:466,48.62,43
34736471,9:38:56:471,48.61,200
34736490,9:38:56:490,48.63,100
34736493,9:38:56:493,48.63,20
34749679,9:39:9:679,48.65,10
34765687,9:39:25:687,48.66,100
34779084,9:39:39:84,48.62,100
34779084,9:39:39:84,48.62,20
34779084,9:39:39:84,48.62,80
34779084,9:39:39:84,48.62,200
34779084,9:39:39:84,48.62,100
34779084,9:39:39:84,48.61,8
34779088,9:39:39:88,48.61,100
34779113,9:39:39:113,48.63,100
34784561,9:39:44:561,48.599,200
34786679,9:39:46:679,48.59,86
34786680,9:39:46:680,48.59,14
34786680,9:39:46:680,48.59,86
34786715,9:39:46:715,48.6,86
34786715,9:39:46:715,48.6,14
34787099,9:39:47:99,48.58,100
34795412,9:39:55:412,48.59,100
34795774,9:39:55:774,48.61,1
34795776,9:39:55:776,48.62,100
34795776,9:39:55:776,48.62,100
34795776,9:39:55:776,48.62,100
34795776,9:39:55:776,48.62,100
34795776,9:39:55:776,48.62,100
34795778,9:39:55:778,48.62,100
34803910,9:40:3:910,48.61,10
34810179,9:40:10:179,48.65,31
34810179,9:40:10:179,48.65,49
34810179,9:40:10:179,48.66,100
34810941,9:40:10:941,48.62,4
34811292,9:40:11:292,48.62,100
34811292,9:40:11:292,48.61,100
34811292,9:40:11:292,48.61,100
34817305,9:40:17:305,48.64,100
34817305,9:40:17:305,48.64,100
34818366,9:40:18:366,48.64,100
34818463,9:40:18:463,48.66,100
34820021,9:40:20:21,48.66,100
34840747,9:40:40:747,48.67,100
34840747,9:40:40:747,48.67,100
34856181,9:40:56:181,48.66,20
34856733,9:40:56:733,48.66,20
34856739,9:40:56:739,48.65,49
34856739,9:40:56:739,48.65,51
34856739,9:40:56:739,48.65,100
34856741,9:40:56:741,48.64,600
34856745,9:40:56:745,48.63,20
34856746,9:40:56:746,48.63,20
34873866,9:41:13:866,48.6663,70
34906869,9:41:46:869,48.64,20
34906885,9:41:46:885,48.63,100
34906885,9:41:46:885,48.63,100
34906885,9:41:46:885,48.63,101
34906886,9:41:46:886,48.63,7
34906886,9:41:46:886,48.63,5
34907297,9:41:47:297,48.6,100
34913074,9:41:53:74,48.62,1
34925058,9:42:5:58,48.63,100
34932909,9:42:12:909,48.63,100
34932909,9:42:12:909,48.63,100
34932909,9:42:12:909,48.63,100
34943520,9:42:23:520,48.61,1
34951963,9:42:31:963,48.61,200
34951963,9:42:31:963,48.61,100
34951964,9:42:31:964,48.61,100
34951966,9:42:31:966,48.61,100
34951966,9:42:31:966,48.61,100
34951991,9:42:31:991,48.59,25
34953521,9:42:33:521,48.62,48
34984010,9:43:4:10,48.61,1
35019559,9:43:39:559,48.62,100
35019562,9:43:39:562,48.62,100
35019562,9:43:39:562,48.62,100
35019562,9:43:39:562,48.62,100
35019562,9:43:39:562,48.62,100
35019562,9:43:39:562,48.62,100
35019562,9:43:39:562,48.62,91
35019562,9:43:39:562,48.62,9
35019926,9:43:39:926,48.65,88
35019927,9:43:39:927,48.65,12
35019929,9:43:39:929,48.65,88
35019929,9:43:39:929,48.65,12
35024412,9:43:44:412,48.6397,20
35042604,9:44:2:604,48.6,52
35042606,9:44:2:606,48.6,100
35042608,9:44:2:608,48.59,100
35042614,9:44:2:614,48.65,40
35096789,9:44:56:789,48.62,15
35096789,9:44:56:789,48.62,85
35096789,9:44:56:789,48.62,100
35096789,9:44:56:789,48.62,100
35101691,9:45:1:691,48.62,10
35111287,9:45:11:287,48.67,100
35114373,9:45:14:373,48.67,100
35114374,9:45:14:374,48.67,100
35114415,9:45:14:415,48.67,12
35115708,9:45:15:708,48.6741,82
35118552,9:45:18:552,48.63,100
35130331,9:45:30:331,48.64,100
35130888,9:45:30:888,48.65,100
35130888,9:45:30:888,48.65,100
35130888,9:45:30:888,48.65,100
35130890,9:45:30:890,48.64,100
35130890,9:45:30:890,48.64,100
35130890,9:45:30:890,48.64,100
35130890,9:45:30:890,48.64,100
35130890,9:45:30:890,48.64,70
35130890,9:45:30:890,48.64,100
35130895,9:45:30:895,48.64,100
35133275,9:45:33:275,48.67,100
35178594,9:46:18:594,48.67,100
35179758,9:46:19:758,48.6436,2000
35179765,9:46:19:765,48.64,200
35197512,9:46:37:512,48.6401,1000
35197514,9:46:37:514,48.64,100
35197519,9:46:37:519,48.64,300
35213377,9:46:53:377,48.66,100
35213378,9:46:53:378,48.66,100
35213378,9:46:53:378,48.66,82
35213379,9:46:53:379,48.66,18
35213380,9:46:53:380,48.65,100
35213419,9:46:53:419,48.66,100
35213419,9:46:53:419,48.66,82
35213896,9:46:53:896,48.65,100
35213897,9:46:53:897,48.65,100
35216759,9:46:56:759,48.64,100
35217064,9:46:57:64,48.643,100
35238603,9:47:18:603,48.64,100
35258750,9:47:38:750,48.64,5
35260012,9:47:40:12,48.63,5
35261012,9:47:41:12,48.63,100
35261012,9:47:41:12,48.63,100
35261012,9:47:41:12,48.63,100
35275701,9:47:55:701,48.6399,222
35285678,9:48:5:678,48.62,41
35285678,9:48:5:678,48.62,100
35285678,9:48:5:678,48.63,100
35285678,9:48:5:678,48.62,59
35285680,9:48:5:680,48.63,19
35292455,9:48:12:455,48.62,5
35293813,9:48:13:813,48.64,100
35294512,9:48:14:512,48.64,100
35294512,9:48:14:512,48.64,100
35294513,9:48:14:513,48.64,100
35294513,9:48:14:513,48.64,100
35294513,9:48:14:513,48.64,100
35294515,9:48:14:515,48.64,100
35294929,9:48:14:929,48.63,100
35294929,9:48:14:929,48.63,100
35294929,9:48:14:929,48.63,100
35294929,9:48:14:929,48.63,100
35294929,9:48:14:929,48.63,100
35294929,9:48:14:929,48.63,100
35294929,9:48:14:929,48.63,100
35294929,9:48:14:929,48.63,100
35294930,9:48:14:930,48.63,100
35294931,9:48:14:931,48.62,100
35294931,9:48:14:931,48.62,100
35315518,9:48:35:518,48.62,100
35315571,9:48:35:571,48.63,100
35345330,9:49:5:330,48.63,100
35345331,9:49:5:331,48.63,100
35368295,9:49:28:295,48.64,100
35370435,9:49:30:435,48.64,13
35374414,9:49:34:414,48.62,100
35374414,9:49:34:414,48.62,500
35374414,9:49:34:414,48.62,138
35374414,9:49:34:414,48.62,245
35374414,9:49:34:414,48.62,100
35374414,9:49:34:414,48.62,150
35374414,9:49:34:414,48.62,88
35374414,9:49:34:414,48.62,300
35374414,9:49:34:414,48.62,400
35374414,9:49:34:414,48.62,17
35374415,9:49:34:415,48.62,12
35374415,9:49:34:415,48.62,50
35374415,9:49:34:415,48.62,88
35374415,9:49:34:415,48.62,12
35374415,9:49:34:415,48.62,100
35374416,9:49:34:416,48.61,300
35374417,9:49:34:417,48.61,100
35374417,9:49:34:417,48.61,100
35374418,9:49:34:418,48.6,100
35374515,9:49:34:515,48.6,69
35374813,9:49:34:813,48.59,100
35374813,9:49:34:813,48.59,200
35376460,9:49:36:460,48.59,3
35397635,9:49:57:635,48.59,100
35397635,9:49:57:635,48.59,100
35397635,9:49:57:635,48.59,100
35397635,9:49:57:635,48.59,2
35399782,9:49:59:782,48.6,10
35404026,9:50:4:26,48.6,34
35404027,9:50:4:27,48.6,66
35404027,9:50:4:27,48.6,100
35404027,9:50:4:27,48.6,6
35404028,9:50:4:28,48.61,100
35404057,9:50:4:57,48.61,200
35404063,9:50:4:63,48.62,100
35413033,9:50:13:33,48.63,100
35421999,9:50:21:999,48.63,84
35421999,9:50:21:999,48.63,100
35421999,9:50:21:999,48.63,100
35421999,9:50:21:999,48.63,100
35421999,9:50:21:999,48.63,16
35422009,9:50:22:9,48.63,100
35426306,9:50:26:306,48.63,100
35426306,9:50:26:306,48.63,100
35426565,9:50:26:565,48.64,100
35426565,9:50:26:565,48.64,100
35426565,9:50:26:565,48.64,200
35427983,9:50:27:983,48.65,100
35428204,9:50:28:204,48.63,100
35428204,9:50:28:204,48.63,100
35445262,9:50:45:262,48.62,100
35445262,9:50:45:262,48.62,100
35445262,9:50:45:262,48.62,100
35445262,9:50:45:262,48.62,100
35445262,9:50:45:262,48.62,100
35453352,9:50:53:352,48.6301,200
35465094,9:51:5:94,48.63,1
35466579,9:51:6:579,48.63,100
35466579,9:51:6:579,48.63,100
35466579,9:51:6:579,48.63,100
35468006,9:51:8:6,48.64,100
35488422,9:51:28:422,48.65,100
35490509,9:51:30:509,48.65,100
35490512,9:51:30:512,48.64,100
35498236,9:51:38:236,48.64,53
35521447,9:52:1:447,48.6538,1230
35534112,9:52:14:112,48.64,100
35536233,9:52:16:233,48.66,100
35538335,9:52:18:335,48.64,100
35548810,9:52:28:810,48.64,26
35548810,9:52:28:810,48.64,105
35548811,9:52:28:811,48.64,100
35548811,9:52:28:811,48.63,300
35548824,9:52:28:824,48.62,100
35548828,9:52:28:828,48.62,100
35548884,9:52:28:884,48.61,100
35570952,9:52:50:952,48.62,100
35570953,9:52:50:953,48.62,100
35570987,9:52:50:987,48.63,100
35570987,9:52:50:987,48.63,100
35570987,9:52:50:987,48.63,100
35570987,9:52:50:987,48.63,100
35570987,9:52:50:987,48.63,100
35570987,9:52:50:987,48.63,100
35570987,9:52:50:987,48.63,81
35570987,9:52:50:987,48.63,19
35578286,9:52:58:286,48.62,88
35578312,9:52:58:312,48.62,12
35578312,9:52:58:312,48.62,100
35579947,9:52:59:947,48.6,20
35579947,9:52:59:947,48.6,20
35603264,9:53:23:264,48.63,100
35603264,9:53:23:264,48.63,8
35611715,9:53:31:715,48.64,100
35628582,9:53:48:582,48.62,100
35659675,9:54:19:675,48.63,100
35659677,9:54:19:677,48.63,400
35659677,9:54:19:677,48.63,200
35659678,9:54:19:678,48.63,100
35659678,9:54:19:678,48.63,100
35659678,9:54:19:678,48.63,200
35664880,9:54:24:880,48.62,30
35667909,9:54:27:909,48.62,100
35667909,9:54:27:909,48.62,101
35667910,9:54:27:910,48.62,100
35667910,9:54:27:910,48.62,100
35667913,9:54:27:913,48.61,1
35674508,9:54:34:508,48.61,100
35676769,9:54:36:769,48.62,300
35676769,9:54:36:769,48.62,100
35676769,9:54:36:769,48.62,100
35676769,9:54:36:769,48.62,100
35676769,9:54:36:769,48.62,100
35676769,9:54:36:769,48.62,100
35676770,9:54:36:770,48.62,86
35676770,9:54:36:770,48.61,4
35676770,9:54:36:770,48.62,4
35676770,9:54:36:770,48.63,100
35676775,9:54:36:775,48.63,400
35676776,9:54:36:776,48.63,9
35676777,9:54:36:777,48.64,100
35676777,9:54:36:777,48.64,200
35676777,9:54:36:777,48.64,100
35676779,9:54:36:779,48.65,100
35676779,9:54:36:779,48.65,100
35676779,9:54:36:779,48.65,91
35676779,9:54:36:779,48.65,9
35676779,9:54:36:779,48.655,100
35676779,9:54:36:779,48.655,100
35676779,9:54:36:779,48.655,100
35676779,9:54:36:779,48.66,100
35676781,9:54:36:781,48.66,100
35676781,9:54:36:781,48.66,100
35676781,9:54:36:781,48.66,100
35676789,9:54:36:789,48.65,100
35677009,9:54:37:9,48.67,100
35677016,9:54:37:16,48.67,100
35677019,9:54:37:19,48.67,100
35677020,9:54:37:20,48.67,100
35677047,9:54:37:47,48.67,200
35677047,9:54:37:47,48.67,100
35677047,9:54:37:47,48.67,10
35679234,9:54:39:234,48.66,100
35679234,9:54:39:234,48.66,100
35679235,9:54:39:235,48.66,53
35679235,9:54:39:235,48.66,47
35679346,9:54:39:346,48.66,200
35679346,9:54:39:346,48.66,100
35679346,9:54:39:346,48.66,100
35679346,9:54:39:346,48.66,100
35679346,9:54:39:346,48.66,100
35679346,9:54:39:346,48.66,100
35679347,9:54:39:347,48.67,100
35679347,9:54:39:347,48.67,100
35679348,9:54:39:348,48.68,100
35679348,9:54:39:348,48.68,73
35679348,9:54:39:348,48.68,27
35679495,9:54:39:495,48.68,300
35679538,9:54:39:538,48.68,500
35679832,9:54:39:832,48.67,100
35679832,9:54:39:832,48.67,100
35692229,9:54:52:229,48.63,100
35693606,9:54:53:606,48.61,100
35693611,9:54:53:611,48.6,100
35693614,9:54:53:614,48.6,27
35693698,9:54:53:698,48.59,100
35693699,9:54:53:699,48.59,200
35693699,9:54:53:699,48.6,54
35693699,9:54:53:699,48.6,19
35693699,9:54:53:699,48.6,50
35724607,9:55:24:607,48.61,5
35727630,9:55:27:630,48.61,100
35727630,9:55:27:630,48.61,100
35727630,9:55:27:630,48.61,100
35727631,9:55:27:631,48.61,20
35746768,9:55:46:768,48.62,10
35766745,9:56:6:745,48.6,100
35766746,9:56:6:746,48.6,2
35766746,9:56:6:746,48.6,98
35774045,9:56:14:45,48.61,100
35774045,9:56:14:45,48.6,100
35774047,9:56:14:47,48.61,100
35774048,9:56:14:48,48.61,100
35774049,9:56:14:49,48.61,200
35774135,9:56:14:135,48.6,76
35791063,9:56:31:63,48.614,5
35794186,9:56:34:186,48.591,7
35817187,9:56:57:187,48.61,41
35817187,9:56:57:187,48.6,39
35817187,9:56:57:187,48.6,61
35818315,9:56:58:315,48.6,50
35818315,9:56:58:315,48.6,50
35818315,9:56:58:315,48.6,100
35818315,9:56:58:315,48.6,100
35818318,9:56:58:318,48.6,100
35818568,9:56:58:568,48.59,8
35874189,9:57:54:189,48.57,100
35874193,9:57:54:193,48.57,100
35874306,9:57:54:306,48.57,300
35874307,9:57:54:307,48.58,1
35874308,9:57:54:308,48.57,100
35874308,9:57:54:308,48.57,99
35874308,9:57:54:308,48.57,1
35874352,9:57:54:352,48.56,500
35874354,9:57:54:354,48.56,100
35874354,9:57:54:354,48.56,75
35874354,9:57:54:354,48.56,25
35874354,9:57:54:354,48.56,75
35874354,9:57:54:354,48.56,25
35874566,9:57:54:566,48.58,100
35874566,9:57:54:566,48.58,100
35874566,9:57:54:566,48.58,100
35874566,9:57:54:566,48.58,100
35874566,9:57:54:566,48.58,100
35874566,9:57:54:566,48.56,100
35874566,9:57:54:566,48.58,100
35883549,9:58:3:549,48.59,100
35883550,9:58:3:550,48.59,200
35883550,9:58:3:550,48.59,100
35884323,9:58:4:323,48.5822,247
35885870,9:58:5:870,48.6,10
35885957,9:58:5:957,48.57,100
35885957,9:58:5:957,48.57,100
35912853,9:58:32:853,48.57,100
35912854,9:58:32:854,48.58,100
35912859,9:58:32:859,48.57,100
35929479,9:58:49:479,48.57,19
35933457,9:58:53:457,48.57,31
35933457,9:58:53:457,48.57,81
35933457,9:58:53:457,48.57,19
35933457,9:58:53:457,48.57,100
35933918,9:58:53:918,48.5601,1
35935157,9:58:55:157,48.56,100
35935159,9:58:55:159,48.56,100
35935160,9:58:55:160,48.56,100
35935160,9:58:55:160,48.56,100
35936560,9:58:56:560,48.55,100
35936564,9:58:56:564,48.54,100
35936564,9:58:56:564,48.54,100
35941986,9:59:1:986,48.53,70
35943204,9:59:3:204,48.53,100
35952064,9:59:12:64,48.521,8
35970032,9:59:30:32,48.52,91
35974636,9:59:34:636,48.52,10
35974636,9:59:34:636,48.52,38
35974636,9:59:34:636,48.52,100
35974637,9:59:34:637,48.52,100
35974637,9:59:34:637,48.52,162
35974637,9:59:34:637,48.52,100
35974639,9:59:34:639,48.51,100
35977280,9:59:37:280,48.5,100
35983761,9:59:43:761,48.51,100
35983762,9:59:43:762,48.51,100
35983762,9:59:43:762,48.51,40
35987656,9:59:47:656,48.5,100
35988559,9:59:48:559,48.52,100
35988559,9:59:48:559,48.52,200
35988560,9:59:48:560,48.52,100
35988560,9:59:48:560,48.52,100
35988563,9:59:48:563,48.52,100
35988604,9:59:48:604,48.55,100
36002259,10:0:2:259,48.58,100
36002259,10:0:2:259,48.57,127
36002259,10:0:2:259,48.55,100
36002259,10:0:2:259,48.58,100
36002259,10:0:2:259,48.58,50
36002259,10:0:2:259,48.58,100
36002259,10:0:2:259,48.58,23
36002259,10:0:2:259,48.58,27
36002259,10:0:2:259,48.59,50
36002259,10:0:2:259,48.59,50
36002260,10:0:2:260,48.59,50
36017386,10:0:17:386,48.61,100
36018297,10:0:18:297,48.61,100
36020648,10:0:20:648,48.62,85
36027876,10:0:27:876,48.59,100
36027876,10:0:27:876,48.59,40
36027876,10:0:27:876,48.59,60
36027876,10:0:27:876,48.59,110
36027876,10:0:27:876,48.59,100
36027876,10:0:27:876,48.59,100
36042871,10:0:42:871,48.58,100
36042872,10:0:42:872,48.57,100
36067366,10:1:7:366,48.54,100
36067664,10:1:7:664,48.54,200
36067665,10:1:7:665,48.54,1
36069374,10:1:9:374,48.55,100
36071064,10:1:11:64,48.56,87
36071066,10:1:11:66,48.56,13
36073325,10:1:13:325,48.56,100
36073328,10:1:13:328,48.56,100
36077846,10:1:17:846,48.54,100
36078141,10:1:18:141,48.54,26
36081865,10:1:21:865,48.6075,100
36081908,10:1:21:908,48.54,100
36086475,10:1:26:475,48.52,300
36086477,10:1:26:477,48.51,130
36086477,10:1:26:477,48.51,70
36086477,10:1:26:477,48.51,100
36086508,10:1:26:508,48.52,100
36109370,10:1:49:370,48.51,100
36121246,10:2:1:246,48.53,19
36121889,10:2:1:889,48.53,100
36121890,10:2:1:890,48.54,100
36121890,10:2:1:890,48.54,100
36121890,10:2:1:890,48.54,8
36121890,10:2:1:890,48.54,100
36121890,10:2:1:890,48.54,100
36121890,10:2:1:890,48.54,100
36121890,10:2:1:890,48.54,100
36121892,10:2:1:892,48.54,100
36121892,10:2:1:892,48.54,100
36121892,10:2:1:892,48.54,200
36123054,10:2:3:54,48.54,100
36127382,10:2:7:382,48.55,4
36134779,10:2:14:779,48.54,100
36136966,10:2:16:966,48.55,100
36136966,10:2:16:966,48.55,100
36136966,10:2:16:966,48.55,24
36136966,10:2:16:966,48.55,100
36136966,10:2:16:966,48.55,337
36136967,10:2:16:967,48.55,100
36136967,10:2:16:967,48.55,39
36136967,10:2:16:967,48.56,100
36136967,10:2:16:967,48.56,100
36136968,10:2:16:968,48.56,100
36136968,10:2:16:968,48.56,100
36136968,10:2:16:968,48.55,100
36138106,10:2:18:106,48.56,100
36138712,10:2:18:712,48.56,100
36158194,10:2:38:194,48.55,300
36170454,10:2:50:454,48.56,31
36181470,10:3:1:470,48.55,100
36181472,10:3:1:472,48.55,300
36181473,10:3:1:473,48.55,100
36181473,10:3:1:473,48.55,100
36181473,10:3:1:473,48.55,100
36181473,10:3:1:473,48.55,300
36181473,10:3:1:473,48.55,100
36181621,10:3:1:621,48.52,100
36211817,10:3:31:817,48.5386,100
36212263,10:3:32:263,48.52,100
36212263,10:3:32:263,48.52,100
36212263,10:3:32:263,48.52,100
36212264,10:3:32:264,48.51,200
36212265,10:3:32:265,48.51,1
36212408,10:3:32:408,48.5,75
36212408,10:3:32:408,48.49,25
36234096,10:3:54:96,48.49,444
36234223,10:3:54:223,48.4901,300
36241674,10:4:1:674,48.5,100
36241675,10:4:1:675,48.49,100
36241675,10:4:1:675,48.49,100
36241675,10:4:1:675,48.49,100
36241701,10:4:1:701,48.49,100
36241790,10:4:1:790,48.48,100
36241794,10:4:1:794,48.47,100
36241794,10:4:1:794,48.47,100
36241820,10:4:1:820,48.48,100
36241839,10:4:1:839,48.48,100
36241873,10:4:1:873,48.48,100
36243781,10:4:3:781,48.43,1157
36244689,10:4:4:689,48.45,72
36244689,10:4:4:689,48.45,28
36244700,10:4:4:700,48.45,100
36248213,10:4:8:213,48.45,100
36253441,10:4:13:441,48.4499,100
36256103,10:4:16:103,48.45,100
36256103,10:4:16:103,48.45,100
36256104,10:4:16:104,48.45,100
36256106,10:4:16:106,48.46,29
36256107,10:4:16:107,48.46,29
36256131,10:4:16:131,48.46,100
36256131,10:4:16:131,48.46,100
36256131,10:4:16:131,48.46,100
36256131,10:4:16:131,48.46,100
36256142,10:4:16:142,48.45,200
36256142,10:4:16:142,48.45,100
36256143,10:4:16:143,48.45,100
36256167,10:4:16:167,48.45,100
36256199,10:4:16:199,48.46,100
36256215,10:4:16:215,48.45,100
36257111,10:4:17:111,48.45,100
36262407,10:4:22:407,48.44,76
36262704,10:4:22:704,48.44,100
36262704,10:4:22:704,48.44,16
36262704,10:4:22:704,48.44,84
36262704,10:4:22:704,48.44,7
36262704,10:4:22:704,48.44,93
36262704,10:4:22:704,48.45,100
36262704,10:4:22:704,48.44,10
36262704,10:4:22:704,48.44,90
36262704,10:4:22:704,48.44,10
36262705,10:4:22:705,48.43,100
36262705,10:4:22:705,48.43,100
36262705,10:4:22:705,48.43,100
36262706,10:4:22:706,48.43,143
36262706,10:4:22:706,48.43,43
36262706,10:4:22:706,48.43,57
36262706,10:4:22:706,48.43,57
36262741,10:4:22:741,48.43,100
36276908,10:4:36:908,48.42,100
36276908,10:4:36:908,48.41,100
36303243,10:5:3:243,48.43,4
36309175,10:5:9:175,48.44,100
36309175,10:5:9:175,48.44,100
36309176,10:5:9:176,48.44,143
36309176,10:5:9:176,48.44,57
36309176,10:5:9:176,48.44,96
36309176,10:5:9:176,48.44,4
36309176,10:5:9:176,48.44,43
36309176,10:5:9:176,48.44,57
36309176,10:5:9:176,48.44,100
36309178,10:5:9:178,48.45,70
36309179,10:5:9:179,48.45,130
36309179,10:5:9:179,48.45,96
36309179,10:5:9:179,48.45,4
36309181,10:5:9:181,48.45,100
36309181,10:5:9:181,48.45,100
36309183,10:5:9:183,48.45,50
36310120,10:5:10:120,48.46,100
36310120,10:5:10:120,48.46,71
36310121,10:5:10:121,48.46,100
36310952,10:5:10:952,48.47,100
36315620,10:5:15:620,48.48,100
