MsOfDay, Time,Price,Size
34647233,9:37:27:233,47.955,100
34647233,9:37:27:233,47.96,19
34647233,9:37:27:233,47.955,100
34651105,9:37:31:105,47.96,100
34651105,9:37:31:105,47.96,100
34651106,9:37:31:106,47.95,200
34651107,9:37:31:107,47.95,100
34651107,9:37:31:107,47.95,100
34651107,9:37:31:107,47.95,3
34651107,9:37:31:107,47.95,100
34655412,9:37:35:412,47.95,270
34655412,9:37:35:412,47.95,200
34655434,9:37:35:434,47.95,316
34662623,9:37:42:623,47.9601,50
34679162,9:37:59:162,47.96,20
34691831,9:38:11:831,47.97,8
34691831,9:38:11:831,47.97,292
34691832,9:38:11:832,47.97,100
34692596,9:38:12:596,47.96,8
34692597,9:38:12:597,47.96,200
34692597,9:38:12:597,47.96,192
34694785,9:38:14:785,47.965,100
34694785,9:38:14:785,47.97,81
34694785,9:38:14:785,47.97,19
34694786,9:38:14:786,47.97,81
34694786,9:38:14:786,47.97,19
34695020,9:38:15:20,47.97,1
34695560,9:38:15:560,47.975,100
34695563,9:38:15:563,47.975,100
34705534,9:38:25:534,47.97,8
34718402,9:38:38:402,47.98,100
34721182,9:38:41:182,47.9892,100
34726838,9:38:46:838,47.99,92
34739742,9:38:59:742,47.97,10
34741530,9:39:1:530,47.985,100
34741996,9:39:1:996,47.985,100
34750359,9:39:10:359,47.99,2
34750361,9:39:10:361,48,100
34750361,9:39:10:361,48,100
34752923,9:39:12:923,48.0014,400
34753164,9:39:13:164,48,100
34753165,9:39:13:165,48,100
34753495,9:39:13:495,48,100
34755099,9:39:15:99,47.99,20
34755584,9:39:15:584,48.01,201
34755584,9:39:15:584,48.01,77
34755584,9:39:15:584,48.01,23
34755584,9:39:15:584,48,100
34755584,9:39:15:584,48.01,1
34755584,9:39:15:584,48.01,100
34755584,9:39:15:584,48.01,100
34755584,9:39:15:584,48.005,100
34755585,9:39:15:585,48.005,100
34755586,9:39:15:586,48.0075,100
34755587,9:39:15:587,48,100
34755588,9:39:15:588,48.005,100
34755592,9:39:15:592,48.01,300
34755594,9:39:15:594,48.005,100
34755609,9:39:15:609,48.01,23
34756364,9:39:16:364,48.005,200
34756364,9:39:16:364,48,100
34756364,9:39:16:364,48.005,100
34756366,9:39:16:366,47.99,50
34756369,9:39:16:369,47.995,200
34756369,9:39:16:369,47.995,100
34756554,9:39:16:554,47.995,100
34756556,9:39:16:556,47.995,100
34757171,9:39:17:171,47.99,20
34760267,9:39:20:267,47.99,20
34760849,9:39:20:849,47.99,10
34760849,9:39:20:849,47.99,100
34760849,9:39:20:849,47.99,81
34760849,9:39:20:849,47.99,100
34760850,9:39:20:850,47.99,319
34760850,9:39:20:850,47.99,90
34760851,9:39:20:851,47.98,100
34760851,9:39:20:851,47.98,50
34760851,9:39:20:851,47.98,50
34760851,9:39:20:851,47.98,50
34760851,9:39:20:851,47.98,50
34760852,9:39:20:852,47.99,100
34760853,9:39:20:853,47.99,100
34760853,9:39:20:853,47.985,177
34760853,9:39:20:853,47.99,100
34760853,9:39:20:853,47.985,123
34760853,9:39:20:853,47.99,54
34760853,9:39:20:853,47.99,46
34760853,9:39:20:853,47.99,77
34760853,9:39:20:853,47.99,54
34760855,9:39:20:855,47.985,100
34760856,9:39:20:856,47.99,100
34760859,9:39:20:859,47.98,20
34761347,9:39:21:347,47.99,100
34761347,9:39:21:347,47.985,100
34761347,9:39:21:347,47.985,100
34761347,9:39:21:347,47.985,100
34761413,9:39:21:413,47.985,100
34761670,9:39:21:670,47.985,100
34761671,9:39:21:671,47.99,100
34761672,9:39:21:672,47.99,200
34761672,9:39:21:672,47.99,100
34767761,9:39:27:761,48,1000
34767761,9:39:27:761,48,100
34767762,9:39:27:762,48,200
34767762,9:39:27:762,48.0001,552
34768229,9:39:28:229,48.04,100
34768234,9:39:28:234,48.02,10
34768235,9:39:28:235,48.04,100
34768366,9:39:28:366,48.05,100
34768373,9:39:28:373,48.07,100
34768374,9:39:28:374,48.07,200
34768375,9:39:28:375,48.07,100
34775006,9:39:35:6,48.06,100
34776984,9:39:36:984,48.07,20
34776984,9:39:36:984,48.07,180
34777942,9:39:37:942,48.09,100
34780095,9:39:40:95,48.11,81
34780544,9:39:40:544,48.07,20
34780878,9:39:40:878,48.07,55
34787492,9:39:47:492,48.06,20
34789002,9:39:49:2,48.06,20
34789084,9:39:49:84,48.06,22
34790164,9:39:50:164,48.06,45
34808758,9:40:8:758,48.09,14
34813043,9:40:13:43,48.11,100
34821484,9:40:21:484,48.11,100
34821757,9:40:21:757,48.11,100
34821758,9:40:21:758,48.12,200
34821758,9:40:21:758,48.12,100
34821758,9:40:21:758,48.12,100
34821969,9:40:21:969,48.14,200
34821971,9:40:21:971,48.14,100
34822189,9:40:22:189,48.12,10
34825871,9:40:25:871,48.13,100
34825871,9:40:25:871,48.13,100
34825993,9:40:25:993,48.14,1
34826822,9:40:26:822,48.12,20
34833451,9:40:33:451,48.14,100
34847067,9:40:47:67,48.12,20
34850801,9:40:50:801,48.11,5
34851485,9:40:51:485,48.15,500
34851493,9:40:51:493,48.1498,500
34851506,9:40:51:506,48.15,100
34851506,9:40:51:506,48.15,500
34851509,9:40:51:509,48.135,100
34851511,9:40:51:511,48.12,3
34851511,9:40:51:511,48.12,6
34851514,9:40:51:514,48.1498,100
34851515,9:40:51:515,48.1498,500
34851516,9:40:51:516,48.16,200
34851521,9:40:51:521,48.14,87
34851525,9:40:51:525,48.14,100
34851527,9:40:51:527,48.14,100
34851531,9:40:51:531,48.14,6
34851532,9:40:51:532,48.15,100
34851532,9:40:51:532,48.15,100
34851532,9:40:51:532,48.15,100
34851532,9:40:51:532,48.15,100
34851532,9:40:51:532,48.15,100
34851533,9:40:51:533,48.15,100
34851533,9:40:51:533,48.15,100
34851533,9:40:51:533,48.15,100
34851533,9:40:51:533,48.15,100
34851533,9:40:51:533,48.15,100
34851538,9:40:51:538,48.14,52
34851542,9:40:51:542,48.1499,100
34851542,9:40:51:542,48.1499,100
34851542,9:40:51:542,48.1499,100
34851543,9:40:51:543,48.1499,100
34851568,9:40:51:568,48.16,400
34851570,9:40:51:570,48.16,300
34851963,9:40:51:963,48.17,1
34851964,9:40:51:964,48.18,100
34851970,9:40:51:970,48.19,100
34851970,9:40:51:970,48.19,100
34853292,9:40:53:292,48.18,99
34853410,9:40:53:410,48.18,99
34853927,9:40:53:927,48.2,100
34862131,9:41:2:131,48.2,100
34862132,9:41:2:132,48.2,25
34867807,9:41:7:807,48.195,100
34868369,9:41:8:369,48.21,100
34868371,9:41:8:371,48.21,100
34868484,9:41:8:484,48.2,99
34868618,9:41:8:618,48.2,99
34868747,9:41:8:747,48.2,99
34868887,9:41:8:887,48.2,99
34869038,9:41:9:38,48.2,99
34869168,9:41:9:168,48.22,200
34869172,9:41:9:172,48.22,100
34869192,9:41:9:192,48.2,65
34919755,9:41:59:755,48.2,10
34919760,9:41:59:760,48.22,100
34919760,9:41:59:760,48.22,100
34919762,9:41:59:762,48.22,100
34919767,9:41:59:767,48.22,100
34919782,9:41:59:782,48.22,100
34919782,9:41:59:782,48.22,100
34919783,9:41:59:783,48.21,100
34919783,9:41:59:783,48.21,100
34919783,9:41:59:783,48.21,100
34919784,9:41:59:784,48.21,99
34919784,9:41:59:784,48.21,1
34919951,9:41:59:951,48.21,100
34925876,9:42:5:876,48.215,100
34925904,9:42:5:904,48.215,100
34926886,9:42:6:886,48.23,97
34932564,9:42:12:564,48.2225,71
34932583,9:42:12:583,48.2,10
34935209,9:42:15:209,48.2225,89
34935571,9:42:15:571,48.23,100
34935572,9:42:15:572,48.23,100
34935572,9:42:15:572,48.23,100
34959233,9:42:39:233,48.23,1
34959233,9:42:39:233,48.23,3
34959233,9:42:39:233,48.23,99
34959233,9:42:39:233,48.23,100
34959233,9:42:39:233,48.23,100
34959233,9:42:39:233,48.23,100
34959233,9:42:39:233,48.23,100
34959233,9:42:39:233,48.24,102
34959233,9:42:39:233,48.24,100
34959233,9:42:39:233,48.24,98
34959235,9:42:39:235,48.23,100
34959257,9:42:39:257,48.23,69
34959257,9:42:39:257,48.23,31
34960226,9:42:40:226,48.25,100
34976007,9:42:56:7,48.27,100
34976007,9:42:56:7,48.27,100
34984522,9:43:4:522,48.266,1000
34984734,9:43:4:734,48.28,100
34985684,9:43:5:684,48.25,10
35022105,9:43:42:105,48.25,100
35022106,9:43:42:106,48.25,100
35022107,9:43:42:107,48.25,100
35026931,9:43:46:931,48.2586,500
35027311,9:43:47:311,48.255,300
35027313,9:43:47:313,48.27,100
35027316,9:43:47:316,48.27,100
35027727,9:43:47:727,48.27,100
35030010,9:43:50:10,48.27,200
35031042,9:43:51:42,48.28,100
35031085,9:43:51:85,48.28,100
35043575,9:44:3:575,48.28,4
35045766,9:44:5:766,48.28,100
35059012,9:44:19:12,48.26,100
35059012,9:44:19:12,48.26,5
35059012,9:44:19:12,48.26,100
35059013,9:44:19:13,48.26,95
35059065,9:44:19:65,48.28,100
35061325,9:44:21:325,48.25,100
35061325,9:44:21:325,48.25,100
35061331,9:44:21:331,48.25,200
35061448,9:44:21:448,48.25,100
35067386,9:44:27:386,48.24,100
35067386,9:44:27:386,48.24,100
35068216,9:44:28:216,48.23,100
35068216,9:44:28:216,48.23,100
35068216,9:44:28:216,48.23,5
35068216,9:44:28:216,48.23,95
35068217,9:44:28:217,48.23,228
35068217,9:44:28:217,48.23,97
35068217,9:44:28:217,48.23,103
35068217,9:44:28:217,48.23,100
35068217,9:44:28:217,48.23,72
35068217,9:44:28:217,48.23,100
35068222,9:44:28:222,48.23,100
35068223,9:44:28:223,48.23,100
35068223,9:44:28:223,48.23,100
35068223,9:44:28:223,48.23,100
35068223,9:44:28:223,48.23,100
35068706,9:44:28:706,48.24,100
35068707,9:44:28:707,48.24,100
35068707,9:44:28:707,48.25,100
35068707,9:44:28:707,48.25,100
35068708,9:44:28:708,48.25,100
35068852,9:44:28:852,48.24,100
35068864,9:44:28:864,48.245,100
35070003,9:44:30:3,48.2502,100
35074010,9:44:34:10,48.25,100
35074011,9:44:34:11,48.26,100
35084527,9:44:44:527,48.25,100
35084527,9:44:44:527,48.25,500
35084531,9:44:44:531,48.28,100
35092799,9:44:52:799,48.26,100
35095022,9:44:55:22,48.27,100
35095022,9:44:55:22,48.27,14
35095022,9:44:55:22,48.27,86
35095965,9:44:55:965,48.27,100
35100102,9:45:0:102,48.26,10
35101621,9:45:1:621,48.26,40
35101621,9:45:1:621,48.26,50
35102330,9:45:2:330,48.25,100
35102331,9:45:2:331,48.25,100
35102331,9:45:2:331,48.25,100
35102331,9:45:2:331,48.25,100
35102331,9:45:2:331,48.25,100
35106243,9:45:6:243,48.2301,21
35109423,9:45:9:423,48.23,20
35109423,9:45:9:423,48.23,83
35110603,9:45:10:603,48.26,100
35111689,9:45:11:689,48.23,200
35111689,9:45:11:689,48.24,1
35111689,9:45:11:689,48.23,80
35111689,9:45:11:689,48.23,100
35111693,9:45:11:693,48.23,17
35113364,9:45:13:364,48.21,20
35113364,9:45:13:364,48.21,20
35113954,9:45:13:954,48.23,100
35113961,9:45:13:961,48.22,50
35122060,9:45:22:60,48.22,200
35128208,9:45:28:208,48.21,80
35128208,9:45:28:208,48.21,20
35128208,9:45:28:208,48.21,80
35128208,9:45:28:208,48.21,100
35128208,9:45:28:208,48.21,80
35128209,9:45:28:209,48.21,80
35128210,9:45:28:210,48.2,100
35128210,9:45:28:210,48.21,40
35128212,9:45:28:212,48.2,40
35138426,9:45:38:426,48.19,100
35140721,9:45:40:721,48.19,3
35141667,9:45:41:667,48.18,714
35141669,9:45:41:669,48.2,100
35141720,9:45:41:720,48.2,100
35144260,9:45:44:260,48.19,15
35145326,9:45:45:326,48.1989,179
35157767,9:45:57:767,48.19,100
35157767,9:45:57:767,48.19,199
35157783,9:45:57:783,48.19,171
35157823,9:45:57:823,48.21,100
35157857,9:45:57:857,48.19,100
35157857,9:45:57:857,48.19,300
35157883,9:45:57:883,48.19,100
35160589,9:46:0:589,48.2,100
35160589,9:46:0:589,48.2,300
35160589,9:46:0:589,48.2,1
35160591,9:46:0:591,48.21,302
35160591,9:46:0:591,48.21,100
35160591,9:46:0:591,48.21,100
35160591,9:46:0:591,48.21,100
35160591,9:46:0:591,48.2,100
35160592,9:46:0:592,48.2,98
35160592,9:46:0:592,48.2,2
35160593,9:46:0:593,48.21,100
35160597,9:46:0:597,48.21,100
35160697,9:46:0:697,48.22,200
35160947,9:46:0:947,48.2,100
35160947,9:46:0:947,48.19,100
35160973,9:46:0:973,48.21,100
35160974,9:46:0:974,48.21,100
35160977,9:46:0:977,48.21,100
35162383,9:46:2:383,48.2,100
35168775,9:46:8:775,48.195,10
35173852,9:46:13:852,48.22,4
35190005,9:46:30:5,48.21,200
35190006,9:46:30:6,48.21,100
35190006,9:46:30:6,48.21,2
35190042,9:46:30:42,48.23,100
35190800,9:46:30:800,48.23,100
35202731,9:46:42:731,48.2185,228
35226989,9:47:6:989,48.21,100
35235686,9:47:15:686,48.21,10
35235691,9:47:15:691,48.22,100
35235691,9:47:15:691,48.22,4
35238251,9:47:18:251,48.22,100
35238251,9:47:18:251,48.22,100
35238284,9:47:18:284,48.22,100
35238286,9:47:18:286,48.22,33
35238286,9:47:18:286,48.22,67
35238385,9:47:18:385,48.23,100
35250849,9:47:30:849,48.2396,21
35254854,9:47:34:854,48.24,100
35254855,9:47:34:855,48.23,16
35254858,9:47:34:858,48.24,100
35254877,9:47:34:877,48.23,100
35254877,9:47:34:877,48.23,100
35254881,9:47:34:881,48.23,100
35254882,9:47:34:882,48.23,100
35254890,9:47:34:890,48.23,100
35254890,9:47:34:890,48.23,100
35254890,9:47:34:890,48.23,100
35255454,9:47:35:454,48.24,100
35255457,9:47:35:457,48.24,100
35255457,9:47:35:457,48.24,100
35255457,9:47:35:457,48.24,200
35255460,9:47:35:460,48.24,100
35255460,9:47:35:460,48.24,100
35255533,9:47:35:533,48.24,100
35259136,9:47:39:136,48.25,100
35259137,9:47:39:137,48.25,53
35259137,9:47:39:137,48.25,100
35265683,9:47:45:683,48.25,100
35266524,9:47:46:524,48.24,100
35282189,9:48:2:189,48.25,100
35282230,9:48:2:230,48.25,200
35284657,9:48:4:657,48.2565,100
35292790,9:48:12:790,48.26,100
35292791,9:48:12:791,48.26,100
35292815,9:48:12:815,48.26,100
35321005,9:48:41:5,48.27,200
35321006,9:48:41:6,48.27,100
35321006,9:48:41:6,48.27,100
35321006,9:48:41:6,48.27,100
35321006,9:48:41:6,48.27,53
35321006,9:48:41:6,48.27,100
35321008,9:48:41:8,48.27,88
35321008,9:48:41:8,48.27,100
35321014,9:48:41:14,48.27,100
35321034,9:48:41:34,48.27,100
35321769,9:48:41:769,48.27,300
35321770,9:48:41:770,48.27,100
35321771,9:48:41:771,48.28,100
35323663,9:48:43:663,48.28,200
35323722,9:48:43:722,48.27,200
35330621,9:48:50:621,48.27,100
35331524,9:48:51:524,48.27,100
35332034,9:48:52:34,48.27,4
35334073,9:48:54:73,48.27,96
35337634,9:48:57:634,48.27,85
35337634,9:48:57:634,48.27,15
35338809,9:48:58:809,48.27,100
35342136,9:49:2:136,48.2799,500
35342136,9:49:2:136,48.2799,1593
35342143,9:49:2:143,48.27,66
35342143,9:49:2:143,48.27,34
35342143,9:49:2:143,48.27,100
35342196,9:49:2:196,48.27,100
35342303,9:49:2:303,48.27,300
35342307,9:49:2:307,48.28,200
35343614,9:49:3:614,48.27,6
35344334,9:49:4:334,48.28,19
35344335,9:49:4:335,48.28,100
35344335,9:49:4:335,48.28,100
35344335,9:49:4:335,48.28,100
35344336,9:49:4:336,48.27,100
35344336,9:49:4:336,48.28,81
35344336,9:49:4:336,48.28,19
35344336,9:49:4:336,48.28,100
35344336,9:49:4:336,48.28,100
35344361,9:49:4:361,48.28,100
35348149,9:49:8:149,48.29,50
35348149,9:49:8:149,48.29,100
35348149,9:49:8:149,48.29,50
35348149,9:49:8:149,48.29,100
35348155,9:49:8:155,48.29,100
35348176,9:49:8:176,48.29,100
35348630,9:49:8:630,48.3,100
35348630,9:49:8:630,48.3,100
35348630,9:49:8:630,48.3,100
35348630,9:49:8:630,48.3,49
35348630,9:49:8:630,48.3,34
35348631,9:49:8:631,48.3,53
35348631,9:49:8:631,48.3,100
35349024,9:49:9:24,48.31,50
35351418,9:49:11:418,48.31,100
35351418,9:49:11:418,48.31,100
35351419,9:49:11:419,48.32,100
35351419,9:49:11:419,48.32,4
35351420,9:49:11:420,48.32,200
35353003,9:49:13:3,48.32,100
35353003,9:49:13:3,48.32,92
35354645,9:49:14:645,48.32,200
35354645,9:49:14:645,48.32,1000
35354645,9:49:14:645,48.32,500
35354972,9:49:14:972,48.33,100
35354973,9:49:14:973,48.34,500
35355324,9:49:15:324,48.34,400
35355327,9:49:15:327,48.34,100
35355378,9:49:15:378,48.34,100
35355378,9:49:15:378,48.34,100
35355379,9:49:15:379,48.34,100
35355387,9:49:15:387,48.34,200
35355899,9:49:15:899,48.33,100
