MsOfDay, Time,Price,Size
34668920,9:37:48:920,48.49,150
34668920,9:37:48:920,48.49,300
34668920,9:37:48:920,48.49,150
34668920,9:37:48:920,48.49,100
34668920,9:37:48:920,48.48,100
34668920,9:37:48:920,48.49,100
34668920,9:37:48:920,48.49,300
34668920,9:37:48:920,48.49,200
34668920,9:37:48:920,48.49,200
34668920,9:37:48:920,48.49,50
34668920,9:37:48:920,48.49,14
34668921,9:37:48:921,48.5,100
34668921,9:37:48:921,48.5,100
34668921,9:37:48:921,48.51,100
34668921,9:37:48:921,48.49,100
34668931,9:37:48:931,48.5,100
34668974,9:37:48:974,48.475,14
34669170,9:37:49:170,48.49,100
34669378,9:37:49:378,48.52,100
34670901,9:37:50:901,48.53,100
34672208,9:37:52:208,48.56,5
34679629,9:37:59:629,48.52,100
34679629,9:37:59:629,48.52,200
34679640,9:37:59:640,48.51,100
34679655,9:37:59:655,48.5,100
34693523,9:38:13:523,48.53,100
34693747,9:38:13:747,48.54,100
34715752,9:38:35:752,48.52,100
34715862,9:38:35:862,48.52,100
34715862,9:38:35:862,48.51,200
34715863,9:38:35:863,48.51,100
34715863,9:38:35:863,48.51,100
34723117,9:38:43:117,48.5,100
34724680,9:38:44:680,48.5,100
34738402,9:38:58:402,48.51,30
34758953,9:39:18:953,48.54,100
34781207,9:39:41:207,48.52,100
34781207,9:39:41:207,48.52,99
34781207,9:39:41:207,48.52,301
34781207,9:39:41:207,48.52,100
34784156,9:39:44:156,48.53,100
34784156,9:39:44:156,48.53,400
34784157,9:39:44:157,48.53,100
34784158,9:39:44:158,48.53,100
34784158,9:39:44:158,48.53,100
34784158,9:39:44:158,48.53,100
34784158,9:39:44:158,48.54,100
34784269,9:39:44:269,48.53,100
34787571,9:39:47:571,48.55,100
34789499,9:39:49:499,48.56,100
34796134,9:39:56:134,48.56,64
34796134,9:39:56:134,48.56,36
34796134,9:39:56:134,48.56,200
34796134,9:39:56:134,48.56,100
34796134,9:39:56:134,48.56,100
34796136,9:39:56:136,48.55,50
34796137,9:39:56:137,48.55,50
34796145,9:39:56:145,48.55,52
34796668,9:39:56:668,48.56,100
34796729,9:39:56:729,48.54,100
34796729,9:39:56:729,48.54,100
34796729,9:39:56:729,48.54,100
34796730,9:39:56:730,48.53,100
34796730,9:39:56:730,48.53,100
34797090,9:39:57:90,48.55,100
34800049,9:40:0:49,48.54,5
34801510,9:40:1:510,48.54,261
34801510,9:40:1:510,48.54,39
34806883,9:40:6:883,48.55,100
34806884,9:40:6:884,48.55,100
34806897,9:40:6:897,48.55,100
34806954,9:40:6:954,48.55,100
34807524,9:40:7:524,48.55,100
34807530,9:40:7:530,48.55,100
34807530,9:40:7:530,48.55,200
34807531,9:40:7:531,48.545,100
34807532,9:40:7:532,48.56,56
34807564,9:40:7:564,48.55,100
34807564,9:40:7:564,48.55,100
34817883,9:40:17:883,48.54,18
34817883,9:40:17:883,48.53,96
34817883,9:40:17:883,48.53,100
34817883,9:40:17:883,48.53,8
34824020,9:40:24:20,48.52,100
34824020,9:40:24:20,48.52,100
34824020,9:40:24:20,48.52,300
34824020,9:40:24:20,48.52,100
34827375,9:40:27:375,48.51,99
34827375,9:40:27:375,48.52,1
34839214,9:40:39:214,48.535,5
34853930,9:40:53:930,48.52,100
34853930,9:40:53:930,48.51,100
34853930,9:40:53:930,48.52,100
34853930,9:40:53:930,48.52,100
34853930,9:40:53:930,48.51,100
34853930,9:40:53:930,48.52,100
34853930,9:40:53:930,48.51,100
34853930,9:40:53:930,48.51,100
34853930,9:40:53:930,48.51,100
34853930,9:40:53:930,48.51,100
34853930,9:40:53:930,48.51,100
34853930,9:40:53:930,48.51,100
34853932,9:40:53:932,48.53,100
34857693,9:40:57:693,48.51,48
34857694,9:40:57:694,48.525,52
34857694,9:40:57:694,48.51,100
34858114,9:40:58:114,48.54,100
34860791,9:41:0:791,48.55,100
34860791,9:41:0:791,48.55,100
34860792,9:41:0:792,48.56,100
34860792,9:41:0:792,48.56,100
34868523,9:41:8:523,48.56,52
34869864,9:41:9:864,48.57,1600
34869864,9:41:9:864,48.58,100
34869864,9:41:9:864,48.57,400
34869865,9:41:9:865,48.58,100
34869865,9:41:9:865,48.58,100
34869865,9:41:9:865,48.58,100
34869865,9:41:9:865,48.57,100
34869865,9:41:9:865,48.57,100
34869869,9:41:9:869,48.57,100
34870098,9:41:10:98,48.59,100
34873233,9:41:13:233,48.6,30
34873728,9:41:13:728,48.6,100
34876772,9:41:16:772,48.58,100
34876772,9:41:16:772,48.57,200
34876776,9:41:16:776,48.57,50
34876776,9:41:16:776,48.57,50
34877006,9:41:17:6,48.56,200
34877674,9:41:17:674,48.57,100
34880811,9:41:20:811,48.56,100
34880879,9:41:20:879,48.56,100
34881863,9:41:21:863,48.54,100
34881863,9:41:21:863,48.54,200
34881863,9:41:21:863,48.54,100
34892278,9:41:32:278,48.5399,100
34895977,9:41:35:977,48.54,200
34912795,9:41:52:795,48.53,100
34913895,9:41:53:895,48.52,100
34913895,9:41:53:895,48.52,100
34913895,9:41:53:895,48.52,1
34913895,9:41:53:895,48.52,100
34920005,9:42:0:5,48.53,78
34920005,9:42:0:5,48.53,22
34921277,9:42:1:277,48.53,100
34928843,9:42:8:843,48.5,100
34928843,9:42:8:843,48.5,100
34928967,9:42:8:967,48.52,100
34935545,9:42:15:545,48.53,22
34948845,9:42:28:845,48.51,100
34973460,9:42:53:460,48.5399,95
35019339,9:43:39:339,48.56,100
35019340,9:43:39:340,48.55,100
35019426,9:43:39:426,48.56,100
35019583,9:43:39:583,48.57,500
35019583,9:43:39:583,48.57,12
35019583,9:43:39:583,48.57,88
35019584,9:43:39:584,48.57,100
35019584,9:43:39:584,48.57,100
35019589,9:43:39:589,48.57,12
35020059,9:43:40:59,48.57,100
35022450,9:43:42:450,48.56,200
35022451,9:43:42:451,48.55,500
35023040,9:43:43:40,48.57,88
35023042,9:43:43:42,48.57,12
35023078,9:43:43:78,48.55,100
35032753,9:43:52:753,48.55,100
35040251,9:44:0:251,48.54,100
35040252,9:44:0:252,48.54,1
35077368,9:44:37:368,48.52,100
35082675,9:44:42:675,48.52,22
35082675,9:44:42:675,48.52,78
35083363,9:44:43:363,48.52,89
35083364,9:44:43:364,48.52,11
35084456,9:44:44:456,48.52,100
35100050,9:45:0:50,48.54,99
35116312,9:45:16:312,48.54,100
35116319,9:45:16:319,48.54,11
35116319,9:45:16:319,48.54,89
35116607,9:45:16:607,48.55,100
35122378,9:45:22:378,48.55,120
35122381,9:45:22:381,48.55,100
35125867,9:45:25:867,48.53,100
35127918,9:45:27:918,48.53,100
35127919,9:45:27:919,48.53,101
35127919,9:45:27:919,48.53,100
35127942,9:45:27:942,48.52,100
35137912,9:45:37:912,48.52,100
35137912,9:45:37:912,48.52,100
35137940,9:45:37:940,48.52,26
35137948,9:45:37:948,48.51,26
35141576,9:45:41:576,48.49,100
35141576,9:45:41:576,48.49,100
35146111,9:45:46:111,48.5,100
35146111,9:45:46:111,48.5,100
35148175,9:45:48:175,48.49,100
35148175,9:45:48:175,48.49,100
35164845,9:46:4:845,48.5,100
35164845,9:46:4:845,48.5,100
35185256,9:46:25:256,48.48,100
35213615,9:46:53:615,48.49,100
35213615,9:46:53:615,48.49,99
35213616,9:46:53:616,48.48,100
35213616,9:46:53:616,48.48,200
35213616,9:46:53:616,48.48,100
35213616,9:46:53:616,48.48,100
35213618,9:46:53:618,48.49,100
35213622,9:46:53:622,48.48,11
35213626,9:46:53:626,48.47,11
35213626,9:46:53:626,48.48,89
35213896,9:46:53:896,48.48,100
35232989,9:47:12:989,48.505,125
35266454,9:47:46:454,48.52,200
35266455,9:47:46:455,48.52,88
35266455,9:47:46:455,48.51,100
35266455,9:47:46:455,48.51,100
35266455,9:47:46:455,48.52,100
35266466,9:47:46:466,48.53,300
35266467,9:47:46:467,48.53,100
35266467,9:47:46:467,48.52,1
35266468,9:47:46:468,48.52,1
35266474,9:47:46:474,48.53,100
35266546,9:47:46:546,48.52,98
35280294,9:48:0:294,48.52,100
35284289,9:48:4:289,48.54,12
35284289,9:48:4:289,48.54,88
35284289,9:48:4:289,48.54,88
35284289,9:48:4:289,48.54,90
35284289,9:48:4:289,48.54,10
35284289,9:48:4:289,48.53,12
35284289,9:48:4:289,48.53,88
35284289,9:48:4:289,48.54,12
35284289,9:48:4:289,48.54,88
35284289,9:48:4:289,48.54,100
35284289,9:48:4:289,48.54,12
35284289,9:48:4:289,48.54,50
35284289,9:48:4:289,48.53,100
35284289,9:48:4:289,48.54,50
35284289,9:48:4:289,48.54,50
35284289,9:48:4:289,48.54,82
35284289,9:48:4:289,48.54,12
35284289,9:48:4:289,48.54,38
35284289,9:48:4:289,48.54,18
35284290,9:48:4:290,48.54,100
35291909,9:48:11:909,48.54,83
35291911,9:48:11:911,48.54,1
35291911,9:48:11:911,48.54,17
35301115,9:48:21:115,48.57,26
35349013,9:49:9:13,48.54,100
35349013,9:49:9:13,48.54,100
35349013,9:49:9:13,48.54,100
35349013,9:49:9:13,48.54,100
35349013,9:49:9:13,48.55,100
35349013,9:49:9:13,48.54,100
35349032,9:49:9:32,48.53,100
35357673,9:49:17:673,48.54,100
35360407,9:49:20:407,48.53,100
35360408,9:49:20:408,48.53,100
35360409,9:49:20:409,48.52,100
35360409,9:49:20:409,48.52,100
35360409,9:49:20:409,48.53,100
35360409,9:49:20:409,48.52,100
35360411,9:49:20:411,48.52,100
35360419,9:49:20:419,48.52,100
35366887,9:49:26:887,48.51,200
35366888,9:49:26:888,48.51,100
35366888,9:49:26:888,48.51,100
35394779,9:49:54:779,48.495,100
35406860,9:50:6:860,48.5,100
35417039,9:50:17:39,48.5,100
35417039,9:50:17:39,48.5,100
35417039,9:50:17:39,48.5,100
35417049,9:50:17:49,48.5,100
35417577,9:50:17:577,48.5,100
35417577,9:50:17:577,48.5,100
35417690,9:50:17:690,48.5199,1
35424270,9:50:24:270,48.5349,100
35431704,9:50:31:704,48.5,403
35431704,9:50:31:704,48.5,97
35431705,9:50:31:705,48.5,3
35433258,9:50:33:258,48.49,100
35433258,9:50:33:258,48.49,100
35433258,9:50:33:258,48.49,10
35433629,9:50:33:629,48.49,100
35467887,9:51:7:887,48.49,100
35467888,9:51:7:888,48.49,100
35467888,9:51:7:888,48.49,100
35476472,9:51:16:472,48.4957,16
35480398,9:51:20:398,48.48,100
35480398,9:51:20:398,48.48,100
35480399,9:51:20:399,48.48,64
35480399,9:51:20:399,48.48,36
35480399,9:51:20:399,48.48,64
35480400,9:51:20:400,48.47,100
35480401,9:51:20:401,48.47,66
35480402,9:51:20:402,48.47,34
35480449,9:51:20:449,48.47,100
35481152,9:51:21:152,48.46,100
35508780,9:51:48:780,48.48,100
35508780,9:51:48:780,48.48,100
35508780,9:51:48:780,48.48,12
35508780,9:51:48:780,48.48,100
35508780,9:51:48:780,48.48,188
35510239,9:51:50:239,48.48,200
35525477,9:52:5:477,48.49,92
35526711,9:52:6:711,48.49,8
35529937,9:52:9:937,48.48,100
35529937,9:52:9:937,48.48,100
35529937,9:52:9:937,48.48,100
35529938,9:52:9:938,48.48,100
35529940,9:52:9:940,48.48,19
35529971,9:52:9:971,48.47,100
35540179,9:52:20:179,48.47,4
35549643,9:52:29:643,48.5,100
35549643,9:52:29:643,48.5,100
35549643,9:52:29:643,48.5,100
35549645,9:52:29:645,48.51,100
35549656,9:52:29:656,48.5,100
35567699,9:52:47:699,48.49,200
35568211,9:52:48:211,48.5,5
35620155,9:53:40:155,48.49,100
35635013,9:53:55:13,48.48,100
35635013,9:53:55:13,48.48,1
35649334,9:54:9:334,48.48,100
35649334,9:54:9:334,48.47,84
35649334,9:54:9:334,48.47,100
35649334,9:54:9:334,48.47,16
35649334,9:54:9:334,48.47,96
35649335,9:54:9:335,48.48,100
35649335,9:54:9:335,48.47,100
35649338,9:54:9:338,48.47,100
35660949,9:54:20:949,48.49,137
35660965,9:54:20:965,48.489,100
35664889,9:54:24:889,48.49,20
35668058,9:54:28:58,48.47,100
35678553,9:54:38:553,48.4853,3
35684889,9:54:44:889,48.49,20
35687344,9:54:47:344,48.49,20
35688846,9:54:48:846,48.49,20
35692561,9:54:52:561,48.49,20
35692568,9:54:52:568,48.49,20
35695332,9:54:55:332,48.49,200
35695531,9:54:55:531,48.49,100
35696556,9:54:56:556,48.49,20
35699046,9:54:59:46,48.47,100
35699072,9:54:59:72,48.49,20
35700211,9:55:0:211,48.49,20
35700212,9:55:0:212,48.49,20
35700877,9:55:0:877,48.49,20
35700877,9:55:0:877,48.49,80
35700877,9:55:0:877,48.49,120
35708592,9:55:8:592,48.485,100
35710026,9:55:10:26,48.49,100
35723456,9:55:23:456,48.5,100
35723462,9:55:23:462,48.5,100
35733620,9:55:33:620,48.5,100
35733620,9:55:33:620,48.5,100
35733620,9:55:33:620,48.5,100
35733620,9:55:33:620,48.5,100
35733620,9:55:33:620,48.5,100
35733620,9:55:33:620,48.5,95
35733621,9:55:33:621,48.5,5
35733622,9:55:33:622,48.5,100
35733622,9:55:33:622,48.5,100
35733622,9:55:33:622,48.5,17
35733622,9:55:33:622,48.5,17
35733622,9:55:33:622,48.5,17
35733622,9:55:33:622,48.5,17
35733622,9:55:33:622,48.5,17
35733623,9:55:33:623,48.5,100
35741883,9:55:41:883,48.49,100
35741883,9:55:41:883,48.49,200
35741886,9:55:41:886,48.48,100
35741887,9:55:41:887,48.48,100
35745335,9:55:45:335,48.47,102
35746004,9:55:46:4,48.47,100
35747485,9:55:47:485,48.48,20
35750767,9:55:50:767,48.48,20
35752212,9:55:52:212,48.48,10
35759249,9:55:59:249,48.5,20
35833773,9:57:13:773,48.4872,27
35833907,9:57:13:907,48.49,100
35833909,9:57:13:909,48.48,100
35833909,9:57:13:909,48.48,501
35833909,9:57:13:909,48.48,99
35833909,9:57:13:909,48.48,1
35833930,9:57:13:930,48.47,300
35840192,9:57:20:192,48.472,50
35840421,9:57:20:421,48.472,1
35848270,9:57:28:270,48.48,100
35853495,9:57:33:495,48.47,100
35853495,9:57:33:495,48.47,100
35862763,9:57:42:763,48.47,100
35871948,9:57:51:948,48.46,38
35871968,9:57:51:968,48.47,100
35871980,9:57:51:980,48.47,100
35872361,9:57:52:361,48.47,100
35872361,9:57:52:361,48.47,100
35872361,9:57:52:361,48.47,200
35872361,9:57:52:361,48.47,100
35872776,9:57:52:776,48.48,20
35892845,9:58:12:845,48.49,100
35905926,9:58:25:926,48.49,64
35908135,9:58:28:135,48.49,100
35908135,9:58:28:135,48.49,200
35908135,9:58:28:135,48.49,100
35908136,9:58:28:136,48.49,100
35908143,9:58:28:143,48.47,100
35908150,9:58:28:150,48.47,100
35934961,9:58:54:961,48.48,100
35934961,9:58:54:961,48.48,100
35935157,9:58:55:157,48.48,100
35966245,9:59:26:245,48.47,8
35981679,9:59:41:679,48.5,100
35981679,9:59:41:679,48.5,100
35981679,9:59:41:679,48.5,13
35981682,9:59:41:682,48.52,12
35981868,9:59:41:868,48.5,100
35982611,9:59:42:611,48.52,200
35982612,9:59:42:612,48.52,100
35982612,9:59:42:612,48.52,100
35982612,9:59:42:612,48.52,100
35982612,9:59:42:612,48.52,100
35982612,9:59:42:612,48.52,6
35982678,9:59:42:678,48.52,100
35982679,9:59:42:679,48.52,100
35986252,9:59:46:252,48.51,35
35986253,9:59:46:253,48.51,565
35986253,9:59:46:253,48.51,1
35986253,9:59:46:253,48.515,100
35986253,9:59:46:253,48.51,100
35986254,9:59:46:254,48.51,100
35986256,9:59:46:256,48.515,100
35986258,9:59:46:258,48.51,100
35987075,9:59:47:75,48.51,100
35987294,9:59:47:294,48.51,100
35988813,9:59:48:813,48.51,100
35991258,9:59:51:258,48.5,5
35999117,9:59:59:117,48.51,100
35999117,9:59:59:117,48.51,100
36007202,10:0:7:202,48.51,100
36008028,10:0:8:28,48.52,108
36018489,10:0:18:489,48.51,100
36018801,10:0:18:801,48.51,100
36022520,10:0:22:520,48.51,100
36022916,10:0:22:916,48.51,100
36022917,10:0:22:917,48.51,100
36022917,10:0:22:917,48.51,69
36022917,10:0:22:917,48.51,31
36024377,10:0:24:377,48.4905,200
36024406,10:0:24:406,48.5,100
36029347,10:0:29:347,48.51,100
36029389,10:0:29:389,48.51,100
36029391,10:0:29:391,48.51,10
36033182,10:0:33:182,48.51,100
36033184,10:0:33:184,48.5,100
36033184,10:0:33:184,48.5,195
36033184,10:0:33:184,48.5,1000
36033185,10:0:33:185,48.5,100
36033185,10:0:33:185,48.49,102
36044212,10:0:44:212,48.48,100
36044212,10:0:44:212,48.48,100
36044212,10:0:44:212,48.48,100
36044213,10:0:44:213,48.47,50
36044215,10:0:44:215,48.48,213
36044224,10:0:44:224,48.47,100
36044226,10:0:44:226,48.46,100
36044226,10:0:44:226,48.47,92
36045233,10:0:45:233,48.465,100
36045258,10:0:45:258,48.465,100
36046620,10:0:46:620,48.4911,100
36052199,10:0:52:199,48.48,100
36053021,10:0:53:21,48.5,26
36065809,10:1:5:809,48.49,100
36066935,10:1:6:935,48.49,100
36072999,10:1:12:999,48.48,100
36073001,10:1:13:1,48.47,100
36078522,10:1:18:522,48.47,100
36082295,10:1:22:295,48.47,2
36085854,10:1:25:854,48.47,100
36085855,10:1:25:855,48.47,100
36086241,10:1:26:241,48.47,100
36086242,10:1:26:242,48.47,100
36092317,10:1:32:317,48.47,100
36096509,10:1:36:509,48.47,1
36117041,10:1:57:41,48.4627,1
36117063,10:1:57:63,48.47,100
36117063,10:1:57:63,48.47,100
36117071,10:1:57:71,48.47,100
36119953,10:1:59:953,48.47,100
36119953,10:1:59:953,48.47,100
36169127,10:2:49:127,48.47,26
36169127,10:2:49:127,48.47,100
36169127,10:2:49:127,48.47,1
36169131,10:2:49:131,48.47,98
36169256,10:2:49:256,48.47,100
36169499,10:2:49:499,48.47,100
36169838,10:2:49:838,48.47,100
36169838,10:2:49:838,48.47,10
36169838,10:2:49:838,48.47,90
36169838,10:2:49:838,48.47,10
36169838,10:2:49:838,48.47,100
36169838,10:2:49:838,48.47,2
36169838,10:2:49:838,48.47,12
36169839,10:2:49:839,48.47,62
36169839,10:2:49:839,48.47,100
36169840,10:2:49:840,48.47,100
36169840,10:2:49:840,48.47,100
36169840,10:2:49:840,48.47,100
36169843,10:2:49:843,48.47,100
36170058,10:2:50:58,48.47,77
36170058,10:2:50:58,48.47,2
36170061,10:2:50:61,48.47,21
36170069,10:2:50:69,48.47,10
36170069,10:2:50:69,48.47,90
36171678,10:2:51:678,48.47,2
36172592,10:2:52:592,48.47,200
36178603,10:2:58:603,48.46,100
36178603,10:2:58:603,48.46,500
36178603,10:2:58:603,48.46,100
36178603,10:2:58:603,48.46,63
36178603,10:2:58:603,48.46,112
36178603,10:2:58:603,48.46,88
36178603,10:2:58:603,48.46,12
36178611,10:2:58:611,48.46,100
36178944,10:2:58:944,48.46,100
36179257,10:2:59:257,48.46,200
36179502,10:2:59:502,48.45,200
36179503,10:2:59:503,48.45,100
36179503,10:2:59:503,48.45,100
36179503,10:2:59:503,48.45,100
36179504,10:2:59:504,48.45,100
36179504,10:2:59:504,48.45,5
36179504,10:2:59:504,48.45,21
36179504,10:2:59:504,48.45,15
36179504,10:2:59:504,48.45,84
36179504,10:2:59:504,48.45,85
36179505,10:2:59:505,48.45,63
36179506,10:2:59:506,48.46,21
36179507,10:2:59:507,48.45,37
36179507,10:2:59:507,48.46,100
36179510,10:2:59:510,48.46,100
36179510,10:2:59:510,48.46,100
36179510,10:2:59:510,48.46,100
36179510,10:2:59:510,48.46,10
36179510,10:2:59:510,48.46,10
36182006,10:3:2:6,48.465,100
36183627,10:3:3:627,48.46,2
36183627,10:3:3:627,48.47,18
36185211,10:3:5:211,48.46,100
36197600,10:3:17:600,48.45,72
36197600,10:3:17:600,48.45,100
36197601,10:3:17:601,48.45,100
36197608,10:3:17:608,48.44,78
36200599,10:3:20:599,48.44,100
36200599,10:3:20:599,48.44,100
36200749,10:3:20:749,48.42,22
36200750,10:3:20:750,48.43,100
36200751,10:3:20:751,48.43,23
36200751,10:3:20:751,48.43,22
36200751,10:3:20:751,48.43,78
36200751,10:3:20:751,48.44,2
36200752,10:3:20:752,48.43,100
36200752,10:3:20:752,48.43,100
36200752,10:3:20:752,48.43,100
36200752,10:3:20:752,48.43,10
36200752,10:3:20:752,48.43,10
36200752,10:3:20:752,48.43,10
36200752,10:3:20:752,48.43,100
36200752,10:3:20:752,48.43,100
36201093,10:3:21:93,48.44,100
36201328,10:3:21:328,48.44,100
36209041,10:3:29:41,48.43,100
36209041,10:3:29:41,48.43,100
36221219,10:3:41:219,48.43,100
36221222,10:3:41:222,48.43,400
36221225,10:3:41:225,48.43,100
36242378,10:4:2:378,48.42,100
36247250,10:4:7:250,48.42,100
36247254,10:4:7:254,48.43,100
36250099,10:4:10:99,48.43,76
