MsOfDay, Time,Price,Size
34688110,9:38:8:110,47.99,100
34688120,9:38:8:120,48,100
34688305,9:38:8:305,47.99,100
34688305,9:38:8:305,47.99,100
34688976,9:38:8:976,48,400
34690989,9:38:10:989,48,100
34692713,9:38:12:713,48,100
34693706,9:38:13:706,48.01,100
34693706,9:38:13:706,48.01,100
34693706,9:38:13:706,48.01,200
34693707,9:38:13:707,48,200
34694151,9:38:14:151,48.01,100
34694151,9:38:14:151,48.01,200
34694154,9:38:14:154,48.01,200
34698004,9:38:18:4,48.01,36
34698004,9:38:18:4,48.01,100
34698004,9:38:18:4,48.01,64
34698020,9:38:18:20,48.01,200
34698023,9:38:18:23,48.01,33
34698024,9:38:18:24,48.01,67
34698024,9:38:18:24,48.01,100
34698028,9:38:18:28,48.01,100
34699196,9:38:19:196,48.01,200
34699199,9:38:19:199,48.01,100
34699199,9:38:19:199,48.01,100
34711641,9:38:31:641,48.01,100
34711641,9:38:31:641,48.01,100
34719789,9:38:39:789,48.01,100
34719789,9:38:39:789,48.01,201
34719792,9:38:39:792,48.01,100
34719793,9:38:39:793,48.01,100
34724697,9:38:44:697,48.0036,14
34728916,9:38:48:916,48.02,100
34754074,9:39:14:74,48,100
34754078,9:39:14:78,48.005,100
34769947,9:39:29:947,48.01,100
34776804,9:39:36:804,48.01,100
34777025,9:39:37:25,48,100
34777029,9:39:37:29,48.01,100
34779789,9:39:39:789,48,100
34795709,9:39:55:709,48.01,100
34795709,9:39:55:709,48.01,100
34795713,9:39:55:713,48.005,100
34799643,9:39:59:643,48,11
34800037,9:40:0:37,48,34
34800037,9:40:0:37,48,277
34800037,9:40:0:37,48,61
34800037,9:40:0:37,48,189
34800037,9:40:0:37,48,100
34800037,9:40:0:37,48,225
34800037,9:40:0:37,48,100
34800038,9:40:0:38,47.99,200
34800062,9:40:0:62,48,300
34800156,9:40:0:156,48.005,100
34800763,9:40:0:763,47.98,48
34800763,9:40:0:763,47.98,52
34800763,9:40:0:763,47.98,100
34800763,9:40:0:763,47.98,48
34800763,9:40:0:763,47.98,100
34800764,9:40:0:764,47.98,25
34801498,9:40:1:498,47.98,100
34801502,9:40:1:502,47.98,97
34802709,9:40:2:709,47.99,778
34802711,9:40:2:711,47.99,1000
34802715,9:40:2:715,47.99,100
34802715,9:40:2:715,47.99,100
34802719,9:40:2:719,47.99,100
34802898,9:40:2:898,47.98,1
34802976,9:40:2:976,47.98,41
34806301,9:40:6:301,47.98,100
34806301,9:40:6:301,47.98,24
34806301,9:40:6:301,47.98,400
34806307,9:40:6:307,47.99,100
34807118,9:40:7:118,47.99,100
34812481,9:40:12:481,47.99,20
34816550,9:40:16:550,48,200
34826002,9:40:26:2,47.99,100
34826002,9:40:26:2,47.99,100
34826002,9:40:26:2,47.99,100
34826002,9:40:26:2,47.99,80
34826002,9:40:26:2,47.99,20
34826003,9:40:26:3,47.99,100
34826003,9:40:26:3,47.99,80
34826004,9:40:26:4,47.98,100
34826011,9:40:26:11,47.98,1
34826190,9:40:26:190,47.98,100
34826190,9:40:26:190,47.98,200
34839789,9:40:39:789,47.98,100
34844541,9:40:44:541,47.98,100
34844541,9:40:44:541,47.98,100
34844834,9:40:44:834,47.9803,100
34870738,9:41:10:738,47.97,100
34870738,9:41:10:738,47.97,100
34872357,9:41:12:357,47.97,100
34872357,9:41:12:357,47.97,100
34872357,9:41:12:357,47.97,22
34872357,9:41:12:357,47.97,100
34872358,9:41:12:358,47.97,78
34872545,9:41:12:545,47.95,70
34872545,9:41:12:545,47.95,100
34875383,9:41:15:383,47.95,10
34912392,9:41:52:392,47.96,100
34921108,9:42:1:108,47.95,230
34921109,9:42:1:109,47.94,100
34921110,9:42:1:110,47.95,100
34921110,9:42:1:110,47.92,100
34921130,9:42:1:130,47.91,25
34926911,9:42:6:911,47.92,100
34928954,9:42:8:954,47.92,100
34928954,9:42:8:954,47.92,3
34935628,9:42:15:628,47.92,20
34935632,9:42:15:632,47.92,100
34979019,9:42:59:19,47.92,80
34979463,9:42:59:463,47.93,100
34979522,9:42:59:522,47.91,14
34979575,9:42:59:575,47.91,15
34979959,9:42:59:959,47.89,56
34979990,9:42:59:990,47.89,14
34980007,9:43:0:7,47.89,2
34990032,9:43:10:32,47.9,100
34990037,9:43:10:37,47.9,68
34999880,9:43:19:880,47.93,100
34999880,9:43:19:880,47.93,100
34999880,9:43:19:880,47.93,300
34999880,9:43:19:880,47.93,100
34999880,9:43:19:880,47.93,100
34999880,9:43:19:880,47.93,100
34999880,9:43:19:880,47.93,100
35000259,9:43:20:259,47.935,100
35023577,9:43:43:577,47.93,500
35023577,9:43:43:577,47.94,100
35023578,9:43:43:578,47.93,100
35023578,9:43:43:578,47.93,200
35023579,9:43:43:579,47.93,100
35024266,9:43:44:266,47.93,100
35032531,9:43:52:531,47.94,400
35032531,9:43:52:531,47.94,100
35032531,9:43:52:531,47.94,100
35032531,9:43:52:531,47.94,100
35032531,9:43:52:531,47.94,100
35032531,9:43:52:531,47.94,100
35032531,9:43:52:531,47.93,100
35032531,9:43:52:531,47.93,200
35032531,9:43:52:531,47.93,100
35032532,9:43:52:532,47.93,100
35032536,9:43:52:536,47.93,100
35032538,9:43:52:538,47.93,100
35032640,9:43:52:640,47.93,100
35033089,9:43:53:89,47.925,100
35033091,9:43:53:91,47.925,100
35038795,9:43:58:795,47.93,400
35038795,9:43:58:795,47.93,100
35078179,9:44:38:179,47.92,100
35078179,9:44:38:179,47.92,100
35078179,9:44:38:179,47.92,100
35078179,9:44:38:179,47.92,100
35078179,9:44:38:179,47.92,100
35078179,9:44:38:179,47.92,100
35078179,9:44:38:179,47.92,27
35078179,9:44:38:179,47.92,100
35078179,9:44:38:179,47.92,66
35078179,9:44:38:179,47.92,34
35078179,9:44:38:179,47.92,100
35078179,9:44:38:179,47.92,66
35078179,9:44:38:179,47.92,34
35078186,9:44:38:186,47.91,100
35078187,9:44:38:187,47.91,100
35078189,9:44:38:189,47.9,100
35078198,9:44:38:198,47.9,100
35078198,9:44:38:198,47.9,367
35078198,9:44:38:198,47.9,200
35078198,9:44:38:198,47.9,33
35078198,9:44:38:198,47.9,67
35078199,9:44:38:199,47.9,33
35078199,9:44:38:199,47.9,67
35078199,9:44:38:199,47.9,33
35078199,9:44:38:199,47.9,100
35078199,9:44:38:199,47.9,33
35078199,9:44:38:199,47.9,100
35078199,9:44:38:199,47.89,100
35078203,9:44:38:203,47.91,100
35078204,9:44:38:204,47.9,400
35078206,9:44:38:206,47.91,200
35078206,9:44:38:206,47.91,100
35078206,9:44:38:206,47.91,100
35078206,9:44:38:206,47.91,100
35078206,9:44:38:206,47.91,100
35078207,9:44:38:207,47.91,100
35078207,9:44:38:207,47.91,100
35078207,9:44:38:207,47.91,100
35078207,9:44:38:207,47.91,100
35078207,9:44:38:207,47.91,100
35078592,9:44:38:592,47.91,100
35078593,9:44:38:593,47.91,200
35100062,9:45:0:62,47.91,10
35100064,9:45:0:64,47.91,200
35100469,9:45:0:469,47.91,100
35104003,9:45:4:3,47.905,100
35128213,9:45:28:213,47.91,200
35128213,9:45:28:213,47.91,80
35128213,9:45:28:213,47.91,100
35128213,9:45:28:213,47.91,100
35128213,9:45:28:213,47.91,100
35128214,9:45:28:214,47.91,100
35128214,9:45:28:214,47.91,100
35128214,9:45:28:214,47.91,100
35128214,9:45:28:214,47.91,100
35128214,9:45:28:214,47.91,100
35128214,9:45:28:214,47.91,100
35128214,9:45:28:214,47.91,400
35128214,9:45:28:214,47.91,100
35128214,9:45:28:214,47.91,100
35128214,9:45:28:214,47.91,80
35128214,9:45:28:214,47.905,100
35128214,9:45:28:214,47.905,100
35128214,9:45:28:214,47.905,100
35128214,9:45:28:214,47.905,100
35128214,9:45:28:214,47.905,100
35128214,9:45:28:214,47.905,100
35128218,9:45:28:218,47.905,100
35128218,9:45:28:218,47.905,100
35128218,9:45:28:218,47.905,100
35128218,9:45:28:218,47.905,100
35128219,9:45:28:219,47.905,100
35128226,9:45:28:226,47.91,100
35128227,9:45:28:227,47.91,100
35128227,9:45:28:227,47.91,100
35128227,9:45:28:227,47.91,100
35128227,9:45:28:227,47.91,100
35128228,9:45:28:228,47.91,66
35128230,9:45:28:230,47.91,34
35128230,9:45:28:230,47.91,100
35128230,9:45:28:230,47.91,166
35128231,9:45:28:231,47.91,100
35128235,9:45:28:235,47.91,100
35128294,9:45:28:294,47.905,100
35128304,9:45:28:304,47.905,100
35128325,9:45:28:325,47.91,100
35128775,9:45:28:775,47.915,100
35128946,9:45:28:946,47.915,100
35128948,9:45:28:948,47.915,200
35128952,9:45:28:952,47.915,200
35129101,9:45:29:101,47.91,100
35129113,9:45:29:113,47.91,100
35129135,9:45:29:135,47.92,100
35129137,9:45:29:137,47.915,100
35129831,9:45:29:831,47.915,100
35133247,9:45:33:247,47.92,100
35133247,9:45:33:247,47.915,100
35133248,9:45:33:248,47.92,100
35134604,9:45:34:604,47.92,200
35134605,9:45:34:605,47.915,100
35134605,9:45:34:605,47.915,100
35134605,9:45:34:605,47.915,100
35134697,9:45:34:697,47.92,100
35134717,9:45:34:717,47.925,100
35134838,9:45:34:838,47.92,100
35135022,9:45:35:22,47.915,100
35136590,9:45:36:590,47.92,100
35136590,9:45:36:590,47.92,100
35136591,9:45:36:591,47.915,100
35136591,9:45:36:591,47.915,100
35136591,9:45:36:591,47.915,100
35136593,9:45:36:593,47.915,100
35136593,9:45:36:593,47.915,100
35136739,9:45:36:739,47.915,100
35137630,9:45:37:630,47.91,22
35137650,9:45:37:650,47.91,100
35137650,9:45:37:650,47.91,200
35137650,9:45:37:650,47.91,100
35137650,9:45:37:650,47.91,100
35137650,9:45:37:650,47.91,100
35137650,9:45:37:650,47.91,100
35137650,9:45:37:650,47.91,78
35137650,9:45:37:650,47.91,50
35137650,9:45:37:650,47.91,100
35137650,9:45:37:650,47.91,100
35137651,9:45:37:651,47.91,100
35137651,9:45:37:651,47.9,200
35137651,9:45:37:651,47.9,100
35137651,9:45:37:651,47.9,100
35137651,9:45:37:651,47.9,100
35137651,9:45:37:651,47.9,100
35137651,9:45:37:651,47.9,100
35137652,9:45:37:652,47.9,100
35137652,9:45:37:652,47.91,100
35137656,9:45:37:656,47.91,100
35137663,9:45:37:663,47.9,100
35143680,9:45:43:680,47.9,100
35144060,9:45:44:60,47.9,200
35144060,9:45:44:60,47.9,100
35144060,9:45:44:60,47.9,195
35144061,9:45:44:61,47.9,100
35164287,9:46:4:287,47.9,36
35164294,9:46:4:294,47.9,38
35164354,9:46:4:354,47.9,37
35198117,9:46:38:117,47.9098,300
35198726,9:46:38:726,47.91,230
35207036,9:46:47:36,47.9,100
35238327,9:47:18:327,47.9,50
35238327,9:47:18:327,47.9,100
35238327,9:47:18:327,47.9,200
35238327,9:47:18:327,47.9,50
35238327,9:47:18:327,47.9,63
35238327,9:47:18:327,47.9,100
35238327,9:47:18:327,47.9,5
35238328,9:47:18:328,47.89,10
35238328,9:47:18:328,47.89,63
35238328,9:47:18:328,47.89,27
35238333,9:47:18:333,47.9,100
35238344,9:47:18:344,47.89,3
35260068,9:47:40:68,47.8808,108
35261217,9:47:41:217,47.89,100
35264578,9:47:44:578,47.89,300
35272333,9:47:52:333,47.88,100
35272352,9:47:52:352,47.88,100
35272352,9:47:52:352,47.88,100
35272352,9:47:52:352,47.88,100
35272353,9:47:52:353,47.88,59
35272359,9:47:52:359,47.88,5
35279158,9:47:59:158,47.87,100
35279158,9:47:59:158,47.87,133
35279158,9:47:59:158,47.87,67
35279159,9:47:59:159,47.87,100
35279159,9:47:59:159,47.87,100
35279160,9:47:59:160,47.86,100
35279160,9:47:59:160,47.86,100
35279160,9:47:59:160,47.86,10
35279160,9:47:59:160,47.86,20
35279164,9:47:59:164,47.855,100
35279165,9:47:59:165,47.85,100
35279170,9:47:59:170,47.85,100
35279171,9:47:59:171,47.85,200
35279172,9:47:59:172,47.85,100
35279173,9:47:59:173,47.85,100
35279173,9:47:59:173,47.85,100
35279173,9:47:59:173,47.85,200
35279173,9:47:59:173,47.85,100
35279178,9:47:59:178,47.85,100
35279181,9:47:59:181,47.8501,100
35279181,9:47:59:181,47.85,50
35296529,9:48:16:529,47.86,100
35318301,9:48:38:301,47.85,100
35335502,9:48:55:502,47.86,100
35335502,9:48:55:502,47.86,100
35335502,9:48:55:502,47.86,100
35335502,9:48:55:502,47.86,100
35335641,9:48:55:641,47.855,100
35336030,9:48:56:30,47.86,200
35341634,9:49:1:634,47.86,100
35341635,9:49:1:635,47.86,100
35341635,9:49:1:635,47.86,100
35341635,9:49:1:635,47.86,100
35341635,9:49:1:635,47.86,100
35341677,9:49:1:677,47.86,100
35350849,9:49:10:849,47.857,30
35351813,9:49:11:813,47.86,100
35356293,9:49:16:293,47.85,100
35356293,9:49:16:293,47.85,100
35356293,9:49:16:293,47.85,100
35356298,9:49:16:298,47.84,197
35356302,9:49:16:302,47.83,20
35360017,9:49:20:17,47.84,100
35363320,9:49:23:320,47.83,100
35363320,9:49:23:320,47.83,100
35367962,9:49:27:962,47.83,100
35367962,9:49:27:962,47.83,200
35367963,9:49:27:963,47.83,100
35367963,9:49:27:963,47.83,59
35368351,9:49:28:351,47.82,100
35370659,9:49:30:659,47.82,116
35372728,9:49:32:728,47.82,200
35372728,9:49:32:728,47.82,82
35373812,9:49:33:812,47.8,100
35373814,9:49:33:814,47.81,1
35376055,9:49:36:55,47.81,100
35376055,9:49:36:55,47.8,28
35377065,9:49:37:65,47.8,131
35377066,9:49:37:66,47.8,13
35377996,9:49:37:996,47.77,100
35378046,9:49:38:46,47.77,12
35378078,9:49:38:78,47.75,40
35378483,9:49:38:483,47.75,10
35378483,9:49:38:483,47.77,88
35378607,9:49:38:607,47.79,30
35378628,9:49:38:628,47.76,100
35378670,9:49:38:670,47.77,5
35378844,9:49:38:844,47.77,56
35378844,9:49:38:844,47.8,44
35381846,9:49:41:846,47.79,42
35382452,9:49:42:452,47.79,58
35383012,9:49:43:12,47.8,100
35383012,9:49:43:12,47.8,100
35383012,9:49:43:12,47.8,1
35383012,9:49:43:12,47.8,199
35383013,9:49:43:13,47.8,108
35383013,9:49:43:13,47.8,201
35383013,9:49:43:13,47.8,100
35383013,9:49:43:13,47.8,100
35383013,9:49:43:13,47.8,16
35383022,9:49:43:22,47.81,100
35383492,9:49:43:492,47.81,10
35384572,9:49:44:572,47.81,100
35384572,9:49:44:572,47.81,100
35386392,9:49:46:392,47.81,100
35387473,9:49:47:473,47.82,100
35389602,9:49:49:602,47.83,100
35391420,9:49:51:420,47.85,100
35397736,9:49:57:736,47.85,100
35397791,9:49:57:791,47.86,100
35397792,9:49:57:792,47.86,100
35397792,9:49:57:792,47.86,100
35398342,9:49:58:342,47.87,100
35405621,9:50:5:621,47.86,30
35406437,9:50:6:437,47.87,100
35412739,9:50:12:739,47.86,100
35416514,9:50:16:514,47.87,100
35416514,9:50:16:514,47.87,100
35416514,9:50:16:514,47.87,77
35416514,9:50:16:514,47.86,100
35416517,9:50:16:517,47.86,100
35417640,9:50:17:640,47.86,300
35418549,9:50:18:549,47.86,100
35419121,9:50:19:121,47.86,100
35427332,9:50:27:332,47.86,100
35435175,9:50:35:175,47.85,67
35435175,9:50:35:175,47.85,100
35435175,9:50:35:175,47.85,33
35435175,9:50:35:175,47.85,100
35435175,9:50:35:175,47.85,100
35442642,9:50:42:642,47.84,100
35442642,9:50:42:642,47.84,100
35442642,9:50:42:642,47.84,113
35442642,9:50:42:642,47.84,100
35442642,9:50:42:642,47.84,100
35442644,9:50:42:644,47.845,100
35442648,9:50:42:648,47.84,100
35483000,9:51:23:0,47.824,1
35494004,9:51:34:4,47.84,13
35549437,9:52:29:437,47.82,100
35579021,9:52:59:21,47.84,100
35595139,9:53:15:139,47.82,39
35595140,9:53:15:140,47.82,10
35595176,9:53:15:176,47.82,1
35595176,9:53:15:176,47.82,161
35595177,9:53:15:177,47.82,100
35595177,9:53:15:177,47.82,3
35595177,9:53:15:177,47.82,100
35595193,9:53:15:193,47.8183,90
35599073,9:53:19:73,47.81,100
35599686,9:53:19:686,47.81,100
35599686,9:53:19:686,47.81,100
35599686,9:53:19:686,47.81,100
35599686,9:53:19:686,47.81,100
35599687,9:53:19:687,47.81,59
35604187,9:53:24:187,47.8,100
35604187,9:53:24:187,47.8,100
35605487,9:53:25:487,47.79,100
35605487,9:53:25:487,47.79,1
35605487,9:53:25:487,47.79,99
35605490,9:53:25:490,47.7901,1
35605490,9:53:25:490,47.795,99
35605491,9:53:25:491,47.795,100
35608199,9:53:28:199,47.79,100
35614698,9:53:34:698,47.79,100
35615380,9:53:35:380,47.79,100
35616363,9:53:36:363,47.79,100
35616363,9:53:36:363,47.79,100
35616363,9:53:36:363,47.79,100
35616426,9:53:36:426,47.8,100
35618763,9:53:38:763,47.8,300
35618763,9:53:38:763,47.8,156
35618763,9:53:38:763,47.8,100
35618763,9:53:38:763,47.8,100
35643702,9:54:3:702,47.8178,100
35649401,9:54:9:401,47.82,1
35663007,9:54:23:7,47.82,200
35694636,9:54:54:636,47.82,424
35694662,9:54:54:662,47.83,100
35694662,9:54:54:662,47.82,38
35694663,9:54:54:663,47.83,100
35694663,9:54:54:663,47.83,100
35694663,9:54:54:663,47.82,100
35694663,9:54:54:663,47.82,100
35694664,9:54:54:664,47.82,100
35694664,9:54:54:664,47.82,100
35694665,9:54:54:665,47.82,100
35694667,9:54:54:667,47.82,100
35695065,9:54:55:65,47.82,100
35698943,9:54:58:943,47.82,100
35698943,9:54:58:943,47.82,300
35698943,9:54:58:943,47.82,100
35698944,9:54:58:944,47.82,100
35698944,9:54:58:944,47.82,100
35698944,9:54:58:944,47.82,200
35706272,9:55:6:272,47.815,100
35706275,9:55:6:275,47.81,134
35706275,9:55:6:275,47.81,66
35706275,9:55:6:275,47.81,100
35706275,9:55:6:275,47.81,100
35706275,9:55:6:275,47.81,91
35706275,9:55:6:275,47.81,34
35706275,9:55:6:275,47.81,100
35706275,9:55:6:275,47.81,100
35706292,9:55:6:292,47.81,100
35706292,9:55:6:292,47.81,100
35706292,9:55:6:292,47.81,2
35706292,9:55:6:292,47.81,100
35706293,9:55:6:293,47.81,200
35706295,9:55:6:295,47.81,100
35719945,9:55:19:945,47.82,100
35739269,9:55:39:269,47.815,100
35740809,9:55:40:809,47.8,8
35762990,9:56:2:990,47.82,100
35762990,9:56:2:990,47.82,100
35762990,9:56:2:990,47.82,100
35762990,9:56:2:990,47.82,100
35762990,9:56:2:990,47.82,100
35762991,9:56:2:991,47.82,100
35762991,9:56:2:991,47.82,100
35762991,9:56:2:991,47.82,100
35762991,9:56:2:991,47.82,200
35762991,9:56:2:991,47.82,100
35762992,9:56:2:992,47.82,100
35763005,9:56:3:5,47.815,273
35763016,9:56:3:16,47.82,100
35763028,9:56:3:28,47.815,100
35763143,9:56:3:143,47.81,100
35763154,9:56:3:154,47.81,100
35763163,9:56:3:163,47.81,100
35763166,9:56:3:166,47.81,100
35763166,9:56:3:166,47.81,100
35763168,9:56:3:168,47.81,100
35763171,9:56:3:171,47.81,100
35764055,9:56:4:55,47.8,100
35764056,9:56:4:56,47.8,20
35769079,9:56:9:79,47.81,100
35769079,9:56:9:79,47.81,100
35769083,9:56:9:83,47.81,100
35780286,9:56:20:286,47.82,200
35780286,9:56:20:286,47.82,100
35780317,9:56:20:317,47.82,10
35780431,9:56:20:431,47.83,100
35780962,9:56:20:962,47.84,100
35780963,9:56:20:963,47.84,36
35780963,9:56:20:963,47.84,64
35794367,9:56:34:367,47.86,100
35794368,9:56:34:368,47.86,50
35794369,9:56:34:369,47.86,100
35794369,9:56:34:369,47.86,50
35795836,9:56:35:836,47.86,200
35800396,9:56:40:396,47.8501,100
35800405,9:56:40:405,47.86,100
35809928,9:56:49:928,47.86,69
35809930,9:56:49:930,47.87,100
35809930,9:56:49:930,47.86,31
35809933,9:56:49:933,47.86,100
35825974,9:57:5:974,47.85,200
35857169,9:57:37:169,47.87,100
35857169,9:57:37:169,47.87,100
35857169,9:57:37:169,47.87,50
35857176,9:57:37:176,47.87,100
35857744,9:57:37:744,47.87,100
35858227,9:57:38:227,47.87,100
35858227,9:57:38:227,47.87,31
35858227,9:57:38:227,47.87,100
35858227,9:57:38:227,47.87,100
35874885,9:57:54:885,47.8943,100
35894593,9:58:14:593,47.9,100
35894593,9:58:14:593,47.9,2
35903663,9:58:23:663,47.8227,100
35916528,9:58:36:528,47.9,98
35917302,9:58:37:302,47.9,216
35917302,9:58:37:302,47.9,100
35917302,9:58:37:302,47.9,100
35917302,9:58:37:302,47.9,84
35917302,9:58:37:302,47.9,16
35917304,9:58:37:304,47.9,100
35917304,9:58:37:304,47.9,2
35917304,9:58:37:304,47.9,100
35917304,9:58:37:304,47.9,198
35917304,9:58:37:304,47.9,18
35917305,9:58:37:305,47.9,100
35917641,9:58:37:641,47.9,100
35917643,9:58:37:643,47.9,100
35917644,9:58:37:644,47.9,100
35917646,9:58:37:646,47.9,200
35922613,9:58:42:613,47.9,100
35926204,9:58:46:204,47.9,100
35936843,9:58:56:843,47.89,100
35936843,9:58:56:843,47.89,100
35936844,9:58:56:844,47.89,100
35976696,9:59:36:696,47.88,1
35976697,9:59:36:697,47.87,100
35976698,9:59:36:698,47.87,100
35976698,9:59:36:698,47.87,1
35976700,9:59:36:700,47.875,100
35978444,9:59:38:444,47.87,24
35994766,9:59:54:766,47.89,100
35994766,9:59:54:766,47.89,100
35994768,9:59:54:768,47.89,100
36010233,10:0:10:233,47.91,100
36010235,10:0:10:235,47.91,100
36049378,10:0:49:378,47.92,100
36064600,10:1:4:600,47.9,200
36064600,10:1:4:600,47.9,100
36064601,10:1:4:601,47.89,50
36064602,10:1:4:602,47.89,100
36064602,10:1:4:602,47.89,450
36064602,10:1:4:602,47.89,100
36064602,10:1:4:602,47.89,100
36064604,10:1:4:604,47.9,100
36064618,10:1:4:618,47.89,100
36064652,10:1:4:652,47.89,100
36064652,10:1:4:652,47.89,100
36076344,10:1:16:344,47.89,1
36081776,10:1:21:776,47.9,500
36081785,10:1:21:785,47.89,600
36081787,10:1:21:787,47.91,300
36081787,10:1:21:787,47.91,100
36081788,10:1:21:788,47.91,7
36105512,10:1:45:512,47.93,100
36105513,10:1:45:513,47.93,7
36105991,10:1:45:991,47.93,100
36120874,10:2:0:874,47.93,16
36127203,10:2:7:203,47.91,100
36146024,10:2:26:24,47.93,1
36146025,10:2:26:25,47.93,1
36148676,10:2:28:676,47.9,15
36153010,10:2:33:10,47.92,100
36191220,10:3:11:220,47.94,100
36216165,10:3:36:165,47.93,100
36216166,10:3:36:166,47.94,100
36216166,10:3:36:166,47.94,277
36216166,10:3:36:166,47.94,100
