MsOfDay, Time,Price,Size
34497688,9:34:57:688,46.93,200
34497692,9:34:57:692,46.93,100
34497800,9:34:57:800,46.93,200
34501769,9:35:1:769,46.95,100
34507017,9:35:7:17,46.96,200
34507017,9:35:7:17,46.96,100
34507017,9:35:7:17,46.96,200
34507019,9:35:7:19,46.97,100
34507019,9:35:7:19,46.97,70
34507019,9:35:7:19,46.97,100
34507019,9:35:7:19,46.98,247
34507019,9:35:7:19,46.98,100
34507020,9:35:7:20,46.98,100
34507020,9:35:7:20,46.98,100
34507027,9:35:7:27,46.98,200
34507109,9:35:7:109,46.98,1
34507259,9:35:7:259,46.99,100
34507259,9:35:7:259,46.99,11
34507261,9:35:7:261,46.98,700
34507268,9:35:7:268,46.98,100
34507291,9:35:7:291,46.98,600
34507924,9:35:7:924,46.99,100
34507924,9:35:7:924,46.99,31
34507924,9:35:7:924,46.99,69
34507924,9:35:7:924,46.99,100
34508172,9:35:8:172,46.99,100
34508965,9:35:8:965,46.99,100
34508965,9:35:8:965,46.99,100
34508965,9:35:8:965,46.99,100
34508967,9:35:8:967,47,9
34508972,9:35:8:972,47,9
34510027,9:35:10:27,46.95,11
34519820,9:35:19:820,46.96,18
34519821,9:35:19:821,46.96,2
34522734,9:35:22:734,47,500
34522734,9:35:22:734,47,100
34522735,9:35:22:735,47,250
34522735,9:35:22:735,47,41
34522736,9:35:22:736,47,100
34522737,9:35:22:737,47,400
34522737,9:35:22:737,47,1060
34522742,9:35:22:742,47,100
34522742,9:35:22:742,47,100
34522742,9:35:22:742,47,2860
34522744,9:35:22:744,47,70
34522745,9:35:22:745,47,71
34524238,9:35:24:238,47,124
34524239,9:35:24:239,47,200
34524239,9:35:24:239,47,150
34524240,9:35:24:240,47,270
34524240,9:35:24:240,47,321
34524241,9:35:24:241,47,150
34524241,9:35:24:241,47,1366
34524241,9:35:24:241,47,500
34524242,9:35:24:242,47,243
34525668,9:35:25:668,47.03,50
34525668,9:35:25:668,47.03,50
34525668,9:35:25:668,47.03,100
34525668,9:35:25:668,47.04,100
34533089,9:35:33:89,47.05,100
34533089,9:35:33:89,47.05,100
34535668,9:35:35:668,47.05,200
34535668,9:35:35:668,47.05,100
34546513,9:35:46:513,47.06,20
34547577,9:35:47:577,47.04,100
34547577,9:35:47:577,47.04,100
34552303,9:35:52:303,47.03,100
34552303,9:35:52:303,47.03,100
34552564,9:35:52:564,47.01,100
34563110,9:36:3:110,47.04,100
34579671,9:36:19:671,47.01,1
34579671,9:36:19:671,47.025,100
34579671,9:36:19:671,47.01,100
34579671,9:36:19:671,47.01,99
34579671,9:36:19:671,47.01,100
34579672,9:36:19:672,47.01,1
34579672,9:36:19:672,47.01,100
34579682,9:36:19:682,47.025,400
34579683,9:36:19:683,47.025,200
34580389,9:36:20:389,47.0299,100
34586755,9:36:26:755,47.03,200
34588253,9:36:28:253,47.03,100
34616474,9:36:56:474,47.025,3000
34616929,9:36:56:929,47.04,40
34616929,9:36:56:929,47.04,100
34616929,9:36:56:929,47.04,60
34616929,9:36:56:929,47.025,100
34616930,9:36:56:930,47.025,100
34617997,9:36:57:997,47.03,100
34617997,9:36:57:997,47.03,100
34617997,9:36:57:997,47.03,100
34617997,9:36:57:997,47.03,100
34617997,9:36:57:997,47.02,100
34617997,9:36:57:997,47.02,100
34617997,9:36:57:997,47.02,100
34617997,9:36:57:997,47.03,100
34617997,9:36:57:997,47.03,100
34620021,9:37:0:21,47.03,2
34620033,9:37:0:33,47.01,100
34621824,9:37:1:824,47.02,100
34626160,9:37:6:160,47.01,100
34640824,9:37:20:824,47.02,100
34645096,9:37:25:96,47.02,300
34645114,9:37:25:114,47.0216,200
34646715,9:37:26:715,46.93,11
34653830,9:37:33:830,47.02,100
34656102,9:37:36:102,47.03,100
34656102,9:37:36:102,47.03,200
34656103,9:37:36:103,47.02,100
34664455,9:37:44:455,47.0248,100
34664455,9:37:44:455,47.0248,100
34665045,9:37:45:45,47.01,100
34692210,9:38:12:210,47.01,61
34692211,9:38:12:211,47.01,22
34692551,9:38:12:551,47.01,100
34692551,9:38:12:551,47.01,100
34692551,9:38:12:551,47.01,100
34692551,9:38:12:551,47.01,100
34692551,9:38:12:551,47,100
34692551,9:38:12:551,47.01,78
34692552,9:38:12:552,47.01,39
34692555,9:38:12:555,47,100
34692555,9:38:12:555,47,100
34692555,9:38:12:555,47,100
34692555,9:38:12:555,47,100
34692555,9:38:12:555,47,300
34692555,9:38:12:555,47,100
34692561,9:38:12:561,46.99,100
34692561,9:38:12:561,46.99,100
34692631,9:38:12:631,47,100
34692659,9:38:12:659,46.98,100
34692660,9:38:12:660,46.98,100
34692667,9:38:12:667,46.98,100
34693156,9:38:13:156,46.96,100
34693258,9:38:13:258,46.98,100
34694548,9:38:14:548,46.95,100
34694588,9:38:14:588,46.95,100
34694590,9:38:14:590,46.95,99
34694590,9:38:14:590,46.95,1
34694605,9:38:14:605,46.95,13
34694608,9:38:14:608,46.95,10
34695408,9:38:15:408,46.97,200
34696332,9:38:16:332,46.98,100
34696332,9:38:16:332,46.98,100
34696332,9:38:16:332,46.98,100
34696332,9:38:16:332,46.98,100
34696332,9:38:16:332,46.98,11
34696332,9:38:16:332,46.98,100
34696378,9:38:16:378,46.98,100
34696459,9:38:16:459,46.98,100
34701668,9:38:21:668,46.97,200
34712343,9:38:32:343,46.99,1575
34716128,9:38:36:128,46.99,100
34716129,9:38:36:129,46.99,100
34716129,9:38:36:129,46.99,500
34716141,9:38:36:141,47,100
34716142,9:38:36:142,47,100
34716142,9:38:36:142,47,100
34721006,9:38:41:6,47,100
34725649,9:38:45:649,47,100
34732210,9:38:52:210,47,100
34732694,9:38:52:694,47.01,200
34732694,9:38:52:694,47.01,100
34732694,9:38:52:694,47.01,200
34732694,9:38:52:694,47.01,200
34732714,9:38:52:714,47.02,100
34739547,9:38:59:547,47.02,100
34739547,9:38:59:547,47.02,200
34746427,9:39:6:427,47,100
34746428,9:39:6:428,47,100
34746428,9:39:6:428,47,100
34746428,9:39:6:428,47,100
34746430,9:39:6:430,46.99,100
34746445,9:39:6:445,46.99,100
34746584,9:39:6:584,47,200
34748370,9:39:8:370,46.995,200
34748372,9:39:8:372,46.995,200
34748926,9:39:8:926,46.995,100
34751559,9:39:11:559,46.98,100
34751561,9:39:11:561,46.97,53
34782115,9:39:42:115,46.99,100
34782116,9:39:42:116,46.99,200
34782116,9:39:42:116,46.99,100
34782117,9:39:42:117,46.99,100
34787149,9:39:47:149,47,100
34787150,9:39:47:150,47,100
34793235,9:39:53:235,47,100
34798808,9:39:58:808,47,30
34798838,9:39:58:838,47,100
34818912,9:40:18:912,47.01,200
34824653,9:40:24:653,47.01,100
34824654,9:40:24:654,47.01,39
34824654,9:40:24:654,47.01,61
34824654,9:40:24:654,47.01,38
34824654,9:40:24:654,47.01,62
34824654,9:40:24:654,47.01,39
34826486,9:40:26:486,47,200
34826486,9:40:26:486,47,100
34826489,9:40:26:489,47,100
34826657,9:40:26:657,47,100
34826675,9:40:26:675,47,100
34828385,9:40:28:385,47.02,100
34828385,9:40:28:385,47.02,100
34828385,9:40:28:385,47.02,100
34830392,9:40:30:392,47,82
34830393,9:40:30:393,47,10
34830393,9:40:30:393,47,1
34833160,9:40:33:160,46.988,1
34843043,9:40:43:43,47.03,300
34848090,9:40:48:90,47.03,200
34874649,9:41:14:649,47.01,100
34874649,9:41:14:649,47.01,20
34892161,9:41:32:161,47.01,100
34894337,9:41:34:337,47,100
34894337,9:41:34:337,47,97
34894337,9:41:34:337,47,19
34894337,9:41:34:337,47,100
34894338,9:41:34:338,47,100
34894339,9:41:34:339,47.01,100
34894352,9:41:34:352,47,100
34894354,9:41:34:354,46.98,1
34894363,9:41:34:363,46.98,100
34894363,9:41:34:363,46.98,9
34896873,9:41:36:873,47.01,200
34902726,9:41:42:726,47.02,300
34912800,9:41:52:800,47.01,100
34928096,9:42:8:96,47.005,100
34928096,9:42:8:96,46.99,100
34938074,9:42:18:74,47.02,300
34939550,9:42:19:550,46.99,100
34954869,9:42:34:869,47.01,200
34964578,9:42:44:578,47.01,21
34965019,9:42:45:19,47.01,79
34973013,9:42:53:13,47,40
34973013,9:42:53:13,47,300
34973013,9:42:53:13,47,60
34973013,9:42:53:13,47,100
34973013,9:42:53:13,47,10
34973014,9:42:53:14,46.99,100
34973014,9:42:53:14,46.99,200
34973014,9:42:53:14,46.99,100
34973014,9:42:53:14,46.99,100
34973014,9:42:53:14,46.99,100
34973015,9:42:53:15,46.99,100
34973023,9:42:53:23,47.02,100
34975543,9:42:55:543,46.98,158
34990169,9:43:10:169,47,100
34990170,9:43:10:170,47,100
35018544,9:43:38:544,47.01,4
35018782,9:43:38:782,47.01,1
35020004,9:43:40:4,47,1
35020009,9:43:40:9,47.01,4
35040031,9:44:0:31,46.98,10
35045716,9:44:5:716,46.98,53
35049945,9:44:9:945,46.98,11
35049999,9:44:9:999,46.99,100
35053009,9:44:13:9,47,100
35053009,9:44:13:9,47,100
35053009,9:44:13:9,47,92
35053010,9:44:13:10,47,8
35061253,9:44:21:253,47,100
35065614,9:44:25:614,47.01,100
35068969,9:44:28:969,46.98,23
35068969,9:44:28:969,46.995,100
35068969,9:44:28:969,46.98,90
35068969,9:44:28:969,46.98,100
35068969,9:44:28:969,46.98,10
35068969,9:44:28:969,46.995,100
35068969,9:44:28:969,46.98,10
35068969,9:44:28:969,46.98,17
35068969,9:44:28:969,46.98,73
35068970,9:44:28:970,46.995,100
35068970,9:44:28:970,46.995,100
35068971,9:44:28:971,46.98,100
35068973,9:44:28:973,46.98,100
35071320,9:44:31:320,47,200
35071472,9:44:31:472,47,100
35072332,9:44:32:332,46.98,100
35072332,9:44:32:332,46.98,100
35072405,9:44:32:405,46.99,100
35074687,9:44:34:687,46.99,100
35074687,9:44:34:687,46.99,100
35075985,9:44:35:985,46.97,100
35075986,9:44:35:986,46.97,100
35075986,9:44:35:986,46.97,10
35075986,9:44:35:986,46.97,85
35075986,9:44:35:986,46.97,25
35075986,9:44:35:986,46.97,90
35076021,9:44:36:21,46.96,1
35076021,9:44:36:21,46.96,100
35076021,9:44:36:21,46.96,99
35076021,9:44:36:21,46.96,100
35076021,9:44:36:21,46.96,100
35076022,9:44:36:22,46.96,100
35076022,9:44:36:22,46.95,127
35076054,9:44:36:54,46.95,100
35076054,9:44:36:54,46.95,100
35076054,9:44:36:54,46.95,100
35076054,9:44:36:54,46.95,100
35076054,9:44:36:54,46.94,100
35076060,9:44:36:60,46.94,100
35076060,9:44:36:60,46.93,26
35076060,9:44:36:60,46.93,47
35076079,9:44:36:79,46.94,100
35076101,9:44:36:101,46.92,40
35076233,9:44:36:233,46.93,300
35076797,9:44:36:797,46.88,10
35077015,9:44:37:15,46.88,100
35077701,9:44:37:701,46.91,100
35077702,9:44:37:702,46.91,100
35078780,9:44:38:780,46.93,100
35078795,9:44:38:795,46.95,1
35079701,9:44:39:701,46.95,400
35085484,9:44:45:484,46.93,8
35086977,9:44:46:977,46.95,100
35094607,9:44:54:607,46.95,100
35094607,9:44:54:607,46.95,100
35096687,9:44:56:687,46.95,100
35098354,9:44:58:354,46.96,100
35100933,9:45:0:933,46.96,100
35107705,9:45:7:705,46.96,1
35112080,9:45:12:80,46.95,1
35112426,9:45:12:426,46.97,100
35126711,9:45:26:711,46.98,100
35126711,9:45:26:711,46.99,200
35126722,9:45:26:722,46.99,100
35126722,9:45:26:722,46.99,100
35126861,9:45:26:861,46.99,100
35126873,9:45:26:873,46.99,300
35129266,9:45:29:266,46.97,100
35129876,9:45:29:876,46.985,300
35133454,9:45:33:454,47,100
35140637,9:45:40:637,46.97,72
35148942,9:45:48:942,46.98,100
35148942,9:45:48:942,46.97,17
35148942,9:45:48:942,46.97,100
35148942,9:45:48:942,46.97,100
35148942,9:45:48:942,46.97,89
35148942,9:45:48:942,46.97,128
35148945,9:45:48:945,46.97,100
35148952,9:45:48:952,46.975,100
35148952,9:45:48:952,46.97,100
35148954,9:45:48:954,46.97,100
35148955,9:45:48:955,46.98,100
35148964,9:45:48:964,46.96,10
35149476,9:45:49:476,46.96,90
35149492,9:45:49:492,46.955,10
35153516,9:45:53:516,46.97,100
35153516,9:45:53:516,46.97,30
35153516,9:45:53:516,46.97,70
35153517,9:45:53:517,46.97,30
35153517,9:45:53:517,46.97,30
35159032,9:45:59:32,46.98,100
35163020,9:46:3:20,46.97,100
35164183,9:46:4:183,46.97,300
35164187,9:46:4:187,46.97,300
35164189,9:46:4:189,46.97,1
35164190,9:46:4:190,46.97,100
35164190,9:46:4:190,46.97,10
35164190,9:46:4:190,46.97,99
35164193,9:46:4:193,46.96,25
35164193,9:46:4:193,46.96,100
35164193,9:46:4:193,46.96,75
35167638,9:46:7:638,46.95,90
35167643,9:46:7:643,46.94,10
35178784,9:46:18:784,46.959,80
35184949,9:46:24:949,46.941,42
35185950,9:46:25:950,46.95,63
35185950,9:46:25:950,46.95,12
35185950,9:46:25:950,46.95,37
35185951,9:46:25:951,46.95,100
35186015,9:46:26:15,46.95,100
35190407,9:46:30:407,46.935,500
35199843,9:46:39:843,46.94,100
35199843,9:46:39:843,46.94,100
35199843,9:46:39:843,46.94,100
35199846,9:46:39:846,46.95,100
35199846,9:46:39:846,46.95,100
35201196,9:46:41:196,46.96,100
35201196,9:46:41:196,46.96,100
35201340,9:46:41:340,46.96,100
35201340,9:46:41:340,46.96,100
35201343,9:46:41:343,46.96,100
35203309,9:46:43:309,46.97,100
35203372,9:46:43:372,46.97,100
35203375,9:46:43:375,46.97,100
35203375,9:46:43:375,46.97,100
35203375,9:46:43:375,46.97,300
35208072,9:46:48:72,46.98,100
35208072,9:46:48:72,46.98,100
35208072,9:46:48:72,46.98,200
35208072,9:46:48:72,46.98,30
35208072,9:46:48:72,46.98,70
35208072,9:46:48:72,46.98,200
35208334,9:46:48:334,46.98,100
35231140,9:47:11:140,46.97,300
35232644,9:47:12:644,46.95,200
35232985,9:47:12:985,46.97,100
35233058,9:47:13:58,46.97,1000
35235033,9:47:15:33,46.97,100
35235034,9:47:15:34,46.97,400
35237915,9:47:17:915,46.97,100
35237921,9:47:17:921,46.97,100
35237956,9:47:17:956,46.97,100
35239443,9:47:19:443,46.96,300
35240853,9:47:20:853,46.97,100
35241288,9:47:21:288,46.96,5000
35242122,9:47:22:122,46.98,100
35242122,9:47:22:122,46.98,400
35246223,9:47:26:223,46.975,1100
35246225,9:47:26:225,46.975,500
35246229,9:47:26:229,46.975,600
35247825,9:47:27:825,46.97,1
35251462,9:47:31:462,46.97,18
35257975,9:47:37:975,46.96,100
35257988,9:47:37:988,46.97,53
35258524,9:47:38:524,46.97,100
35260010,9:47:40:10,46.97,5
35280420,9:48:0:420,46.96,100
35280420,9:48:0:420,46.96,11
35280420,9:48:0:420,46.96,100
35280420,9:48:0:420,46.96,100
35280426,9:48:0:426,46.96,100
35280587,9:48:0:587,46.95,200
35280588,9:48:0:588,46.95,200
35286077,9:48:6:77,46.95,100
35286078,9:48:6:78,46.95,100
35291252,9:48:11:252,46.96,2500
35293074,9:48:13:74,46.95,100
35293075,9:48:13:75,46.95,100
35293079,9:48:13:79,46.95,100
35293088,9:48:13:88,46.94,200
35293089,9:48:13:89,46.94,6
35293209,9:48:13:209,46.94,157
35294142,9:48:14:142,46.95,100
35294144,9:48:14:144,46.94,100
35294144,9:48:14:144,46.94,100
35294146,9:48:14:146,46.95,100
35295335,9:48:15:335,46.95,600
35295335,9:48:15:335,46.95,100
35295865,9:48:15:865,46.95,100
35295865,9:48:15:865,46.95,100
35295867,9:48:15:867,46.95,100
35297473,9:48:17:473,46.96,100
35297473,9:48:17:473,46.96,200
35297753,9:48:17:753,46.96,100
35301422,9:48:21:422,46.98,100
35301422,9:48:21:422,46.98,200
35303100,9:48:23:100,46.99,100
35305006,9:48:25:6,46.99,100
35305501,9:48:25:501,46.99,100
35306837,9:48:26:837,46.99,100
35306970,9:48:26:970,47,100
35308925,9:48:28:925,47,80
35308925,9:48:28:925,47,100
35308925,9:48:28:925,47,20
35308925,9:48:28:925,47,80
35308925,9:48:28:925,47,20
35308925,9:48:28:925,47,100
35309298,9:48:29:298,47,1
35309551,9:48:29:551,47.005,500
35309565,9:48:29:565,47.005,500
35309661,9:48:29:661,47.005,500
35309851,9:48:29:851,47,100
35311400,9:48:31:400,47,500
35312053,9:48:32:53,46.99,100
35313574,9:48:33:574,46.97,57
35313574,9:48:33:574,46.97,43
35315801,9:48:35:801,46.97,200
35323171,9:48:43:171,46.97,100
35323172,9:48:43:172,46.97,100
35323356,9:48:43:356,46.98,100
35323356,9:48:43:356,46.98,100
35323763,9:48:43:763,46.97,8
35335663,9:48:55:663,46.97,600
35335665,9:48:55:665,46.97,400
35335668,9:48:55:668,46.96,200
35335669,9:48:55:669,46.97,100
35335669,9:48:55:669,46.96,400
35335669,9:48:55:669,46.97,100
35335670,9:48:55:670,46.97,100
35335670,9:48:55:670,46.96,100
35335670,9:48:55:670,46.97,100
35335670,9:48:55:670,46.97,100
35335670,9:48:55:670,46.97,100
35335670,9:48:55:670,46.97,100
35335670,9:48:55:670,46.97,100
35335672,9:48:55:672,46.97,100
35335672,9:48:55:672,46.97,100
35335735,9:48:55:735,46.97,100
35335782,9:48:55:782,46.97,100
35338093,9:48:58:93,46.97,35
35345108,9:49:5:108,46.98,43
35345108,9:49:5:108,46.98,57
35345108,9:49:5:108,46.98,200
35345108,9:49:5:108,46.98,34
35345108,9:49:5:108,46.98,100
35373707,9:49:33:707,46.99,300
35373707,9:49:33:707,46.99,1
35373707,9:49:33:707,46.99,100
35373717,9:49:33:717,47,100
35373717,9:49:33:717,47,100
35373717,9:49:33:717,47,100
35373727,9:49:33:727,47.01,100
35373727,9:49:33:727,47.01,200
35373727,9:49:33:727,47.01,100
35373727,9:49:33:727,47.01,100
35373727,9:49:33:727,47.01,299
35373727,9:49:33:727,47.01,101
35373727,9:49:33:727,47.01,100
35373734,9:49:33:734,47.01,100
35378791,9:49:38:791,47.02,8
35379123,9:49:39:123,47.02,92
35398120,9:49:58:120,47.02,100
35398120,9:49:58:120,47.02,100
35398120,9:49:58:120,47.02,100
35398120,9:49:58:120,47.02,142
35416629,9:50:16:629,47.0299,100
35416641,9:50:16:641,47.0298,500
35416649,9:50:16:649,47.027,100
35416671,9:50:16:671,47.027,100
35416673,9:50:16:673,47.03,200
35418223,9:50:18:223,47.0292,100
35418225,9:50:18:225,47.0292,100
35431809,9:50:31:809,47.03,200
35431809,9:50:31:809,47.03,100
35431809,9:50:31:809,47.03,200
35431809,9:50:31:809,47.03,100
35433556,9:50:33:556,47.03,100
35435733,9:50:35:733,47.035,1
35435733,9:50:35:733,47.04,99
35435733,9:50:35:733,47.04,1
35435733,9:50:35:733,47.04,100
35435733,9:50:35:733,47.04,100
35436541,9:50:36:541,47.05,50
35436541,9:50:36:541,47.05,50
35437325,9:50:37:325,47.05,100
35439039,9:50:39:39,47.05,50
35448302,9:50:48:302,47.07,8
35448303,9:50:48:303,47.07,49
35448303,9:50:48:303,47.07,43
35448304,9:50:48:304,47.08,100
35448304,9:50:48:304,47.08,100
35448304,9:50:48:304,47.08,1754
35448304,9:50:48:304,47.08,100
35448304,9:50:48:304,47.08,100
35448304,9:50:48:304,47.08,291
35448314,9:50:48:314,47.08,100
35449026,9:50:49:26,47.09,100
35449027,9:50:49:27,47.1,50
35449027,9:50:49:27,47.1,50
35451157,9:50:51:157,47.1,200
35451157,9:50:51:157,47.1,100
35458512,9:50:58:512,47.1,100
35458512,9:50:58:512,47.1,100
35458540,9:50:58:540,47.0998,37
35458540,9:50:58:540,47.095,37
35458541,9:50:58:541,47.1,50
35460212,9:51:0:212,47.1,148
35460212,9:51:0:212,47.1,100
35480192,9:51:20:192,47.1,2
35480192,9:51:20:192,47.11,198
35480198,9:51:20:198,47.1,100
35480198,9:51:20:198,47.1,28
35489447,9:51:29:447,47.11,100
35499825,9:51:39:825,47.11,80
35500040,9:51:40:40,47.11,4
35500241,9:51:40:241,47.11,398
35500253,9:51:40:253,47.11,1
35500291,9:51:40:291,47.12,2
35502033,9:51:42:33,47.12,100
35502033,9:51:42:33,47.12,30
35502033,9:51:42:33,47.12,70
35507861,9:51:47:861,47.13,100
35507861,9:51:47:861,47.13,50
35507861,9:51:47:861,47.12,50
35507949,9:51:47:949,47.12,300
35507949,9:51:47:949,47.12,94
35507950,9:51:47:950,47.12,17
35507950,9:51:47:950,47.12,100
35507950,9:51:47:950,47.12,150
35509114,9:51:49:114,47.13,100
35513498,9:51:53:498,47.13,100
35513498,9:51:53:498,47.13,100
35513498,9:51:53:498,47.13,100
35513498,9:51:53:498,47.13,100
35515231,9:51:55:231,47.13,100
35515232,9:51:55:232,47.13,100
35516816,9:51:56:816,47.14,100
35517231,9:51:57:231,47.15,100
35517231,9:51:57:231,47.15,100
35519227,9:51:59:227,47.16,50
35519229,9:51:59:229,47.18,50
35521233,9:52:1:233,47.17,100
35521233,9:52:1:233,47.17,100
35521233,9:52:1:233,47.17,100
35521233,9:52:1:233,47.17,100
35526231,9:52:6:231,47.18,100
35528583,9:52:8:583,47.17,200
35531231,9:52:11:231,47.17,100
35538964,9:52:18:964,47.14,100
35541375,9:52:21:375,47.18,100
35542128,9:52:22:128,47.1401,10
35546965,9:52:26:965,47.1572,100
35571554,9:52:51:554,47.14,8
35571554,9:52:51:554,47.14,100
35571555,9:52:51:555,47.14,100
35571555,9:52:51:555,47.14,61
35571555,9:52:51:555,47.14,100
35571555,9:52:51:555,47.14,39
35571555,9:52:51:555,47.14,100
35571555,9:52:51:555,47.14,100
35571555,9:52:51:555,47.14,100
35577829,9:52:57:829,47.14,300
35577842,9:52:57:842,47.125,100
35580824,9:53:0:824,47.125,100
35582794,9:53:2:794,47.125,200
35582794,9:53:2:794,47.14,100
35582794,9:53:2:794,47.14,100
35582794,9:53:2:794,47.14,100
35582794,9:53:2:794,47.14,100
35582794,9:53:2:794,47.14,100
35582794,9:53:2:794,47.14,100
35582794,9:53:2:794,47.14,100
35582794,9:53:2:794,47.14,600
35582794,9:53:2:794,47.14,100
35582794,9:53:2:794,47.14,100
35582794,9:53:2:794,47.14,100
35582795,9:53:2:795,47.14,100
35582795,9:53:2:795,47.14,100
35582795,9:53:2:795,47.14,100
35582796,9:53:2:796,47.14,100
35583017,9:53:3:17,47.15,9
35583082,9:53:3:82,47.15,700
35583083,9:53:3:83,47.15,9
35587013,9:53:7:13,47.15,100
35587013,9:53:7:13,47.15,100
35587013,9:53:7:13,47.15,100
35588746,9:53:8:746,47.13,5
35589373,9:53:9:373,47.145,200
35589380,9:53:9:380,47.13,11
35589385,9:53:9:385,47.13,100
35590530,9:53:10:530,47.145,200
35591479,9:53:11:479,47.1316,1500
35591493,9:53:11:493,47.16,100
35591493,9:53:11:493,47.16,100
35591493,9:53:11:493,47.16,200
35591493,9:53:11:493,47.16,100
35591493,9:53:11:493,47.16,100
35605069,9:53:25:69,47.18,200
35605070,9:53:25:70,47.18,100
35605071,9:53:25:71,47.2,1
35605071,9:53:25:71,47.2,1
35606085,9:53:26:85,47.17,126
35607018,9:53:27:18,47.19,100
35607018,9:53:27:18,47.19,600
35608054,9:53:28:54,47.19,300
35608055,9:53:28:55,47.19,10
35615638,9:53:35:638,47.16,7
35615638,9:53:35:638,47.16,7
35615638,9:53:35:638,47.16,93
35615638,9:53:35:638,47.16,100
