MsOfDay, Time,Price,Size
34412818,9:33:32:818,47.665,100
34413914,9:33:33:914,47.65,100
34413915,9:33:33:915,47.7,100
34413915,9:33:33:915,47.65,100
34413922,9:33:33:922,47.65,100
34414816,9:33:34:816,47.65,100
34414816,9:33:34:816,47.72,100
34414816,9:33:34:816,47.72,100
34414816,9:33:34:816,47.73,185
34414816,9:33:34:816,47.72,100
34414816,9:33:34:816,47.72,100
34414816,9:33:34:816,47.72,100
34414816,9:33:34:816,47.73,200
34414816,9:33:34:816,47.73,500
34414819,9:33:34:819,47.7,200
34414824,9:33:34:824,47.73,100
34414833,9:33:34:833,47.73,100
34414837,9:33:34:837,47.715,300
34414838,9:33:34:838,47.7,300
34414838,9:33:34:838,47.715,200
34414839,9:33:34:839,47.7,200
34414847,9:33:34:847,47.72,300
34414847,9:33:34:847,47.7,200
34414899,9:33:34:899,47.73,100
34414899,9:33:34:899,47.73,100
34414901,9:33:34:901,47.73,100
34415629,9:33:35:629,47.7,100
34415898,9:33:35:898,47.74,100
34415900,9:33:35:900,47.7,200
34416851,9:33:36:851,47.75,100
34416854,9:33:36:854,47.75,100
34425114,9:33:45:114,47.76,100
34425114,9:33:45:114,47.76,100
34465842,9:34:25:842,47.67,200
34465842,9:34:25:842,47.66,100
34465842,9:34:25:842,47.64,100
34465842,9:34:25:842,47.63,26
34513284,9:35:13:284,47.67,100
34513284,9:35:13:284,47.65,100
34513284,9:35:13:284,47.65,100
34513295,9:35:13:295,47.65,100
34520644,9:35:20:644,47.71,1
34523796,9:35:23:796,47.7,1
34523796,9:35:23:796,47.71,100
34523797,9:35:23:797,47.71,100
34523797,9:35:23:797,47.71,200
34543658,9:35:43:658,47.67,100
34545602,9:35:45:602,47.67,100
34545602,9:35:45:602,47.67,1
34547747,9:35:47:747,47.68,100
34547747,9:35:47:747,47.68,100
34547747,9:35:47:747,47.68,100
34547747,9:35:47:747,47.68,1
34547747,9:35:47:747,47.68,100
34547747,9:35:47:747,47.68,6
34547747,9:35:47:747,47.68,100
34547747,9:35:47:747,47.68,1
34547747,9:35:47:747,47.68,100
34547747,9:35:47:747,47.68,7
34547747,9:35:47:747,47.68,86
34547748,9:35:47:748,47.68,29
34547749,9:35:47:749,47.68,100
34547749,9:35:47:749,47.68,100
34547750,9:35:47:750,47.67,100
34547750,9:35:47:750,47.67,100
34547762,9:35:47:762,47.66,100
34547769,9:35:47:769,47.66,100
34547771,9:35:47:771,47.66,100
34574873,9:36:14:873,47.7,100
34574873,9:36:14:873,47.7,115
34574873,9:36:14:873,47.7,99
34574873,9:36:14:873,47.7,101
34574873,9:36:14:873,47.7,100
34574875,9:36:14:875,47.7,100
34575171,9:36:15:171,47.7,100
34575171,9:36:15:171,47.7,100
34575172,9:36:15:172,47.7,200
34575211,9:36:15:211,47.68,100
34575211,9:36:15:211,47.68,100
34590402,9:36:30:402,47.71,100
34606510,9:36:46:510,47.71,100
34609011,9:36:49:11,47.71,1
34609011,9:36:49:11,47.7,200
34609012,9:36:49:12,47.7,200
34609014,9:36:49:14,47.695,100
34609016,9:36:49:16,47.695,100
34619505,9:36:59:505,47.72,154
34619506,9:36:59:506,47.72,46
34619506,9:36:59:506,47.72,100
34619506,9:36:59:506,47.72,100
34619526,9:36:59:526,47.7,200
34619539,9:36:59:539,47.7,100
34629194,9:37:9:194,47.7,200
34629195,9:37:9:195,47.7,389
34629195,9:37:9:195,47.74,100
34629195,9:37:9:195,47.7,100
34629195,9:37:9:195,47.7,11
34629195,9:37:9:195,47.7,89
34629198,9:37:9:198,47.715,100
34629253,9:37:9:253,47.7299,500
34629266,9:37:9:266,47.7,100
34629760,9:37:9:760,47.7,200
34629804,9:37:9:804,47.7,100
34629804,9:37:9:804,47.7,100
34629804,9:37:9:804,47.7,100
34629804,9:37:9:804,47.7,100
34629805,9:37:9:805,47.69,100
34630204,9:37:10:204,47.67,100
34639812,9:37:19:812,47.66,100
34639813,9:37:19:813,47.66,337
34639813,9:37:19:813,47.66,100
34639814,9:37:19:814,47.66,100
34639814,9:37:19:814,47.66,100
34652524,9:37:32:524,47.67,100
34652524,9:37:32:524,47.67,9
34652524,9:37:32:524,47.67,91
34653121,9:37:33:121,47.66,1
34658603,9:37:38:603,47.648,50
34680031,9:38:0:31,47.7,1
34680031,9:38:0:31,47.71,100
34680031,9:38:0:31,47.7,100
34680033,9:38:0:33,47.7,1
34680033,9:38:0:33,47.7,98
34680033,9:38:0:33,47.7,100
34734040,9:38:54:40,47.64,100
34734056,9:38:54:56,47.64,100
34734056,9:38:54:56,47.64,92
34734061,9:38:54:61,47.66,7
34734061,9:38:54:61,47.64,8
34734061,9:38:54:61,47.655,93
34734069,9:38:54:69,47.63,7
34745469,9:39:5:469,47.647,3000
34745471,9:39:5:471,47.64,76
34745471,9:39:5:471,47.62,100
34745473,9:39:5:473,47.62,99
34745918,9:39:5:918,47.64,26
34745918,9:39:5:918,47.62,74
34745918,9:39:5:918,47.62,100
34745918,9:39:5:918,47.62,100
34745923,9:39:5:923,47.62,1
34750603,9:39:10:603,47.62,27
34750603,9:39:10:603,47.62,85
34750604,9:39:10:604,47.62,51
34750605,9:39:10:605,47.61,100
34750605,9:39:10:605,47.61,283
34750606,9:39:10:606,47.61,100
34750606,9:39:10:606,47.61,100
34750607,9:39:10:607,47.61,2
34750607,9:39:10:607,47.61,100
34750613,9:39:10:613,47.6,200
34750614,9:39:10:614,47.6,100
34750705,9:39:10:705,47.6,100
34762008,9:39:22:8,47.61,100
34762010,9:39:22:10,47.62,100
34762010,9:39:22:10,47.62,200
34762010,9:39:22:10,47.62,100
34762011,9:39:22:11,47.63,300
34762011,9:39:22:11,47.63,100
34762012,9:39:22:12,47.63,200
34762012,9:39:22:12,47.63,100
34762012,9:39:22:12,47.63,200
34762012,9:39:22:12,47.62,100
34778189,9:39:38:189,47.65,100
34778189,9:39:38:189,47.65,100
34778195,9:39:38:195,47.65,200
34778651,9:39:38:651,47.65,100
34779148,9:39:39:148,47.64,100
34779148,9:39:39:148,47.64,300
34779148,9:39:39:148,47.64,100
34809136,9:40:9:136,47.65,5
34816851,9:40:16:851,47.65,77
34816851,9:40:16:851,47.65,100
34817555,9:40:17:555,47.64,100
34817555,9:40:17:555,47.64,200
34817555,9:40:17:555,47.64,100
34846732,9:40:46:732,47.64,100
34846732,9:40:46:732,47.63,100
34846732,9:40:46:732,47.63,100
34846732,9:40:46:732,47.63,100
34846732,9:40:46:732,47.63,40
34846738,9:40:46:738,47.63,100
34846996,9:40:46:996,47.63,100
34862687,9:41:2:687,47.63,100
34862688,9:41:2:688,47.625,100
34862690,9:41:2:690,47.63,100
34863643,9:41:3:643,47.625,100
34866325,9:41:6:325,47.63,100
34870898,9:41:10:898,47.63,100
34870898,9:41:10:898,47.63,100
34870898,9:41:10:898,47.63,400
34870898,9:41:10:898,47.63,100
34870898,9:41:10:898,47.63,63
34870899,9:41:10:899,47.63,37
34870899,9:41:10:899,47.63,12
34870899,9:41:10:899,47.625,150
34870899,9:41:10:899,47.63,100
34870899,9:41:10:899,47.63,1
34870899,9:41:10:899,47.63,87
34870899,9:41:10:899,47.63,100
34870899,9:41:10:899,47.625,200
34870899,9:41:10:899,47.625,100
34870900,9:41:10:900,47.64,3
34870900,9:41:10:900,47.64,97
34870900,9:41:10:900,47.64,100
34870900,9:41:10:900,47.63,100
34870900,9:41:10:900,47.64,100
34870901,9:41:10:901,47.635,100
34870906,9:41:10:906,47.625,100
34870907,9:41:10:907,47.63,100
34870908,9:41:10:908,47.64,100
34870908,9:41:10:908,47.63,100
34870972,9:41:10:972,47.6275,100
34871870,9:41:11:870,47.62,100
34871871,9:41:11:871,47.62,100
34871871,9:41:11:871,47.62,100
34871871,9:41:11:871,47.62,132
34871871,9:41:11:871,47.62,92
34871871,9:41:11:871,47.62,92
34872234,9:41:12:234,47.62,100
34881075,9:41:21:75,47.61,92
34881075,9:41:21:75,47.61,200
34881759,9:41:21:759,47.6,10
34881815,9:41:21:815,47.6,100
34892009,9:41:32:9,47.59,100
34892009,9:41:32:9,47.59,100
34892010,9:41:32:10,47.6,100
34892010,9:41:32:10,47.6,100
34892010,9:41:32:10,47.6,100
34892011,9:41:32:11,47.61,100
34892199,9:41:32:199,47.6,300
34892199,9:41:32:199,47.6,100
34921712,9:42:1:712,47.6,100
34921712,9:42:1:712,47.6,100
34921712,9:42:1:712,47.6,204
34921713,9:42:1:713,47.6,100
34921713,9:42:1:713,47.6,100
34921713,9:42:1:713,47.6,100
34939831,9:42:19:831,47.6,100
34949557,9:42:29:557,47.6,100
34961600,9:42:41:600,47.6,100
34961602,9:42:41:602,47.6,100
34961602,9:42:41:602,47.6,100
34961604,9:42:41:604,47.6,190
34962024,9:42:42:24,47.6,100
34962024,9:42:42:24,47.61,26
34962025,9:42:42:25,47.61,74
34962025,9:42:42:25,47.61,200
34962025,9:42:42:25,47.61,100
34962025,9:42:42:25,47.61,100
34962025,9:42:42:25,47.6,100
34962026,9:42:42:26,47.61,100
34962028,9:42:42:28,47.6,100
34962028,9:42:42:28,47.61,100
34962041,9:42:42:41,47.6,100
34979514,9:42:59:514,47.6,50
34979514,9:42:59:514,47.6,450
34979514,9:42:59:514,47.6,100
34979514,9:42:59:514,47.6,500
34979514,9:42:59:514,47.6,100
34979514,9:42:59:514,47.6,200
34979514,9:42:59:514,47.6,100
34979540,9:42:59:540,47.61,100
34979558,9:42:59:558,47.61,200
34979559,9:42:59:559,47.61,100
34979860,9:42:59:860,47.61,200
35014370,9:43:34:370,47.62,100
35014371,9:43:34:371,47.62,200
35014371,9:43:34:371,47.62,100
35014371,9:43:34:371,47.62,101
35014371,9:43:34:371,47.62,100
35014371,9:43:34:371,47.62,100
35014375,9:43:34:375,47.62,100
35014375,9:43:34:375,47.62,100
35014378,9:43:34:378,47.62,100
35014396,9:43:34:396,47.62,200
35014398,9:43:34:398,47.62,100
35014398,9:43:34:398,47.62,100
35014532,9:43:34:532,47.62,100
35014537,9:43:34:537,47.62,100
35014590,9:43:34:590,47.615,100
35014601,9:43:34:601,47.61,200
35014634,9:43:34:634,47.62,100
35014676,9:43:34:676,47.61,100
35014713,9:43:34:713,47.61,100
35014763,9:43:34:763,47.63,92
35014763,9:43:34:763,47.62,100
35014763,9:43:34:763,47.63,1
35014763,9:43:34:763,47.63,8
35014764,9:43:34:764,47.62,100
35014764,9:43:34:764,47.62,100
35014764,9:43:34:764,47.62,100
35014764,9:43:34:764,47.62,100
35014764,9:43:34:764,47.62,100
35014764,9:43:34:764,47.62,300
35014814,9:43:34:814,47.62,100
35014860,9:43:34:860,47.62,100
35015997,9:43:35:997,47.62,100
35015997,9:43:35:997,47.62,87
35015997,9:43:35:997,47.62,200
35015998,9:43:35:998,47.62,100
35016305,9:43:36:305,47.62,100
35016509,9:43:36:509,47.61,100
35016510,9:43:36:510,47.61,200
35016895,9:43:36:895,47.6,100
35016895,9:43:36:895,47.6,300
35016895,9:43:36:895,47.605,1
35016895,9:43:36:895,47.6,10
35016895,9:43:36:895,47.6,100
35016895,9:43:36:895,47.6,98
35016895,9:43:36:895,47.6,2
35016895,9:43:36:895,47.6,44
35016895,9:43:36:895,47.6,56
35016895,9:43:36:895,47.6,99
35016895,9:43:36:895,47.6,1
35017372,9:43:37:372,47.6,100
35018811,9:43:38:811,47.6,100
35039096,9:43:59:96,47.59,45
35039097,9:43:59:97,47.59,100
35039097,9:43:59:97,47.59,200
35039097,9:43:59:97,47.59,200
35039097,9:43:59:97,47.59,100
35039097,9:43:59:97,47.59,212
35042225,9:44:2:225,47.58,100
35042225,9:44:2:225,47.58,100
35042226,9:44:2:226,47.57,55
35045617,9:44:5:617,47.58,100
35054835,9:44:14:835,47.57,45
35054835,9:44:14:835,47.57,43
35054835,9:44:14:835,47.57,100
35054877,9:44:14:877,47.57,200
35054877,9:44:14:877,47.57,44
35054878,9:44:14:878,47.57,200
35056787,9:44:16:787,47.57,100
35056788,9:44:16:788,47.57,100
35063377,9:44:23:377,47.58,100
35063378,9:44:23:378,47.58,100
35063378,9:44:23:378,47.58,100
35063378,9:44:23:378,47.58,100
35063378,9:44:23:378,47.58,12
35063380,9:44:23:380,47.59,100
35063380,9:44:23:380,47.59,500
35063381,9:44:23:381,47.59,200
35063806,9:44:23:806,47.58,100
35064999,9:44:24:999,47.58,100
35068358,9:44:28:358,47.57,100
35101736,9:45:1:736,47.59,1
35102619,9:45:2:619,47.58,99
35102873,9:45:2:873,47.58,201
35102882,9:45:2:882,47.58,100
35102889,9:45:2:889,47.58,99
35102892,9:45:2:892,47.58,100
35102902,9:45:2:902,47.58,35
35112306,9:45:12:306,47.585,200
35115443,9:45:15:443,47.58,100
35115443,9:45:15:443,47.58,9
35115443,9:45:15:443,47.58,100
35115443,9:45:15:443,47.58,400
35115443,9:45:15:443,47.58,100
35115444,9:45:15:444,47.58,400
35115444,9:45:15:444,47.58,100
35115444,9:45:15:444,47.58,100
35115444,9:45:15:444,47.58,100
35115444,9:45:15:444,47.58,112
35115444,9:45:15:444,47.58,171
35115444,9:45:15:444,47.58,50
35115444,9:45:15:444,47.58,67
35115471,9:45:15:471,47.58,100
35118781,9:45:18:781,47.59,100
35123875,9:45:23:875,47.59,100
35123875,9:45:23:875,47.59,500
35123875,9:45:23:875,47.59,100
35123875,9:45:23:875,47.59,100
35127835,9:45:27:835,47.6,100
35127835,9:45:27:835,47.6,90
35127835,9:45:27:835,47.6,200
35127835,9:45:27:835,47.6,100
35127835,9:45:27:835,47.6,90
35127835,9:45:27:835,47.6,10
35127835,9:45:27:835,47.6,10
35130167,9:45:30:167,47.6,300
35144896,9:45:44:896,47.59,100
35159732,9:45:59:732,47.6,100
35160198,9:46:0:198,47.6,100
35163269,9:46:3:269,47.59,100
35163269,9:46:3:269,47.59,100
35163269,9:46:3:269,47.59,100
35163269,9:46:3:269,47.59,200
35163269,9:46:3:269,47.59,100
35163269,9:46:3:269,47.59,200
35163412,9:46:3:412,47.59,100
35168467,9:46:8:467,47.59,14
35170291,9:46:10:291,47.59,1
35175740,9:46:15:740,47.58,100
35175751,9:46:15:751,47.58,200
35175751,9:46:15:751,47.58,100
35175751,9:46:15:751,47.58,500
35175751,9:46:15:751,47.58,100
35175775,9:46:15:775,47.56,100
35212039,9:46:52:39,47.56,100
35212039,9:46:52:39,47.57,122
35212039,9:46:52:39,47.57,78
35212039,9:46:52:39,47.56,44
35212039,9:46:52:39,47.56,78
35212040,9:46:52:40,47.56,100
35235359,9:47:15:359,47.56,100
35235359,9:47:15:359,47.56,98
35235359,9:47:15:359,47.56,2
35235359,9:47:15:359,47.56,100
35235359,9:47:15:359,47.56,100
35235360,9:47:15:360,47.55,200
35235360,9:47:15:360,47.55,132
35235360,9:47:15:360,47.55,10
35235360,9:47:15:360,47.55,22
35235360,9:47:15:360,47.55,68
35235361,9:47:15:361,47.54,100
35245777,9:47:25:777,47.54,100
35245778,9:47:25:778,47.54,1
35250854,9:47:30:854,47.53,100
35250855,9:47:30:855,47.53,418
35250858,9:47:30:858,47.51,100
35252008,9:47:32:8,47.5,100
35252008,9:47:32:8,47.5,100
35252008,9:47:32:8,47.5,300
35252010,9:47:32:10,47.5,200
35262026,9:47:42:26,47.52,100
35262054,9:47:42:54,47.52,100
35265849,9:47:45:849,47.5,100
35271486,9:47:51:486,47.515,100
35271498,9:47:51:498,47.515,100
35272053,9:47:52:53,47.515,300
35278851,9:47:58:851,47.5,28
35280852,9:48:0:852,47.5,2
35291828,9:48:11:828,47.515,100
35292029,9:48:12:29,47.5,100
35292030,9:48:12:30,47.5,5
35292030,9:48:12:30,47.5,100
35292030,9:48:12:30,47.5,121
35292030,9:48:12:30,47.5,100
35292031,9:48:12:31,47.5,200
35292033,9:48:12:33,47.5,112
35292033,9:48:12:33,47.5,100
35292531,9:48:12:531,47.51,100
35293293,9:48:13:293,47.5,100
35295879,9:48:15:879,47.5,14
35298013,9:48:18:13,47.51,100
35298013,9:48:18:13,47.51,100
35298013,9:48:18:13,47.51,12
35298013,9:48:18:13,47.51,88
35298013,9:48:18:13,47.51,38
35298013,9:48:18:13,47.51,100
35298014,9:48:18:14,47.51,100
35298014,9:48:18:14,47.51,68
35298014,9:48:18:14,47.505,100
35298014,9:48:18:14,47.51,94
35298015,9:48:18:15,47.5,200
35298015,9:48:18:15,47.5,235
35298016,9:48:18:16,47.51,100
35298018,9:48:18:18,47.5,100
35298125,9:48:18:125,47.505,100
35298130,9:48:18:130,47.5,100
35302703,9:48:22:703,47.51,300
35302704,9:48:22:704,47.51,300
35302704,9:48:22:704,47.51,300
35302704,9:48:22:704,47.505,100
35302705,9:48:22:705,47.505,200
35302707,9:48:22:707,47.505,100
35302708,9:48:22:708,47.505,100
35302708,9:48:22:708,47.505,100
35303358,9:48:23:358,47.505,86
35315952,9:48:35:952,47.5,100
35315953,9:48:35:953,47.5,118
35315953,9:48:35:953,47.5,100
35315953,9:48:35:953,47.5,150
35315953,9:48:35:953,47.5,432
35315953,9:48:35:953,47.5,100
35315953,9:48:35:953,47.5,100
35315953,9:48:35:953,47.5,10
35315953,9:48:35:953,47.5,100
35315953,9:48:35:953,47.5,100
35315953,9:48:35:953,47.5,100
35315953,9:48:35:953,47.5,100
35315953,9:48:35:953,47.5,500
35315954,9:48:35:954,47.5,100
35315954,9:48:35:954,47.5,100
35315954,9:48:35:954,47.5,300
35315954,9:48:35:954,47.5,2
35315955,9:48:35:955,47.5,1
35315955,9:48:35:955,47.5,99
35315955,9:48:35:955,47.5,100
35315955,9:48:35:955,47.5,100
35315955,9:48:35:955,47.5,100
35315955,9:48:35:955,47.5,1
35315955,9:48:35:955,47.5,99
35315956,9:48:35:956,47.5,98
35315974,9:48:35:974,47.5,100
35323112,9:48:43:112,47.508,350
35323883,9:48:43:883,47.505,32
35324527,9:48:44:527,47.505,1
35324879,9:48:44:879,47.505,1
35325883,9:48:45:883,47.505,1
35326879,9:48:46:879,47.505,1
35326885,9:48:46:885,47.505,200
35327883,9:48:47:883,47.505,1
35338032,9:48:58:32,47.51,100
35338032,9:48:58:32,47.51,100
35338032,9:48:58:32,47.51,300
35338032,9:48:58:32,47.51,500
35338033,9:48:58:33,47.51,1
35338033,9:48:58:33,47.505,100
35338033,9:48:58:33,47.505,200
35338034,9:48:58:34,47.51,99
35338034,9:48:58:34,47.51,99
35338034,9:48:58:34,47.51,1
35338034,9:48:58:34,47.505,100
35338034,9:48:58:34,47.51,300
35338034,9:48:58:34,47.51,200
35338034,9:48:58:34,47.51,100
35338034,9:48:58:34,47.51,100
35338034,9:48:58:34,47.51,100
35338035,9:48:58:35,47.51,200
35338035,9:48:58:35,47.51,100
35338035,9:48:58:35,47.51,500
35338035,9:48:58:35,47.505,100
35338035,9:48:58:35,47.51,100
35338035,9:48:58:35,47.51,2
35338035,9:48:58:35,47.51,200
35338035,9:48:58:35,47.51,300
35338035,9:48:58:35,47.51,100
35338035,9:48:58:35,47.51,98
35338036,9:48:58:36,47.51,100
35338037,9:48:58:37,47.5,300
35338037,9:48:58:37,47.5,100
35338037,9:48:58:37,47.5,100
35338037,9:48:58:37,47.5,100
35338037,9:48:58:37,47.5,8
35338037,9:48:58:37,47.5,92
35338037,9:48:58:37,47.5,8
35338037,9:48:58:37,47.5,8
35338037,9:48:58:37,47.5,8
35338045,9:48:58:45,47.51,300
35338048,9:48:58:48,47.5,100
35339886,9:48:59:886,47.49,8
35339997,9:48:59:997,47.49,100
35339997,9:48:59:997,47.49,50
35339997,9:48:59:997,47.49,50
35340002,9:49:0:2,47.48,100
35340002,9:49:0:2,47.48,46
35345673,9:49:5:673,47.47,100
35347955,9:49:7:955,47.48,200
35347955,9:49:7:955,47.48,100
35347955,9:49:7:955,47.48,6
35347955,9:49:7:955,47.48,19
35347955,9:49:7:955,47.48,58
35348878,9:49:8:878,47.48,336
35348878,9:49:8:878,47.48,100
35348878,9:49:8:878,47.48,81
35348878,9:49:8:878,47.48,14
35348878,9:49:8:878,47.48,86
35348878,9:49:8:878,47.48,200
35348878,9:49:8:878,47.48,24
35348878,9:49:8:878,47.48,50
35348878,9:49:8:878,47.48,100
35348878,9:49:8:878,47.48,100
35348878,9:49:8:878,47.48,76
35348878,9:49:8:878,47.48,424
35348879,9:49:8:879,47.48,117
35348879,9:49:8:879,47.48,100
35348879,9:49:8:879,47.48,9
35348880,9:49:8:880,47.48,27
35348880,9:49:8:880,47.48,100
35348880,9:49:8:880,47.48,100
35348880,9:49:8:880,47.48,100
35348896,9:49:8:896,47.48,100
35348906,9:49:8:906,47.48,100
35349126,9:49:9:126,47.48,100
35351030,9:49:11:30,47.48,100
35357195,9:49:17:195,47.49,200
35358298,9:49:18:298,47.49,50
35358298,9:49:18:298,47.49,50
35358298,9:49:18:298,47.49,100
35358489,9:49:18:489,47.5,100
35358490,9:49:18:490,47.5,300
35375329,9:49:35:329,47.49,100
35375329,9:49:35:329,47.49,67
35375329,9:49:35:329,47.49,33
35375330,9:49:35:330,47.49,9
35375330,9:49:35:330,47.49,108
35375330,9:49:35:330,47.49,92
35375330,9:49:35:330,47.49,100
35375330,9:49:35:330,47.49,50
35375330,9:49:35:330,47.49,100
35375330,9:49:35:330,47.49,100
35375330,9:49:35:330,47.49,100
35375330,9:49:35:330,47.49,100
35375330,9:49:35:330,47.49,42
35375330,9:49:35:330,47.49,100
35375332,9:49:35:332,47.48,200
35375332,9:49:35:332,47.48,58
35375332,9:49:35:332,47.48,100
35375334,9:49:35:334,47.48,100
35380017,9:49:40:17,47.5,28
35382465,9:49:42:465,47.48,20
35386990,9:49:46:990,47.5,100
35386990,9:49:46:990,47.5,100
35386990,9:49:46:990,47.5,100
35386990,9:49:46:990,47.5,100
35386993,9:49:46:993,47.5,100
35387001,9:49:47:1,47.5,800
35387002,9:49:47:2,47.5,800
35387004,9:49:47:4,47.5,1700
35387005,9:49:47:5,47.5,800
35387006,9:49:47:6,47.5,565
35387006,9:49:47:6,47.5,4800
35387007,9:49:47:7,47.5,1300
35387010,9:49:47:10,47.5,300
35387010,9:49:47:10,47.5,800
35387015,9:49:47:15,47.49,100
35387196,9:49:47:196,47.5,800
35387197,9:49:47:197,47.5,100
35387227,9:49:47:227,47.5,1000
35387237,9:49:47:237,47.5,700
35387574,9:49:47:574,47.5,100
35392903,9:49:52:903,47.5,200
35393514,9:49:53:514,47.4901,500
35395204,9:49:55:204,47.4901,300
35396136,9:49:56:136,47.4901,500
35396734,9:49:56:734,47.495,100
35396734,9:49:56:734,47.5,100
35396735,9:49:56:735,47.495,100
35396783,9:49:56:783,47.5,100
35402520,9:50:2:520,47.4901,200
35402550,9:50:2:550,47.5,100
35403884,9:50:3:884,47.495,20
35406005,9:50:6:5,47.495,100
35406009,9:50:6:9,47.495,100
35415124,9:50:15:124,47.495,100
35423090,9:50:23:90,47.5,100
35423090,9:50:23:90,47.5,100
35423090,9:50:23:90,47.5,100
35423090,9:50:23:90,47.5,100
35423090,9:50:23:90,47.5,100
35423090,9:50:23:90,47.5,192
35423090,9:50:23:90,47.5,283
35423090,9:50:23:90,47.5,300
35423090,9:50:23:90,47.5,125
35423090,9:50:23:90,47.5,175
35423100,9:50:23:100,47.5,200
35423111,9:50:23:111,47.5,100
35423205,9:50:23:205,47.5,100
35423205,9:50:23:205,47.5,100
35423496,9:50:23:496,47.5,100
35423496,9:50:23:496,47.5,25
35424987,9:50:24:987,47.51,100
35424988,9:50:24:988,47.5,100
35424994,9:50:24:994,47.51,100
35426831,9:50:26:831,47.51,23
35428899,9:50:28:899,47.5001,377
35433317,9:50:33:317,47.51,300
35433317,9:50:33:317,47.51,1
35433318,9:50:33:318,47.51,99
35434102,9:50:34:102,47.51,100
35435023,9:50:35:23,47.51,100
35437781,9:50:37:781,47.51,100
35437931,9:50:37:931,47.51,100
35438031,9:50:38:31,47.51,50
35438031,9:50:38:31,47.51,100
35438040,9:50:38:40,47.51,100
35438068,9:50:38:68,47.515,100
35438082,9:50:38:82,47.51,100
35439802,9:50:39:802,47.51,100
35444991,9:50:44:991,47.51,100
35445001,9:50:45:1,47.51,100
35445059,9:50:45:59,47.5101,100
35445434,9:50:45:434,47.51,100
35447036,9:50:47:36,47.52,200
35447036,9:50:47:36,47.52,100
