MsOfDay, Time,Price,Size
35068370,9:44:28:370,48.23,100
35068370,9:44:28:370,48.23,100
35068370,9:44:28:370,48.23,100
35068370,9:44:28:370,48.23,100
35068370,9:44:28:370,48.23,100
35068371,9:44:28:371,48.24,12
35068372,9:44:28:372,48.23,100
35099880,9:44:59:880,48.22,300
35099880,9:44:59:880,48.22,100
35099880,9:44:59:880,48.22,51
35099880,9:44:59:880,48.22,5
35099881,9:44:59:881,48.23,100
35099881,9:44:59:881,48.23,100
35099881,9:44:59:881,48.23,100
35099883,9:44:59:883,48.23,100
35104081,9:45:4:81,48.22,22
35107718,9:45:7:718,48.21,300
35107719,9:45:7:719,48.22,100
35107719,9:45:7:719,48.22,100
35107720,9:45:7:720,48.22,100
35107720,9:45:7:720,48.22,100
35107720,9:45:7:720,48.22,100
35107720,9:45:7:720,48.22,100
35107720,9:45:7:720,48.22,100
35107720,9:45:7:720,48.22,100
35107722,9:45:7:722,48.23,6
35107730,9:45:7:730,48.21,100
35111180,9:45:11:180,48.2,100
35112958,9:45:12:958,48.2299,22
35115940,9:45:15:940,48.2,100
35115941,9:45:15:941,48.2,100
35117727,9:45:17:727,48.215,100
35117729,9:45:17:729,48.215,100
35125021,9:45:25:21,48.23,200
35125021,9:45:25:21,48.23,100
35125022,9:45:25:22,48.23,56
35125022,9:45:25:22,48.215,100
35125023,9:45:25:23,48.23,100
35125023,9:45:25:23,48.23,100
35125023,9:45:25:23,48.23,100
35125023,9:45:25:23,48.23,100
35125023,9:45:25:23,48.23,56
35125023,9:45:25:23,48.23,44
35125023,9:45:25:23,48.23,44
35130034,9:45:30:34,48.21,311
35130041,9:45:30:41,48.21,155
35131921,9:45:31:921,48.21,1
35137226,9:45:37:226,48.2,139
35137226,9:45:37:226,48.2,101
35137226,9:45:37:226,48.2,79
35140514,9:45:40:514,48.17,166
35145290,9:45:45:290,48.175,300
35152467,9:45:52:467,48.16,100
35152493,9:45:52:493,48.155,400
35152506,9:45:52:506,48.16,100
35153405,9:45:53:405,48.14,100
35167132,9:46:7:132,48.14,100
35169679,9:46:9:679,48.14,520
35170194,9:46:10:194,48.15,100
35170945,9:46:10:945,48.14,100
35173253,9:46:13:253,48.13,100
35174149,9:46:14:149,48.15,100
35174149,9:46:14:149,48.15,100
35174149,9:46:14:149,48.15,99
35174150,9:46:14:150,48.15,201
35174150,9:46:14:150,48.15,100
35174150,9:46:14:150,48.15,1
35174153,9:46:14:153,48.15,100
35182751,9:46:22:751,48.145,400
35198064,9:46:38:64,48.13,94
35198511,9:46:38:511,48.14,100
35199253,9:46:39:253,48.13,100
35204762,9:46:44:762,48.16,425
35204819,9:46:44:819,48.16,100
35204819,9:46:44:819,48.16,200
35204819,9:46:44:819,48.16,100
35204819,9:46:44:819,48.16,100
35204819,9:46:44:819,48.16,200
35204819,9:46:44:819,48.16,300
35204819,9:46:44:819,48.16,100
35204819,9:46:44:819,48.16,100
35204819,9:46:44:819,48.16,100
35204819,9:46:44:819,48.16,100
35204822,9:46:44:822,48.17,3
35204822,9:46:44:822,48.16,100
35204822,9:46:44:822,48.17,100
35205008,9:46:45:8,48.18,100
35205011,9:46:45:11,48.2,100
35205526,9:46:45:526,48.18,300
35205532,9:46:45:532,48.18,105
35205533,9:46:45:533,48.18,45
35214135,9:46:54:135,48.13,100
35222606,9:47:2:606,48.16,100
35222607,9:47:2:607,48.16,100
35223350,9:47:3:350,48.18,9
35243774,9:47:23:774,48.17,100
35256584,9:47:36:584,48.14,100
35264047,9:47:44:47,48.14,100
35264072,9:47:44:72,48.14,100
35270926,9:47:50:926,48.14,100
35270926,9:47:50:926,48.14,100
35270926,9:47:50:926,48.14,100
35270926,9:47:50:926,48.14,100
35282254,9:48:2:254,48.13,100
35282254,9:48:2:254,48.13,100
35282255,9:48:2:255,48.13,620
35282255,9:48:2:255,48.13,100
35282255,9:48:2:255,48.13,100
35282255,9:48:2:255,48.13,206
35282255,9:48:2:255,48.13,100
35282255,9:48:2:255,48.13,1
35282256,9:48:2:256,48.12,228
35282256,9:48:2:256,48.12,492
35282256,9:48:2:256,48.12,100
35284623,9:48:4:623,48.11,100
35284623,9:48:4:623,48.11,100
35286235,9:48:6:235,48.11,100
35286271,9:48:6:271,48.12,100
35288719,9:48:8:719,48.11,100
35290475,9:48:10:475,48.11,320
35290943,9:48:10:943,48.08,100
35290943,9:48:10:943,48.08,100
35291502,9:48:11:502,48.05,101
35296742,9:48:16:742,48.075,100
35296743,9:48:16:743,48.09,100
35296743,9:48:16:743,48.09,200
35310362,9:48:30:362,48.08,100
35350430,9:49:10:430,48.1,100
35350892,9:49:10:892,48.1,300
35350892,9:49:10:892,48.1,56
35350892,9:49:10:892,48.1,300
35350892,9:49:10:892,48.1,100
35350892,9:49:10:892,48.1,44
35350893,9:49:10:893,48.1,100
35350893,9:49:10:893,48.1,400
35350893,9:49:10:893,48.1,100
35350894,9:49:10:894,48.1,126
35352366,9:49:12:366,48.11,200
35352367,9:49:12:367,48.1,1
35352367,9:49:12:367,48.11,100
35352367,9:49:12:367,48.11,100
35352367,9:49:12:367,48.11,200
35352367,9:49:12:367,48.11,100
35352367,9:49:12:367,48.14,100
35352367,9:49:12:367,48.14,100
35352367,9:49:12:367,48.12,100
35352367,9:49:12:367,48.12,100
35352368,9:49:12:368,48.13,99
35352667,9:49:12:667,48.15,84200
35352668,9:49:12:668,48.14,100
35352668,9:49:12:668,48.14,100
35352669,9:49:12:669,48.14,99
35352669,9:49:12:669,48.14,1
35352672,9:49:12:672,48.13,20
35354535,9:49:14:535,48.14,10
35354752,9:49:14:752,48.14,190
35354753,9:49:14:753,48.15,100
35355449,9:49:15:449,48.15,55
35356869,9:49:16:869,48.15,100
35357136,9:49:17:136,48.15,100
35358273,9:49:18:273,48.12,7
35361083,9:49:21:83,48.16,300
35361083,9:49:21:83,48.16,100
35361083,9:49:21:83,48.15,100
35378405,9:49:38:405,48.1,100
35394988,9:49:54:988,48.15,32
35399034,9:49:59:34,48.1,100
35407154,9:50:7:154,48.13,100
35427591,9:50:27:591,48.15,100
35427591,9:50:27:591,48.15,100
35427591,9:50:27:591,48.16,100
35427591,9:50:27:591,48.16,100
35427591,9:50:27:591,48.16,100
35427591,9:50:27:591,48.15,100
35427591,9:50:27:591,48.16,400
35427591,9:50:27:591,48.15,100
35427591,9:50:27:591,48.16,100
35427591,9:50:27:591,48.15,100
35427591,9:50:27:591,48.15,100
35427591,9:50:27:591,48.16,100
35427591,9:50:27:591,48.16,100
35427591,9:50:27:591,48.15,2
35427591,9:50:27:591,48.16,100
35427591,9:50:27:591,48.15,98
35427592,9:50:27:592,48.17,200
35427593,9:50:27:593,48.16,100
35427614,9:50:27:614,48.2,30
35430595,9:50:30:595,48.18,100
35430598,9:50:30:598,48.17,100
35430598,9:50:30:598,48.17,100
35430598,9:50:30:598,48.17,22
35433923,9:50:33:923,48.14,39
35447982,9:50:47:982,48.17,100
35447982,9:50:47:982,48.17,100
35448031,9:50:48:31,48.15,7
35456388,9:50:56:388,48.17,100
35456398,9:50:56:398,48.16,64
35459781,9:50:59:781,48.2,100
35467771,9:51:7:771,48.18,39
35524537,9:52:4:537,48.15,100
35524537,9:52:4:537,48.15,10
35524537,9:52:4:537,48.14,20
35524538,9:52:4:538,48.14,100
35524538,9:52:4:538,48.14,400
35524542,9:52:4:542,48.15,100
35524558,9:52:4:558,48.14,36
35524599,9:52:4:599,48.15,100
35536071,9:52:16:71,48.1,100
35536076,9:52:16:76,48.09,300
35536078,9:52:16:78,48.1,129
35536195,9:52:16:195,48.1,100
35542557,9:52:22:557,48.08,100
35542557,9:52:22:557,48.08,100
35542557,9:52:22:557,48.08,200
35542558,9:52:22:558,48.09,100
35542558,9:52:22:558,48.09,100
35542558,9:52:22:558,48.09,100
35542558,9:52:22:558,48.09,200
35542572,9:52:22:572,48.11,200
35542579,9:52:22:579,48.09,100
35546881,9:52:26:881,48.1,200
35554222,9:52:34:222,48.11,100
35554222,9:52:34:222,48.11,100
35554223,9:52:34:223,48.11,100
35554223,9:52:34:223,48.11,100
35554223,9:52:34:223,48.11,100
35554227,9:52:34:227,48.12,100
35566579,9:52:46:579,48.105,100
35567702,9:52:47:702,48.105,100
35568601,9:52:48:601,48.105,300
35578970,9:52:58:970,48.105,300
35578973,9:52:58:973,48.13,100
35580166,9:53:0:166,48.105,200
35580169,9:53:0:169,48.13,100
35581057,9:53:1:57,48.13,100
35581057,9:53:1:57,48.13,400
35581058,9:53:1:58,48.13,100
35581058,9:53:1:58,48.12,100
35581061,9:53:1:61,48.11,100
35581064,9:53:1:64,48.15,32
35582585,9:53:2:585,48.12,300
35582586,9:53:2:586,48.15,100
35582586,9:53:2:586,48.15,100
35587270,9:53:7:270,48.13,100
35587270,9:53:7:270,48.13,100
35589102,9:53:9:102,48.13,300
35594041,9:53:14:41,48.11,100
35598533,9:53:18:533,48.095,300
35603657,9:53:23:657,48.115,300
35607547,9:53:27:547,48.085,100
35607548,9:53:27:548,48.1,100
35607548,9:53:27:548,48.11,100
35607548,9:53:27:548,48.11,100
35607549,9:53:27:549,48.1,100
35607553,9:53:27:553,48.09,200
35607553,9:53:27:553,48.09,100
35607718,9:53:27:718,48.11,100
35612341,9:53:32:341,48.08,1000
35612418,9:53:32:418,48.11,200
35612425,9:53:32:425,48.11,300
35612426,9:53:32:426,48.11,200
35612428,9:53:32:428,48.11,100
35616019,9:53:36:19,48.1,5
35616250,9:53:36:250,48.12,100
35616250,9:53:36:250,48.12,100
35616276,9:53:36:276,48.11,100
35616276,9:53:36:276,48.11,100
35616301,9:53:36:301,48.12,100
35616303,9:53:36:303,48.12,100
35619901,9:53:39:901,48.12,200
35619901,9:53:39:901,48.12,5
35619901,9:53:39:901,48.12,195
35619902,9:53:39:902,48.12,100
35619902,9:53:39:902,48.12,100
35619902,9:53:39:902,48.12,100
35619903,9:53:39:903,48.12,100
35619903,9:53:39:903,48.12,100
35619903,9:53:39:903,48.12,100
35619904,9:53:39:904,48.12,100
35620018,9:53:40:18,48.13,100
35621367,9:53:41:367,48.13,5
35621368,9:53:41:368,48.13,195
35621368,9:53:41:368,48.13,5
35623860,9:53:43:860,48.14,100
35623860,9:53:43:860,48.14,5
35628172,9:53:48:172,48.135,400
35628387,9:53:48:387,48.135,300
35628430,9:53:48:430,48.135,300
35628455,9:53:48:455,48.135,300
35628880,9:53:48:880,48.15,100
35630659,9:53:50:659,48.13,300
35630662,9:53:50:662,48.13,300
35630826,9:53:50:826,48.12,195
35631066,9:53:51:66,48.12,100
35631068,9:53:51:68,48.12,100
35631070,9:53:51:70,48.12,100
35631667,9:53:51:667,48.13,300
35631670,9:53:51:670,48.13,400
35643164,9:54:3:164,48.1011,200
35643166,9:54:3:166,48.11,500
35643166,9:54:3:166,48.1,100
35643664,9:54:3:664,48.1,100
35645165,9:54:5:165,48.1011,100
35652728,9:54:12:728,48.12,80
35661601,9:54:21:601,48.1465,200
35664610,9:54:24:610,48.11,2
35669273,9:54:29:273,48.1,2
35673016,9:54:33:16,48.1,22
35673017,9:54:33:17,48.1,76
35680505,9:54:40:505,48.11,100
35687754,9:54:47:754,48.09,26
35687825,9:54:47:825,48.11,200
35687826,9:54:47:826,48.11,100
35695173,9:54:55:173,48.07,100
35752236,9:55:52:236,48.07,100
35759019,9:55:59:19,48.08,100
35759019,9:55:59:19,48.08,100
35761523,9:56:1:523,48.08,10
35783796,9:56:23:796,48.0701,7
35800021,9:56:40:21,48.08,100
35800709,9:56:40:709,48.09,100
35800709,9:56:40:709,48.09,300
35800709,9:56:40:709,48.09,100
35800709,9:56:40:709,48.09,100
35842243,9:57:22:243,48.1,100
35842244,9:57:22:244,48.1,100
35842244,9:57:22:244,48.1,200
35842245,9:57:22:245,48.11,200
35842246,9:57:22:246,48.1,100
35842246,9:57:22:246,48.11,5
35846877,9:57:26:877,48.11,70
35846877,9:57:26:877,48.12,30
35846877,9:57:26:877,48.12,100
35850555,9:57:30:555,48.12,100
35850816,9:57:30:816,48.12,70
35852699,9:57:32:699,48.12,100
35852702,9:57:32:702,48.12,100
35852734,9:57:32:734,48.12,100
35852807,9:57:32:807,48.12,100
35853073,9:57:33:73,48.12,100
35853075,9:57:33:75,48.12,100
35855648,9:57:35:648,48.12,20
35855651,9:57:35:651,48.1101,20
35855701,9:57:35:701,48.11,6
35855705,9:57:35:705,48.11,6
35880547,9:58:0:547,48.1,100
35897423,9:58:17:423,48.1,70
35902601,9:58:22:601,48.12,100
35902601,9:58:22:601,48.12,100
35902609,9:58:22:609,48.12,20
35902609,9:58:22:609,48.12,280
35902609,9:58:22:609,48.12,20
35907777,9:58:27:777,48.09,100
35907777,9:58:27:777,48.09,100
35907777,9:58:27:777,48.09,1
35907777,9:58:27:777,48.09,100
35907777,9:58:27:777,48.09,100
35907778,9:58:27:778,48.09,100
35907778,9:58:27:778,48.09,50
35907778,9:58:27:778,48.09,50
35907778,9:58:27:778,48.09,100
35907778,9:58:27:778,48.09,50
35907778,9:58:27:778,48.09,100
35907778,9:58:27:778,48.09,100
35907872,9:58:27:872,48.09,50
35907874,9:58:27:874,48.09,50
35907896,9:58:27:896,48.09,100
35907897,9:58:27:897,48.1,100
35907898,9:58:27:898,48.1,100
35914900,9:58:34:900,48.1,100
35914900,9:58:34:900,48.1,200
35914900,9:58:34:900,48.1,100
35914900,9:58:34:900,48.1,100
35914901,9:58:34:901,48.1,100
35924899,9:58:44:899,48.1,100
35924900,9:58:44:900,48.1,100
35924900,9:58:44:900,48.1,38
35924900,9:58:44:900,48.1,100
35953606,9:59:13:606,48.1199,20
35953724,9:59:13:724,48.11,2
35955963,9:59:15:963,48.11,98
35982820,9:59:42:820,48.1,100
35983302,9:59:43:302,48.1,101
35989572,9:59:49:572,48.12,100
36007829,10:0:7:829,48.12,100
36016973,10:0:16:973,48.12,3
36022794,10:0:22:794,48.11,100
36023956,10:0:23:956,48.11,100
36023957,10:0:23:957,48.11,100
36025492,10:0:25:492,48.1086,152
36026204,10:0:26:204,48.1,100
36026204,10:0:26:204,48.1,100
36026204,10:0:26:204,48.1,100
36026204,10:0:26:204,48.1,100
36026204,10:0:26:204,48.1,200
36026206,10:0:26:206,48.1,100
36026234,10:0:26:234,48.095,100
36026272,10:0:26:272,48.09,100
36026273,10:0:26:273,48.09,2
36026273,10:0:26:273,48.09,50
36027749,10:0:27:749,48.07,103
36030248,10:0:30:248,48.08,200
36030248,10:0:30:248,48.07,1
36044974,10:0:44:974,48.06,100
36047769,10:0:47:769,48.06,100
36047770,10:0:47:770,48.06,100
36047779,10:0:47:779,48.03,50
36048023,10:0:48:23,48.05,100
36049788,10:0:49:788,48.05,100
36049788,10:0:49:788,48.05,100
