MsOfDay, Time,Price,Size
34903500,9:41:43:500,46.87,100
34903502,9:41:43:502,46.87,350
34903502,9:41:43:502,46.87,50
34903502,9:41:43:502,46.87,42
34903502,9:41:43:502,46.87,58
34907921,9:41:47:921,46.88,100
34921305,9:42:1:305,46.87,100
34921310,9:42:1:310,46.87,100
34921311,9:42:1:311,46.87,1
34921314,9:42:1:314,46.86,120
34921314,9:42:1:314,46.86,78
34924422,9:42:4:422,46.86,1
34936402,9:42:16:402,46.88,50
34936402,9:42:16:402,46.88,100
34936402,9:42:16:402,46.88,50
34936402,9:42:16:402,46.87,100
34936403,9:42:16:403,46.88,100
34936403,9:42:16:403,46.88,100
34936404,9:42:16:404,46.87,100
34936404,9:42:16:404,46.87,100
34936404,9:42:16:404,46.87,250
34936404,9:42:16:404,46.88,50
34936405,9:42:16:405,46.87,100
34936405,9:42:16:405,46.88,50
34936406,9:42:16:406,46.88,100
34936406,9:42:16:406,46.855,100
34936411,9:42:16:411,46.865,100
34936413,9:42:16:413,46.855,200
34936416,9:42:16:416,46.875,100
34936419,9:42:16:419,46.865,100
34943739,9:42:23:739,46.87,20
34987745,9:43:7:745,46.88,100
34996885,9:43:16:885,46.89,100
34999708,9:43:19:708,46.88,99
34999708,9:43:19:708,46.88,100
34999711,9:43:19:711,46.88,100
34999716,9:43:19:716,46.88,100
35001381,9:43:21:381,46.88,100
35015933,9:43:35:933,46.87,111
35015933,9:43:35:933,46.87,100
35015933,9:43:35:933,46.87,7
35015933,9:43:35:933,46.86,200
35015933,9:43:35:933,46.87,93
35015933,9:43:35:933,46.86,100
35015933,9:43:35:933,46.86,100
35015933,9:43:35:933,46.85,89
35015933,9:43:35:933,46.86,100
35015933,9:43:35:933,46.85,89
35015933,9:43:35:933,46.87,100
35015933,9:43:35:933,46.85,11
35015933,9:43:35:933,46.87,135
35015936,9:43:35:936,46.87,100
35019441,9:43:39:441,46.87,200
35020621,9:43:40:621,46.87,100
35028254,9:43:48:254,46.87,100
35043052,9:44:3:52,46.87,100
35046202,9:44:6:202,46.87,200
35046202,9:44:6:202,46.87,42
35046203,9:44:6:203,46.87,58
35047240,9:44:7:240,46.86,53
35047241,9:44:7:241,46.86,150
35047241,9:44:7:241,46.86,9
35055193,9:44:15:193,46.8501,100
35063306,9:44:23:306,46.85,100
35076300,9:44:36:300,46.85,2
35076303,9:44:36:303,46.84,98
35076303,9:44:36:303,46.84,100
35076303,9:44:36:303,46.84,100
35076303,9:44:36:303,46.84,54
35076304,9:44:36:304,46.84,100
35078501,9:44:38:501,46.82,30
35082537,9:44:42:537,46.85,5
35089306,9:44:49:306,46.81,148
35089306,9:44:49:306,46.81,100
35089306,9:44:49:306,46.81,100
35089306,9:44:49:306,46.81,97
35090106,9:44:50:106,46.81,100
35103313,9:45:3:313,46.8,100
35107712,9:45:7:712,46.81,100
35110817,9:45:10:817,46.805,100
35111270,9:45:11:270,46.81,100
35111270,9:45:11:270,46.81,200
35111270,9:45:11:270,46.81,100
35111270,9:45:11:270,46.81,100
35111271,9:45:11:271,46.81,6
35111271,9:45:11:271,46.82,100
35114802,9:45:14:802,46.82,100
35114804,9:45:14:804,46.81,100
35114829,9:45:14:829,46.82,100
35115003,9:45:15:3,46.82,100
35115028,9:45:15:28,46.82,100
35121308,9:45:21:308,46.81,100
35128827,9:45:28:827,46.83,100
35130106,9:45:30:106,46.82,127
35130486,9:45:30:486,46.81,100
35130486,9:45:30:486,46.81,69
35130487,9:45:30:487,46.81,31
35130553,9:45:30:553,46.81,10
35134307,9:45:34:307,46.8,1
35134307,9:45:34:307,46.81,90
35134307,9:45:34:307,46.8,9
35136871,9:45:36:871,46.81,91
35147305,9:45:47:305,46.8,100
35149245,9:45:49:245,46.81,9
35149245,9:45:49:245,46.81,5
35149246,9:45:49:246,46.82,100
35149246,9:45:49:246,46.82,55
35149246,9:45:49:246,46.82,100
35149246,9:45:49:246,46.82,100
35149246,9:45:49:246,46.82,100
35149246,9:45:49:246,46.82,45
35149246,9:45:49:246,46.82,100
35149246,9:45:49:246,46.82,100
35149246,9:45:49:246,46.82,7
35149246,9:45:49:246,46.815,100
35157305,9:45:57:305,46.83,100
35170306,9:46:10:306,46.83,100
35175111,9:46:15:111,46.84,100
35178411,9:46:18:411,46.835,100
35178411,9:46:18:411,46.835,100
35178423,9:46:18:423,46.83,57
35178423,9:46:18:423,46.83,100
35178423,9:46:18:423,46.83,43
35178423,9:46:18:423,46.83,200
35178905,9:46:18:905,46.825,200
35195244,9:46:35:244,46.82,150
35195244,9:46:35:244,46.82,150
35195244,9:46:35:244,46.82,5
35195244,9:46:35:244,46.82,455
35195244,9:46:35:244,46.82,32
35195245,9:46:35:245,46.83,100
35195245,9:46:35:245,46.82,100
35195247,9:46:35:247,46.81,100
35195247,9:46:35:247,46.81,100
35195247,9:46:35:247,46.81,97
35195247,9:46:35:247,46.81,3
35195400,9:46:35:400,46.8,1
35198305,9:46:38:305,46.79,100
35198305,9:46:38:305,46.79,45
35198305,9:46:38:305,46.79,61
35198305,9:46:38:305,46.79,39
35202249,9:46:42:249,46.781,100
35202274,9:46:42:274,46.79,325
35202654,9:46:42:654,46.79,100
35202654,9:46:42:654,46.79,100
35202660,9:46:42:660,46.79,100
35203308,9:46:43:308,46.78,100
35213306,9:46:53:306,46.77,100
35218305,9:46:58:305,46.77,52
35218305,9:46:58:305,46.77,100
35218305,9:46:58:305,46.77,21
35218305,9:46:58:305,46.77,27
35218305,9:46:58:305,46.77,73
35218306,9:46:58:306,46.76,20
35219063,9:46:59:63,46.77,87
35219063,9:46:59:63,46.77,13
35219063,9:46:59:63,46.77,100
35245837,9:47:25:837,46.77,76
35247665,9:47:27:665,46.78,100
35247666,9:47:27:666,46.78,100
35247666,9:47:27:666,46.78,100
35247666,9:47:27:666,46.78,100
35247666,9:47:27:666,46.78,10
35247667,9:47:27:667,46.79,89
35247670,9:47:27:670,46.775,100
35249500,9:47:29:500,46.79,2
35267114,9:47:47:114,46.775,100
35269639,9:47:49:639,46.76,50
35282934,9:48:2:934,46.8,50
35282934,9:48:2:934,46.79,200
35282934,9:48:2:934,46.79,100
35282934,9:48:2:934,46.8,100
35282935,9:48:2:935,46.8,100
35282935,9:48:2:935,46.79,100
35282935,9:48:2:935,46.79,4
35282935,9:48:2:935,46.8,96
35282935,9:48:2:935,46.8,4
35282935,9:48:2:935,46.8,50
35282935,9:48:2:935,46.81,47
35282935,9:48:2:935,46.79,23
35282935,9:48:2:935,46.81,7
35282935,9:48:2:935,46.81,143
35282935,9:48:2:935,46.81,7
35282939,9:48:2:939,46.81,50
35291277,9:48:11:277,46.813,12
35292305,9:48:12:305,46.81,100
35296865,9:48:16:865,46.82,100
35301440,9:48:21:440,46.81,200
35301440,9:48:21:440,46.81,100
35301440,9:48:21:440,46.81,16
35313070,9:48:33:70,46.81,5
35313578,9:48:33:578,46.8,100
35313578,9:48:33:578,46.8,100
35313578,9:48:33:578,46.8,100
35313579,9:48:33:579,46.79,100
35314863,9:48:34:863,46.77,300
35315255,9:48:35:255,46.765,100
35315264,9:48:35:264,46.76,23
35323308,9:48:43:308,46.75,100
35323372,9:48:43:372,46.75,15
35329423,9:48:49:423,46.76,100
35329424,9:48:49:424,46.76,100
35329424,9:48:49:424,46.76,42
35329424,9:48:49:424,46.76,58
35329424,9:48:49:424,46.76,6
35329424,9:48:49:424,46.76,4
35333324,9:48:53:324,46.75,9
35350306,9:49:10:306,46.75,91
35350306,9:49:10:306,46.75,100
35350306,9:49:10:306,46.76,1
35358078,9:49:18:78,46.74,100
35367788,9:49:27:788,46.73,100
35367788,9:49:27:788,46.73,100
35375223,9:49:35:223,46.73,100
35375223,9:49:35:223,46.73,3
35375224,9:49:35:224,46.73,100
35385064,9:49:45:64,46.8112,400
35385435,9:49:45:435,46.74,100
35403152,9:50:3:152,46.75,10
35408305,9:50:8:305,46.75,100
35409784,9:50:9:784,46.75,100
35409931,9:50:9:931,46.76,100
35409931,9:50:9:931,46.76,100
35409931,9:50:9:931,46.76,100
35414129,9:50:14:129,46.75,100
35414130,9:50:14:130,46.74,100
35414130,9:50:14:130,46.75,100
35415131,9:50:15:131,46.74,100
35415131,9:50:15:131,46.74,200
35415131,9:50:15:131,46.74,100
35415131,9:50:15:131,46.74,100
35415131,9:50:15:131,46.74,100
35416315,9:50:16:315,46.73,1
35416315,9:50:16:315,46.74,99
35416315,9:50:16:315,46.74,100
35416451,9:50:16:451,46.735,100
35422625,9:50:22:625,46.747,146
35422788,9:50:22:788,46.735,100
35422994,9:50:22:994,46.72,107
35426308,9:50:26:308,46.7,100
35427358,9:50:27:358,46.68,15
35434668,9:50:34:668,46.69,100
35434668,9:50:34:668,46.68,100
35440209,9:50:40:209,46.69,100
35448154,9:50:48:154,46.68,100
35448154,9:50:48:154,46.68,100
35448154,9:50:48:154,46.68,71
35448154,9:50:48:154,46.68,2
35449302,9:50:49:302,46.66,43
35449304,9:50:49:304,46.65,57
35449304,9:50:49:304,46.65,43
35449304,9:50:49:304,46.65,100
35449328,9:50:49:328,46.66,100
35449328,9:50:49:328,46.66,4
35450890,9:50:50:890,46.67,100
35450890,9:50:50:890,46.67,100
35450890,9:50:50:890,46.67,200
35450890,9:50:50:890,46.67,100
35450890,9:50:50:890,46.67,100
35450891,9:50:50:891,46.67,100
35450891,9:50:50:891,46.67,100
35450891,9:50:50:891,46.67,9
35450892,9:50:50:892,46.68,100
35450892,9:50:50:892,46.68,100
35450907,9:50:50:907,46.69,11
35469072,9:51:9:72,46.69,100
35469072,9:51:9:72,46.69,200
35469072,9:51:9:72,46.69,5
35489227,9:51:29:227,46.6937,80
35490993,9:51:30:993,46.69,100
35490994,9:51:30:994,46.69,100
35490994,9:51:30:994,46.69,100
35490996,9:51:30:996,46.69,100
35492374,9:51:32:374,46.68,100
35507208,9:51:47:208,46.7,100
35507208,9:51:47:208,46.7,200
35507209,9:51:47:209,46.7,100
35507210,9:51:47:210,46.71,100
35513517,9:51:53:517,46.71,100
35513517,9:51:53:517,46.71,100
35517202,9:51:57:202,46.7,100
35517202,9:51:57:202,46.7,100
35534222,9:52:14:222,46.672,965
35553005,9:52:33:5,46.6774,300
35561138,9:52:41:138,46.67,2
35565094,9:52:45:94,46.665,200
35566682,9:52:46:682,46.67,100
35566683,9:52:46:683,46.67,98
35566683,9:52:46:683,46.67,100
35566683,9:52:46:683,46.67,100
35566683,9:52:46:683,46.67,14
35578851,9:52:58:851,46.67,100
35578851,9:52:58:851,46.67,100
35579155,9:52:59:155,46.66,100
35588156,9:53:8:156,46.66,100
35588167,9:53:8:167,46.66,100
35588304,9:53:8:304,46.66,2
35588304,9:53:8:304,46.66,98
35588305,9:53:8:305,46.66,100
35588305,9:53:8:305,46.66,10
35588305,9:53:8:305,46.66,15
35607064,9:53:27:64,46.6601,1
35612792,9:53:32:792,46.665,100
35620158,9:53:40:158,46.67,100
35620158,9:53:40:158,46.67,100
35620199,9:53:40:199,46.67,100
35622397,9:53:42:397,46.68,182
35622399,9:53:42:399,46.68,100
35622399,9:53:42:399,46.68,90
35622399,9:53:42:399,46.68,10
35622399,9:53:42:399,46.68,10
35622400,9:53:42:400,46.68,100
35622400,9:53:42:400,46.68,100
35622431,9:53:42:431,46.685,382
35622773,9:53:42:773,46.69,100
35622773,9:53:42:773,46.69,100
35622773,9:53:42:773,46.69,15
35622773,9:53:42:773,46.69,100
35622777,9:53:42:777,46.7,100
35622780,9:53:42:780,46.7,66
35654464,9:54:14:464,46.7,1
35654464,9:54:14:464,46.7,99
35654464,9:54:14:464,46.7,99
35654465,9:54:14:465,46.7,1
35671866,9:54:31:866,46.72,200
35671866,9:54:31:866,46.72,5
35671866,9:54:31:866,46.72,100
35676875,9:54:36:875,46.74,100
35676875,9:54:36:875,46.74,100
35676973,9:54:36:973,46.75,100
35676978,9:54:36:978,46.75,100
35677028,9:54:37:28,46.75,5
35687895,9:54:47:895,46.74,100
35687896,9:54:47:896,46.74,100
35687896,9:54:47:896,46.74,100
35687896,9:54:47:896,46.74,100
35687896,9:54:47:896,46.74,300
35687896,9:54:47:896,46.74,100
35687896,9:54:47:896,46.74,100
35687897,9:54:47:897,46.73,100
35687898,9:54:47:898,46.73,100
35687898,9:54:47:898,46.73,100
35687899,9:54:47:899,46.73,100
35704039,9:55:4:39,46.73,1
35709198,9:55:9:198,46.725,100
35710468,9:55:10:468,46.73,1
35710468,9:55:10:468,46.73,99
35710468,9:55:10:468,46.73,100
35710468,9:55:10:468,46.73,1
35710468,9:55:10:468,46.73,100
35710468,9:55:10:468,46.73,100
35710469,9:55:10:469,46.73,6
35710964,9:55:10:964,46.74,100
35710968,9:55:10:968,46.73,100
35711383,9:55:11:383,46.72,100
35711383,9:55:11:383,46.71,100
35711383,9:55:11:383,46.71,100
35711391,9:55:11:391,46.71,100
35712215,9:55:12:215,46.7,100
35712215,9:55:12:215,46.7,57
35712216,9:55:12:216,46.7,43
35712886,9:55:12:886,46.695,300
35714577,9:55:14:577,46.7013,200
35714578,9:55:14:578,46.7013,100
35714579,9:55:14:579,46.7013,100
35716921,9:55:16:921,46.7,100
35716921,9:55:16:921,46.7,100
35716921,9:55:16:921,46.7,100
35716922,9:55:16:922,46.7,5
35721798,9:55:21:798,46.7,123
35721798,9:55:21:798,46.7,100
35721799,9:55:21:799,46.7,100
35721799,9:55:21:799,46.7,77
35751283,9:55:51:283,46.7,100
35751283,9:55:51:283,46.7,100
35751283,9:55:51:283,46.7,1
35751283,9:55:51:283,46.7,100
35751284,9:55:51:284,46.7,4
35751284,9:55:51:284,46.7,100
35751284,9:55:51:284,46.7,9
35753155,9:55:53:155,46.69,100
35755512,9:55:55:512,46.7,100
35758633,9:55:58:633,46.7,84
35758633,9:55:58:633,46.7,16
35759755,9:55:59:755,46.7,84
35759755,9:55:59:755,46.7,100
35759755,9:55:59:755,46.7,16
35760304,9:56:0:304,46.71,64
35761831,9:56:1:831,46.71,36
35762075,9:56:2:75,46.72,100
35765653,9:56:5:653,46.72,100
35765653,9:56:5:653,46.72,100
35765653,9:56:5:653,46.72,100
35765653,9:56:5:653,46.72,100
35765653,9:56:5:653,46.72,100
35765653,9:56:5:653,46.72,4
35783185,9:56:23:185,46.7,100
35796572,9:56:36:572,46.73,21
35814674,9:56:54:674,46.71,200
35814675,9:56:54:675,46.71,100
35815856,9:56:55:856,46.7,1
35824566,9:57:4:566,46.7,1
35824567,9:57:4:567,46.7,6
35824567,9:57:4:567,46.7,6
35825426,9:57:5:426,46.695,200
35830714,9:57:10:714,46.6936,70
35857212,9:57:37:212,46.695,100
35862669,9:57:42:669,46.7,100
35864958,9:57:44:958,46.69,66
35864958,9:57:44:958,46.69,34
35864958,9:57:44:958,46.69,84
35864958,9:57:44:958,46.69,16
35864959,9:57:44:959,46.68,100
35864959,9:57:44:959,46.68,65
35864959,9:57:44:959,46.69,100
35864960,9:57:44:960,46.68,100
35864960,9:57:44:960,46.68,39
35867572,9:57:47:572,46.68,200
35867971,9:57:47:971,46.67,100
35870470,9:57:50:470,46.66,100
35870470,9:57:50:470,46.66,104
35870471,9:57:50:471,46.66,100
35870471,9:57:50:471,46.66,100
35870471,9:57:50:471,46.66,88
35873366,9:57:53:366,46.64,100
35873366,9:57:53:366,46.64,100
35876060,9:57:56:60,46.63,17
35876060,9:57:56:60,46.63,83
35876060,9:57:56:60,46.63,24
35876060,9:57:56:60,46.63,76
35876060,9:57:56:60,46.63,17
35876060,9:57:56:60,46.63,83
35876065,9:57:56:65,46.62,100
35876066,9:57:56:66,46.62,63
35884253,9:58:4:253,46.63,68
35884254,9:58:4:254,46.63,36
35884265,9:58:4:265,46.63,100
35884265,9:58:4:265,46.63,32
35884266,9:58:4:266,46.63,64
35884266,9:58:4:266,46.63,40
35884266,9:58:4:266,46.63,1
35886740,9:58:6:740,46.64,88
35886740,9:58:6:740,46.64,6
35886740,9:58:6:740,46.64,6
35886740,9:58:6:740,46.64,100
35887156,9:58:7:156,46.63,47
35889315,9:58:9:315,46.65,100
35889315,9:58:9:315,46.65,100
35889315,9:58:9:315,46.65,100
35889316,9:58:9:316,46.65,9
35890974,9:58:10:974,46.65,100
35894274,9:58:14:274,46.65,100
35903271,9:58:23:271,46.63,100
35907899,9:58:27:899,46.631,12
35911272,9:58:31:272,46.63,100
35911273,9:58:31:273,46.63,100
35911273,9:58:31:273,46.63,100
35911274,9:58:31:274,46.63,100
35911274,9:58:31:274,46.63,100
35929208,9:58:49:208,46.62,1
35929386,9:58:49:386,46.63,100
35929386,9:58:49:386,46.64,8
35930109,9:58:50:109,46.64,3
35938402,9:58:58:402,46.64,100
35938404,9:58:58:404,46.64,34
35938411,9:58:58:411,46.64,100
35938411,9:58:58:411,46.64,58
35938411,9:58:58:411,46.64,100
35938413,9:58:58:413,46.65,134
35938423,9:58:58:423,46.65,100
35938441,9:58:58:441,46.66,141
35938441,9:58:58:441,46.66,100
35938447,9:58:58:447,46.66,59
35938447,9:58:58:447,46.67,75
35959892,9:59:19:892,46.65,1
35959892,9:59:19:892,46.65,4
35960271,9:59:20:271,46.65,95
35960271,9:59:20:271,46.65,5
35960272,9:59:20:272,46.65,37
35960272,9:59:20:272,46.65,58
35971009,9:59:31:9,46.64,100
35971009,9:59:31:9,46.64,100
35971009,9:59:31:9,46.64,100
35997208,9:59:57:208,46.64,100
35997209,9:59:57:209,46.64,100
35997209,9:59:57:209,46.64,100
35997209,9:59:57:209,46.64,100
35997209,9:59:57:209,46.64,1
35997209,9:59:57:209,46.64,8
36002940,10:0:2:940,46.66,100
36011910,10:0:11:910,46.67,100
36011951,10:0:11:951,46.67,10
36011951,10:0:11:951,46.67,100
36020370,10:0:20:370,46.66,100
36021208,10:0:21:208,46.66,1
36023630,10:0:23:630,46.6662,4
36029100,10:0:29:100,46.66,12
36041180,10:0:41:180,46.66,100
36041182,10:0:41:182,46.66,100
36041182,10:0:41:182,46.66,100
36041183,10:0:41:183,46.66,100
36041191,10:0:41:191,46.66,100
36041533,10:0:41:533,46.65,145
36041536,10:0:41:536,46.65,100
36045251,10:0:45:251,46.645,300
36050942,10:0:50:942,46.65,100
36051274,10:0:51:274,46.65,6
36051274,10:0:51:274,46.65,100
36051274,10:0:51:274,46.65,100
36051274,10:0:51:274,46.65,100
36051274,10:0:51:274,46.65,5
36053202,10:0:53:202,46.66,100
36053202,10:0:53:202,46.66,100
36060364,10:1:0:364,46.67,1
36060601,10:1:0:601,46.68,100
36070517,10:1:10:517,46.68,20
36070518,10:1:10:518,46.68,80
36070643,10:1:10:643,46.68,100
36070644,10:1:10:644,46.68,100
36070644,10:1:10:644,46.68,100
36083158,10:1:23:158,46.665,200
36097056,10:1:37:56,46.66,100
36097058,10:1:37:58,46.66,100
36097058,10:1:37:58,46.66,100
36097058,10:1:37:58,46.66,297
36097058,10:1:37:58,46.66,23
36097058,10:1:37:58,46.66,4
36097059,10:1:37:59,46.66,77
36103819,10:1:43:819,46.65,200
36104113,10:1:44:113,46.64,100
36107171,10:1:47:171,46.65,100
36112194,10:1:52:194,46.64,200
36113810,10:1:53:810,46.64,100
36113811,10:1:53:811,46.64,5
36113811,10:1:53:811,46.64,100
36113811,10:1:53:811,46.64,5
36113811,10:1:53:811,46.64,9
36119029,10:1:59:29,46.65,100
36119030,10:1:59:30,46.66,9
36120329,10:2:0:329,46.65,100
36120330,10:2:0:330,46.65,100
36120337,10:2:0:337,46.64,100
36120337,10:2:0:337,46.64,10
36120756,10:2:0:756,46.65,100
36121713,10:2:1:713,46.65,32
36125065,10:2:5:65,46.65,68
36125065,10:2:5:65,46.65,3
36128414,10:2:8:414,46.65,23
36128608,10:2:8:608,46.64,77
36131352,10:2:11:352,46.6499,10
36144210,10:2:24:210,46.64,1
36149344,10:2:29:344,46.65,100
36149347,10:2:29:347,46.65,100
36149347,10:2:29:347,46.65,11
36149347,10:2:29:347,46.65,100
36149358,10:2:29:358,46.66,100
36149359,10:2:29:359,46.66,157
36149369,10:2:29:369,46.66,500
36149370,10:2:29:370,46.66,43
36149370,10:2:29:370,46.66,100
36165713,10:2:45:713,46.67,67
36170190,10:2:50:190,46.67,5
36170190,10:2:50:190,46.67,33
36170190,10:2:50:190,46.67,100
36170296,10:2:50:296,46.67,200
36179113,10:2:59:113,46.67,5
36190856,10:3:10:856,46.665,100
36194445,10:3:14:445,46.66,100
36194446,10:3:14:446,46.66,28
36194446,10:3:14:446,46.66,72
36194454,10:3:14:454,46.66,1
36198193,10:3:18:193,46.6635,300
36198194,10:3:18:194,46.6635,200
36199947,10:3:19:947,46.67,5
36210011,10:3:30:11,46.665,100
36215055,10:3:35:55,46.665,1
36220936,10:3:40:936,46.665,11
36226551,10:3:46:551,46.66,100
36226551,10:3:46:551,46.66,23
36226551,10:3:46:551,46.66,18
36226571,10:3:46:571,46.66,200
36226571,10:3:46:571,46.66,59
36226571,10:3:46:571,46.66,209
36226572,10:3:46:572,46.66,6
36226572,10:3:46:572,46.66,91
36226580,10:3:46:580,46.65,100
36226580,10:3:46:580,46.65,100
36226580,10:3:46:580,46.65,100
36226580,10:3:46:580,46.65,100
36226580,10:3:46:580,46.65,100
36226793,10:3:46:793,46.63,100
36226793,10:3:46:793,46.63,4
36231049,10:3:51:49,46.63,200
36236631,10:3:56:631,46.62,42
36247366,10:4:7:366,46.6399,1
36259996,10:4:19:996,46.64,100
36259997,10:4:19:997,46.64,100
36259997,10:4:19:997,46.64,100
36259997,10:4:19:997,46.64,100
36259997,10:4:19:997,46.64,7
36260191,10:4:20:191,46.65,100
36267669,10:4:27:669,46.65,1
