Start Time, Open, High, Low, Close, Volume34200000,46.93,46.96,46.75,46.93,40619
34500000,46.95,47.06,46.93,47,31880
34800000,47.01,47.03,46.88,46.96,12023
35100000,46.96,47.02,46.935,47.02,34394
35400000,47.0299,47.21,47.027,47.19,32201
35700000,47.17,47.18,47.05,47.11,19585
36000000,47.12,47.21,47.11,47.21,18008
36300000,47.215,47.24,47.13,47.15,43179
36600000,47.16,47.25,47.12,47.1818,14544
36900000,47.235,47.25,47.18,47.23,15935
37200000,47.23,47.29,47.2,47.27,27982
37500000,47.275,47.34,47.17,47.17,19023
37800000,47.16,47.26,47.12,47.18,35918
38100000,47.1798,47.24,47.16,47.17,17907
38400000,47.17,47.22,47.15,47.19,14683
38700000,47.19,47.26,47.19,47.24,20892
39000000,47.24,47.28,47.24,47.27,17569
39300000,47.275,47.32,47.26,47.29,24427
39600000,47.31,47.31,47.16,47.19,115175
39900000,47.19,47.22,47.13,47.16,36437
40200000,47.18,47.27,47.17,47.23,12352
40500000,47.22,47.26,47.11,47.14,39073
40800000,47.13,47.19,47.11,47.14,23225
41100000,47.15,47.23,47.121,47.22,26860
41400000,47.22,47.32,47.22,47.3,23791
41700000,47.3,47.32,47.2367,47.25,14849
42000000,47.255,47.32,47.24,47.3,23704
42300000,47.3,47.38,47.29,47.31,21124
42600000,47.31,47.32,47.26,47.28,15101
42900000,47.29,47.2926,47.24,47.24,9348
43200000,47.245,47.26,47.19,47.19,19297
43500000,47.2,47.22,47.12,47.14,41804
43800000,47.145,47.168,47.0901,47.1174,11874
44100000,47.12,47.13,47.08,47.09,12582
44400000,47.085,47.18,47.085,47.18,23454
44700000,47.18,47.2,47.08,47.08,18104
45000000,47.08,47.1,47.05,47.06,9213
45300000,47.1301,47.1301,47.07,47.1,7002
45600000,47.11,47.12,47.09,47.09,5561
45900000,47.08,47.0931,47.06,47.08,9864
46200000,47.075,47.09,47.0701,47.08,4535
46500000,47.07,47.105,47.07,47.0741,16524
46800000,47.08,47.09,47.08,47.085,5486
47100000,47.085,47.115,47.085,47.09,7589
47400000,47.1,47.1396,47.09,47.11,6782
47700000,47.11,47.13,47.1,47.115,7550
48000000,47.12,47.2,47.11,47.18,25302
48300000,47.18,47.195,47.18,47.19,8660
48600000,47.195,47.225,47.16,47.1601,13655
48900000,47.16,47.16,47.1101,47.13,13825
49200000,47.13,47.1312,47.09,47.09,14740
49500000,47.09,47.115,47.08,47.115,10696
49800000,47.12,47.13,47.09,47.1,4989
50100000,47.09,47.105,47.08,47.09,5594
50400000,47.0899,47.125,47.08,47.125,10329
50700000,47.125,47.16,47.12,47.13,9075
51000000,47.135,47.21,47.12,47.175,14668
51300000,47.162,47.21,47.162,47.205,7642
51600000,47.21,47.24,47.145,47.145,10814
51900000,47.15,47.1986,47.145,47.15,10644
52200000,47.155,47.17,47.1317,47.155,14605
52500000,47.16,47.185,47.14,47.155,16317
52800000,47.17,47.17,47.13,47.17,8706
53100000,47.16,47.16,47.09,47.1,15484
53400000,47.095,47.1245,47.08,47.09,9270
53700000,47.09,47.11,47.07,47.11,14398
54000000,47.105,47.13,47.09,47.13,16153
54300000,47.13,47.13,47.11,47.115,8224
54600000,47.11,47.12,47.0801,47.1153,29551
54900000,47.1199,47.14,47.115,47.135,13791
55200000,47.13,47.14,47.11,47.121,22751
55500000,47.125,47.15,47.11,47.145,17353
55800000,47.14,47.145,47.12,47.14,14918
56100000,47.14,47.16,47.12,47.13,26821
56400000,47.1225,47.1375,47.11,47.11,19205
56700000,47.12,47.16,47.07,47.08,40631
57000000,47.08,47.11,47.08,47.095,39739
57300000,47.09,47.125,47.06,47.1,169642
