Start Time, Open, High, Low, Close, Volume34200000,48.37,48.37,48.18,48.29,34418
34500000,48.2701,48.4,48.175,48.4,24273
34800000,48.36,48.43,48.35,48.43,25739
35100000,48.41,48.49,48.37,48.45,19590
35400000,48.46,48.485,48.36,48.38,14335
35700000,48.4,48.43,48.37,48.4,28734
36000000,48.4,48.4,48.36,48.39,50288
36300000,48.39,48.51,48.36,48.48,34726
36600000,48.47,48.54,48.46,48.53,13483
36900000,48.54,48.63,48.54,48.6,28329
37200000,48.6,48.63,48.58,48.5925,18011
37500000,48.5999,48.5999,48.52,48.56,19320
37800000,48.56,48.59,48.46,48.469,14280
38100000,48.47,48.54,48.46,48.51,21601
38400000,48.51,48.52,48.43,48.43,10770
38700000,48.43,48.4725,48.415,48.46,26606
39000000,48.47,48.47,48.4,48.43,13036
39300000,48.43,48.47,48.4,48.47,16355
39600000,48.46,48.46,48.42,48.43,15541
39900000,48.43,48.43,48.3801,48.39,14189
40200000,48.39,48.4199,48.38,48.4,21162
40500000,48.39,48.41,48.33,48.3465,9187
40800000,48.345,48.43,48.34,48.4201,12285
41100000,48.43,48.46,48.3798,48.44,13793
41400000,48.46,48.56,48.41,48.53,56190
41700000,48.54,48.6,48.5031,48.595,22231
42000000,48.59,48.6,48.51,48.51,36969
42300000,48.51,48.61,48.51,48.6,66033
42600000,48.59,48.6,48.43,48.45,87648
42900000,48.465,48.51,48.42,48.48,55266
43200000,48.49,48.58,48.45,48.56,21764
43500000,48.56,48.56,48.49,48.51,11058
43800000,48.51,48.58,48.47,48.54,34160
44100000,48.545,48.6,48.52,48.58,45982
44400000,48.57,48.61,48.54,48.57,25390
44700000,48.5899,48.62,48.58,48.62,10590
45000000,48.6101,48.64,48.6101,48.63,3297
45300000,48.62,48.63,48.56,48.6,20329
45600000,48.6001,48.64,48.6,48.62,9181
45900000,48.61,48.63,48.57,48.595,20363
46200000,48.59,48.63,48.5675,48.57,24675
46500000,48.58,48.61,48.56,48.602,28093
46800000,48.6,48.64,48.59,48.63,7324
47100000,48.64,48.64,48.59,48.63,8286
47400000,48.6342,48.65,48.62,48.6338,7269
47700000,48.6301,48.66,48.63,48.66,9110
48000000,48.651,48.69,48.65,48.67,12109
48300000,48.68,48.69,48.66,48.66,7598
48600000,48.66,48.7164,48.66,48.71,9896
48900000,48.71,48.715,48.68,48.685,13008
49200000,48.6998,48.6998,48.65,48.68,8149
49500000,48.68,48.71,48.6772,48.71,9323
49800000,48.6965,48.6965,48.66,48.67,19563
50100000,48.66,48.67,48.64,48.66,12929
50400000,48.66,48.67,48.635,48.645,10160
50700000,48.65,48.66,48.62,48.64,13400
51000000,48.635,48.645,48.61,48.64,10203
51300000,48.635,48.64,48.58,48.58,11943
51600000,48.5702,48.605,48.56,48.58,44398
51900000,48.57,48.583,48.505,48.537,29922
52200000,48.539,48.545,48.52,48.54,8943
52500000,48.54,48.54,48.45,48.4937,12316
52800000,48.495,48.51,48.46,48.51,8782
53100000,48.5,48.53,48.48,48.5,16134
53400000,48.5,48.5,48.43,48.43,10198
53700000,48.42,48.43,48.39,48.41,15149
54000000,48.42,48.44,48.32,48.335,23730
54300000,48.34,48.35,48.255,48.27,25482
54600000,48.28,48.36,48.28,48.355,21335
54900000,48.36,48.36,48.33,48.33,18478
55200000,48.33,48.355,48.295,48.35,32434
55500000,48.35,48.35,48.2901,48.3,21049
55800000,48.31,48.38,48.28,48.37,38089
56100000,48.375,48.38,48.3382,48.36,31587
56400000,48.355,48.36,48.34,48.35,22909
56700000,48.35,48.37,48.34,48.34,37129
57000000,48.34,48.36,48.32,48.32,41687
57300000,48.33,48.34,48.3,48.33,106310
