Start Time, Open, High, Low, Close, Volume34200000,48.42,48.43,48.3101,48.34,24781
34260000,48.33,48.37,48.32,48.35,1498
34320000,48.27,48.3699,48.24,48.35,4273
34380000,48.4,48.4099,48.4,48.4099,200
34440000,48.33,48.34,48.28,48.28,1426
34500000,48.28,48.3,48.26,48.3,3506
34560000,48.28,48.31,48.26,48.3,1400
34620000,48.31,48.325,48.3,48.32,3103
34680000,48.31,48.34,48.31,48.31,2555
34740000,48.305,48.305,48.24,48.24,900
34800000,48.21,48.21,48.21,48.21,100
34860000,48.2,48.2149,48.18,48.21,3050
34920000,48.21,48.21,48.14,48.18,29992
34980000,48.18,48.22,48.16,48.19,4305
35040000,48.16,48.17,48.15,48.165,2849
35100000,48.165,48.175,48.15,48.17,3720
35160000,48.17,48.18,48.16,48.17,6960
35220000,48.18,48.21,48.16,48.17,2006
35280000,48.17,48.21,48.17,48.19,5297
35340000,48.21,48.22,48.16,48.18,5982
35400000,48.2,48.275,48.19,48.21,4463
35460000,48.2155,48.2155,48.16,48.18,7901
35520000,48.17,48.195,48.17,48.17,4702
35580000,48.17,48.23,48.17,48.17,6039
35640000,48.17,48.18,48.14,48.175,6309
35700000,48.18,48.21,48.18,48.19,3691
35760000,48.18,48.18,48.1,48.1,1860
35820000,48.173,48.173,48.1,48.11,12691
35880000,48.11,48.16,48.1,48.12,8374
35940000,48.1,48.14,48.1,48.135,7766
36000000,48.14,48.19,48.12,48.13,16470
36060000,48.135,48.15,48.1283,48.15,6500
36120000,48.15,48.17,48.12,48.13,17279
36180000,48.14,48.165,48.12,48.14,16016
36240000,48.135,48.15,48.1,48.1,35989
36300000,48.1,48.11,48.1,48.105,7096
36360000,48.105,48.19,48.1,48.1,30559
36420000,48.1,48.14,48.1,48.125,3503
36480000,48.12,48.12,48.07,48.07,7819
36540000,48.07,48.075,48.02,48.05,14149
36600000,48.05,48.055,48.03,48.0475,6249
36660000,48.045,48.075,48.045,48.075,5872
36720000,48.07,48.09,48.07,48.09,6779
36780000,48.09,48.11,48.09,48.1,4347
