Start Time, Open, High, Low, Close, Volume34200000,46.93,46.96,46.75,46.8,28518
34260000,46.87,46.91,46.87,46.9,1753
34320000,46.866,46.96,46.866,46.95,1500
34380000,46.915,46.93,46.85,46.89,2847
34440000,46.9,46.96,46.8701,46.93,6001
34500000,46.95,47.06,46.95,47.01,14174
34560000,47.04,47.04,47.01,47.03,5901
34620000,47.03,47.03,46.93,47.01,1713
34680000,47.01,47.02,46.95,47.02,7709
34740000,47,47,46.97,47,2383
34800000,47.01,47.03,46.988,47.03,2033
34860000,47.01,47.02,46.98,47.01,1546
34920000,47.005,47.02,46.98,46.98,2368
34980000,47,47.01,47,47.01,210
35040000,46.98,47.01,46.88,46.96,5866
35100000,46.96,47,46.95,46.98,3178
35160000,46.97,46.98,46.935,46.98,4644
35220000,46.97,46.98,46.95,46.97,10777
35280000,46.96,47.005,46.94,46.97,13018
35340000,46.98,47.02,46.98,47.02,2777
35400000,47.0299,47.1,47.027,47.1,5920
35460000,47.1,47.18,47.1,47.18,3322
35520000,47.17,47.18,47.125,47.125,2218
35580000,47.125,47.2,47.125,47.18,9893
35640000,47.18,47.21,47.0369,47.19,10848
35700000,47.17,47.18,47.0701,47.0701,812
35760000,47.09,47.11,47.05,47.05,3609
35820000,47.0582,47.11,47.0582,47.11,2810
35880000,47.11,47.17,47.11,47.17,7352
35940000,47.16,47.16,47.11,47.11,5002
36000000,47.12,47.17,47.11,47.17,8278
36060000,47.18,47.2,47.17,47.2,2901
36120000,47.2,47.2,47.17,47.18,2563
36180000,47.165,47.2,47.16,47.2,2918
36240000,47.2,47.21,47.18,47.21,1348
36300000,47.215,47.24,47.18,47.225,7844
36360000,47.22,47.22,47.18,47.18,24687
36420000,47.19,47.24,47.18,47.24,3835
36480000,47.22,47.22,47.19,47.22,3473
36540000,47.21,47.21,47.13,47.15,3340
36600000,47.16,47.1925,47.13,47.17,3821
36660000,47.17,47.17,47.15,47.15,1320
36720000,47.14,47.1429,47.12,47.1429,1840
36780000,47.13,47.21,47.13,47.21,5423
36840000,47.21,47.25,47.1818,47.1818,2140
36900000,47.235,47.25,47.18,47.22,5397
36960000,47.21,47.21,47.2,47.2,914
37020000,47.21,47.23,47.19,47.23,3830
37080000,47.23,47.23,47.2,47.21,2457
37140000,47.2,47.23,47.18,47.23,3337
37200000,47.23,47.29,47.23,47.25,6962
37260000,47.25,47.27,47.25,47.27,1618
37320000,47.26,47.2642,47.23,47.24,4200
37380000,47.23,47.24,47.22,47.22,2669
37440000,47.22,47.28,47.2,47.27,12533
37500000,47.275,47.28,47.275,47.275,1799
37560000,47.2737,47.33,47.27,47.33,7427
37620000,47.34,47.34,47.31,47.31,2444
37680000,47.31,47.32,47.29,47.29,3645
37740000,47.29,47.29,47.17,47.17,3708
