Start Time, Open, High, Low, Close, Volume34200000,47.88,47.88,47.6,47.66,22221
34260000,47.665,47.7599,47.6,47.6038,618
34320000,47.72,47.8199,47.69,47.7,4017
34380000,47.69,47.76,47.59,47.76,11194
34440000,47.67,47.67,47.63,47.63,426
34500000,47.67,47.71,47.65,47.66,2433
34560000,47.7,47.72,47.68,47.7,2716
34620000,47.7,47.74,47.648,47.648,3377
34680000,47.7,47.71,47.63,47.63,807
34740000,47.647,47.65,47.6,47.64,7324
34800000,47.65,47.65,47.63,47.63,1222
34860000,47.63,47.64,47.59,47.6,5168
34920000,47.6,47.61,47.6,47.61,4594
34980000,47.62,47.63,47.59,47.59,6157
35040000,47.58,47.59,47.57,47.57,2699
35100000,47.59,47.6,47.58,47.6,4744
35160000,47.6,47.6,47.56,47.56,2637
35220000,47.56,47.56,47.5,47.5,3179
35280000,47.5,47.515,47.49,47.49,13704
35340000,47.48,47.5,47.47,47.5,22645
35400000,47.4901,47.52,47.4901,47.51,10307
35460000,47.52,47.525,47.5001,47.5201,6567
35520000,47.53,47.53,47.49,47.5,6647
35580000,47.49,47.5102,47.4601,47.5,4573
35640000,47.51,47.54,47.5001,47.54,5032
35700000,47.54,47.545,47.53,47.54,3045
35760000,47.5401,47.5401,47.4712,47.52,7349
35820000,47.52,47.53,47.5,47.51,4840
35880000,47.51,47.51,47.49,47.5,6566
35940000,47.5,47.52,47.5,47.52,5445
36000000,47.51,47.51,47.47,47.49,7340
36060000,47.49,47.52,47.49,47.52,2327
36120000,47.51,47.52,47.47,47.47,9242
36180000,47.475,47.48,47.45,47.46,3249
36240000,47.45,47.46,47.43,47.45,5451
36300000,47.45,47.4919,47.44,47.49,4243
36360000,47.495,47.51,47.48,47.49,5569
36420000,47.49,47.51,47.49,47.5,4708
36480000,47.495,47.5,47.47,47.48,4547
36540000,47.47,47.47,47.45,47.47,4486
36600000,47.465,47.47,47.45,47.46,2623
36660000,47.47,47.47,47.46,47.46,321
36720000,47.465,47.505,47.465,47.48,6843
36780000,47.47,47.48,47.455,47.47,3511
36840000,47.455,47.48,47.45,47.46,6316
36900000,47.46,47.46,47.425,47.43,1980
36960000,47.425,47.44,47.425,47.435,1302
37020000,47.435,47.46,47.41,47.46,6100
37080000,47.46,47.5399,47.46,47.5399,1916
37140000,47.525,47.54,47.51,47.51,126
37200000,47.53,47.53,47.49,47.495,2263
37260000,47.5,47.52,47.4623,47.52,3455
37320000,47.52,47.53,47.52,47.53,1394
37380000,47.52,47.54,47.51,47.51,3463
37440000,47.5,47.51,47.49,47.49,716
37500000,47.49,47.55,47.485,47.55,3150
37560000,47.542,47.57,47.535,47.5399,10050
37620000,47.53,47.56,47.53,47.55,3876
37680000,47.535,47.58,47.53,47.56,4030
37740000,47.55,47.58,47.53,47.5348,5965
37800000,47.56,47.61,47.55,47.61,2227
37860000,47.595,47.6,47.589,47.589,1063
37920000,47.59,47.61,47.59,47.59,1977
37980000,47.59,47.61,47.585,47.59,6775
38040000,47.6,47.61,47.59,47.6,1823
38100000,47.6,47.61,47.59,47.6,1056
38160000,47.61,47.61,47.59,47.5986,9705
38220000,47.59,47.595,47.59,47.595,309
38280000,47.595,47.61,47.57,47.58,11842
38340000,47.575,47.61,47.575,47.61,29066
38400000,47.595,47.66,47.595,47.64,8981
38460000,47.64,47.695,47.64,47.695,11069
38520000,47.695,47.74,47.695,47.74,2193
38580000,47.74,47.78,47.735,47.77,11290
38640000,47.77,47.83,47.76,47.83,5476
38700000,47.82,47.82,47.7701,47.79,5577
38760000,47.78,47.79,47.78,47.78,720
