Start Time, Open, High, Low, Close, Volume34200000,48.09,48.09,47.98,48.04,20403
34260000,48.04,48.095,47.99,47.99,2054
34320000,48.09,48.09,48,48,105
*,*,*,*,*,*
34440000,48.03,48.03,47.97,47.97,318
34500000,48.01,48.02,47.98,48,7418
34560000,47.99,47.99,47.97,47.98,2830
34620000,47.98,48,47.96,48,3860
34680000,48,48.02,47.99,48.02,4115
34740000,48,48.01,48,48,1011
34800000,48,48.005,47.98,47.9803,6601
34860000,47.97,47.97,47.95,47.96,880
34920000,47.95,47.95,47.89,47.89,1157
34980000,47.89,47.94,47.89,47.93,4670
35040000,47.92,47.92,47.89,47.91,4460
35100000,47.91,47.925,47.9,47.9,10781
35160000,47.9,47.91,47.9,47.9,741
35220000,47.9,47.9,47.85,47.85,3823
35280000,47.86,47.86,47.85,47.86,900
35340000,47.86,47.87,47.75,47.87,5597
35400000,47.86,47.87,47.84,47.84,2420
35460000,47.824,47.84,47.824,47.84,14
35520000,47.82,47.84,47.82,47.84,200
35580000,47.82,47.82,47.79,47.8,3019
35640000,47.8178,47.83,47.8178,47.82,2663
35700000,47.815,47.82,47.8,47.8,1635
35760000,47.82,47.87,47.8,47.86,4403
35820000,47.85,47.8943,47.85,47.8943,1081
35880000,47.9,47.9,47.8227,47.89,2334
35940000,47.88,47.89,47.87,47.89,626
36000000,47.91,47.92,47.91,47.92,300
36060000,47.9,47.93,47.89,47.93,3215
36120000,47.93,47.93,47.9,47.92,233
36180000,47.94,47.945,47.92,47.92,3690
36240000,47.91,47.94,47.91,47.94,1137
36300000,47.9,47.94,47.9,47.94,213
36360000,47.95,47.99,47.94,47.9405,1008
36420000,47.95,47.98,47.95,47.98,532
36480000,47.98,47.98,47.96,47.97,1774
36540000,47.98,47.98,47.928,47.97,270
36600000,47.97,47.97,47.95,47.96,2027
36660000,47.96,47.98,47.96,47.98,4957
36720000,47.975,47.98,47.96,47.965,4045
36780000,47.97,48,47.965,47.98,2151
36840000,48,48,47.98,48,1980
36900000,47.99,47.99,47.99,47.99,113
36960000,48,48,47.94,47.945,2897
37020000,47.94,47.99,47.94,47.99,1590
37080000,48.05,48.05,48,48,1360
37140000,48.0101,48.0299,47.9753,48,2838
37200000,47.995,47.995,47.93,47.93,3788
37260000,47.93,47.95,47.91,47.92,1501
37320000,47.93,47.93,47.9,47.92,1582
37380000,47.92,47.94,47.91,47.91,4242
37440000,47.9101,47.915,47.89,47.9,3631
37500000,47.89,47.89,47.87,47.87,3001
37560000,47.88,47.88,47.86,47.86,7263
37620000,47.86,47.87,47.86,47.86,2393
37680000,47.865,47.9,47.865,47.9,3990
37740000,47.91,47.92,47.91,47.92,2351
37800000,47.92,47.93,47.89,47.89,2314
37860000,47.8999,47.9,47.88,47.88,2195
37920000,47.88,47.88,47.87,47.87,1953
37980000,47.86,47.87,47.86,47.865,666
38040000,47.86,47.86,47.86,47.86,1742
38100000,47.85,47.86,47.82,47.86,8978
38160000,47.86,47.8714,47.86,47.87,1000
38220000,47.86,47.87,47.86,47.87,626
38280000,47.87,47.89,47.87,47.89,2100
38340000,47.89,47.9,47.88,47.88,4822
38400000,47.87,47.89,47.87,47.88,405
38460000,47.88,47.88,47.85,47.85,2195
38520000,47.85,47.855,47.85,47.85,1101
38580000,47.855,47.865,47.85,47.85,6998
38640000,47.85,47.865,47.84,47.865,8666
38700000,47.865,47.87,47.85,47.85,5798
38760000,47.86,47.8622,47.82,47.82,7022
38820000,47.83,47.88,47.81,47.83,8210
38880000,47.81,47.86,47.81,47.86,2420
38940000,47.85,47.89,47.85,47.8701,2138
39000000,47.89,47.895,47.88,47.89,5582
39060000,47.885,47.89,47.86,47.86,7634
39120000,47.85,47.9,47.84,47.9,2271
39180000,47.9,47.9,47.87,47.87,1858
39240000,47.87,47.87,47.85,47.85,1960
39300000,47.86,47.86,47.81,47.81,1836
39360000,47.82,47.82,47.78,47.79,8922
39420000,47.79,47.8104,47.78,47.79,34626
39480000,47.79,47.82,47.76,47.7943,23828
39540000,47.8,47.8,47.78,47.78,4794
39600000,47.77,47.79,47.75,47.77,14919
39660000,47.77,47.81,47.77,47.81,4124
39720000,47.81,47.82,47.7915,47.7915,737
39780000,47.82,47.83,47.79,47.8,5695
39840000,47.8,47.805,47.75,47.75,6533
39900000,47.75,47.78,47.74,47.76,7530
39960000,47.765,47.78,47.76,47.78,12238
40020000,47.78,47.79,47.76,47.77,6705
